pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	77376120.0				False		0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	95993536.0				False		0.01	100	50000
2026-04-01	FGA	north	InferFullRank	50000		500	50000	32954220.0				False		0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	573857.375	598.3033447265625		573259.0625	True	0.12050674855709076	0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	164039424.0				False		0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	1569490.75	2005.852294921875		1567484.875	True	0.010266674682497978	0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	286190.0				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	544421.5				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	1814300.75				False		0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	253538.3125				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	35965252.0	971.4989624023438		35964280.0	True	0.010742855258286	0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	84380208.0	953.0113525390625		84379256.0	True	0.08890775591135025	0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	101599920.0	829.9201049804688		101599088.0	True	0.008939537219703197	0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	214254112.0				False		0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	437186.5				False		0.01	100	50000
2035-10-01	FGA	north	InferFullRank	50000		500	50000	46120040.0	603.0931396484375		46119436.0	True	0.0017069738823920488	0.01	100	50000
2036-04-01	FGA	north	InferFullRank	50000		500	50000	131100928.0				False		0.01	100	50000
2036-10-01	FGA	north	InferFullRank	50000		500	50000	102884800.0	1308.96630859375		102883488.0	True	0.001326940837316215	0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	15154650.0				False		0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	309220.75				False		0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	2459074.25				False		0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	8341639.0				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	69778808.0	730.8353881835938		69778080.0	True	0.0004321663291193545	0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	19681698.0				False		0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	87088800.0				False		0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	3351209.5				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	27122876.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	74131648.0				False		0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	56127736.0				False		0.01	100	50000
