pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2025-04-01	FGA	north	-0.7608297370434278	0.3249528964976444	0.10716351156719402	0.32735838398793765	-151.37512970985952	2599	6414164	3.6647634054200577	3.609595610325401	0.9161908513550144	0.9754504559632912
2025-10-01	FGA	north	0.003163924738743097	0.20127365377234063	0.04814024148443359	0.21940884550180192	-51.538029019595875	3104	7701152	4.180030794426253	4.161480334250789	0.8360061588852506	0.7873535753626337
2026-04-01	FGA	north	-0.9728936489879356	0.10286843240392375	0.02290374864688016	0.15133984487530097	-23.928652509212675	795	2022654	4.199659989706517	4.336976255743156	0.8061613560868266	0.7608143354171701
2026-10-01	FGA	north	0.9978656562844332	0.0010515718063106652	1.89635216786712e-06	0.0013770810316997037	0.9927028678006738	503	1287178	4.886756521962386	5.0334098070618705	0.900574657314278	0.882986235437862
2027-04-01	FGA	north	0.07750974799020857	0.08208941349697028	0.011356958000185388	0.10656902927298056	-1.175958511868227	3646	9242523	4.362780945179424	4.371545167916102	0.7811656648752936	0.7668785890330682
2027-10-01	FGA	north	0.9199201805549734	0.014783805256848323	0.0003339786789846472	0.01827508355616048	0.7932230110803995	3656	9220709	4.291257431942223	4.287055963036986	0.8300424920564694	0.7520570648951604
2029-04-01	FGA	north	-0.528502875557164	0.08337407146658256	0.00735412136939413	0.08575617394330352	-24.484564390914784	694	1722004	4.0931182289299155	4.1715551902774575	0.8114191976439935	0.7282844137533633
2029-10-01	FGA	north	0.9009858019652243	0.19328198832911236	0.03747392546366807	0.19358183144000904	-60.94018123378476	981	2485020	4.7789153609757395	4.831632953053426	0.8556754607320396	0.8435230536772317
2030-04-01	FGA	north	-0.6950105935023626	0.10212472996386998	0.020579063728726563	0.14345404744630444	-28.207645787938702	1559	3969210	4.530248683333621	4.529633993335607	0.8068535701950451	0.7907990394187534
2030-10-01	FGA	north	0.46967103591375114	0.19902640361545337	0.040817078082591	0.20203236889813228	-54.15406948231781	2045	5001160	4.6604134971433995	4.669383878695341	0.8300363912888554	0.8151970537536769
