date	country	variant	sequences
2034-10-01	south	11	3
2034-10-01	tropics	11	4
2034-10-08	tropics	10	1
2034-10-08	tropics	11	7
2034-10-15	south	11	2
2034-10-15	tropics	11	2
2034-10-22	tropics	10	1
2034-10-22	tropics	11	13
2034-10-29	south	11	1
2034-10-29	tropics	11	10
2034-11-05	tropics	11	7
2034-11-12	tropics	11	4
2034-11-19	north	11	1
2034-11-19	south	11	1
2034-11-19	tropics	11	11
2034-11-26	north	10	1
2034-11-26	north	11	1
2034-11-26	tropics	11	3
2034-12-03	tropics	11	3
2034-12-10	tropics	11	4
2034-12-17	tropics	11	8
2034-12-24	north	11	1
2034-12-24	tropics	11	3
2034-12-31	north	11	1
2034-12-31	tropics	11	5
2035-01-07	tropics	11	4
2035-01-14	north	11	3
2035-01-14	tropics	11	9
2035-01-21	north	11	3
2035-01-21	south	11	1
2035-01-21	tropics	11	10
2035-01-28	south	11	1
2035-01-28	tropics	11	7
2035-02-04	north	10	1
2035-02-04	south	11	1
2035-02-04	tropics	11	6
2035-02-11	north	11	1
2035-02-11	tropics	11	9
2035-02-18	north	11	1
2035-02-18	tropics	11	5
2035-02-25	north	11	4
2035-02-25	south	11	1
2035-02-25	tropics	11	12
2035-03-04	north	11	3
2035-03-04	tropics	11	11
2035-03-11	north	11	4
2035-03-11	tropics	11	8
2035-03-18	north	10	3
2035-03-18	north	11	3
2035-03-18	tropics	11	7
2035-03-25	north	11	2
2035-03-25	tropics	10	1
2035-03-25	tropics	11	11
2035-04-01	north	11	4
2035-04-01	tropics	11	12
2035-04-08	north	10	1
2035-04-08	north	11	1
2035-04-08	tropics	11	6
2035-04-15	north	11	3
2035-04-15	tropics	11	11
2035-04-22	north	11	5
2035-04-22	tropics	11	9
2035-04-22	tropics	12	1
2035-04-29	tropics	11	16
2035-04-29	tropics	12	1
2035-05-06	north	11	3
2035-05-06	tropics	11	11
2035-05-06	tropics	12	1
2035-05-13	north	10	1
2035-05-13	north	11	3
2035-05-13	tropics	11	7
2035-05-13	tropics	12	1
2035-05-20	north	10	1
2035-05-20	north	11	1
2035-05-20	tropics	11	10
2035-05-20	tropics	12	1
2035-05-27	north	10	1
2035-05-27	tropics	11	11
2035-05-27	tropics	12	1
2035-06-03	north	11	3
2035-06-03	tropics	11	10
2035-06-10	north	11	1
2035-06-10	south	11	3
2035-06-10	south	12	1
2035-06-10	tropics	11	9
2035-06-17	south	11	2
2035-06-17	tropics	11	7
2035-06-24	north	11	2
2035-06-24	tropics	11	10
2035-06-24	tropics	12	1
2035-07-01	north	11	1
2035-07-01	south	12	1
2035-07-01	tropics	11	13
2035-07-01	tropics	12	1
2035-07-08	south	12	1
2035-07-08	tropics	11	14
2035-07-08	tropics	12	2
2035-07-15	north	11	1
2035-07-15	south	11	4
2035-07-15	south	12	1
2035-07-15	tropics	11	6
2035-07-15	tropics	12	1
2035-07-22	south	11	7
2035-07-22	south	12	1
2035-07-22	tropics	11	12
2035-07-22	tropics	12	2
2035-07-29	north	11	1
2035-07-29	south	11	6
2035-07-29	south	12	5
2035-07-29	tropics	11	13
2035-07-29	tropics	12	1
2035-08-05	south	11	3
2035-08-05	south	12	2
2035-08-05	tropics	11	9
2035-08-12	south	11	4
2035-08-12	south	12	6
2035-08-12	tropics	11	13
2035-08-19	south	11	3
2035-08-19	south	12	7
2035-08-19	tropics	11	7
2035-08-19	tropics	12	3
2035-08-26	south	11	5
2035-08-26	south	12	15
2035-08-26	tropics	11	9
2035-08-26	tropics	12	4
2035-09-02	south	11	4
2035-09-02	south	12	19
2035-09-02	tropics	11	12
2035-09-02	tropics	12	3
2035-09-09	north	12	1
2035-09-09	south	11	4
2035-09-09	south	12	17
2035-09-09	tropics	11	8
2035-09-09	tropics	12	3
2035-09-16	south	11	7
2035-09-16	south	12	19
2035-09-16	tropics	11	18
2035-09-16	tropics	12	3
2035-09-23	north	11	1
2035-09-23	north	12	1
2035-09-23	south	11	5
2035-09-23	south	12	28
2035-09-23	tropics	11	8
2035-09-23	tropics	12	4
2035-09-30	south	11	11
2035-09-30	south	12	33
2035-09-30	tropics	11	20
2035-09-30	tropics	12	4
