date	country	cases
2045-04-07	north	18
2045-04-07	south	0
2045-04-07	tropics	3
2045-04-14	north	16
2045-04-14	south	0
2045-04-14	tropics	3
2045-04-20	north	15
2045-04-20	south	0
2045-04-20	tropics	3
2045-04-27	north	13
2045-04-27	south	0
2045-04-27	tropics	3
2045-05-05	north	11
2045-05-05	south	0
2045-05-05	tropics	3
2045-05-12	north	10
2045-05-12	south	0
2045-05-12	tropics	3
2045-05-19	north	8
2045-05-19	south	0
2045-05-19	tropics	3
2045-05-26	north	6
2045-05-26	south	0
2045-05-26	tropics	3
2045-06-01	north	5
2045-06-01	south	0
2045-06-01	tropics	3
2045-06-09	north	4
2045-06-09	south	0
2045-06-09	tropics	3
2045-06-16	north	3
2045-06-16	south	0
2045-06-16	tropics	3
2045-06-23	north	2
2045-06-23	south	0
2045-06-23	tropics	3
2045-06-30	north	2
2045-06-30	south	0
2045-06-30	tropics	3
2045-07-07	north	1
2045-07-07	south	0
2045-07-07	tropics	3
2045-07-14	north	1
2045-07-14	south	0
2045-07-14	tropics	4
2045-07-21	north	1
2045-07-21	south	0
2045-07-21	tropics	4
2045-07-28	north	0
2045-07-28	south	0
2045-07-28	tropics	4
2045-08-04	north	0
2045-08-04	south	0
2045-08-04	tropics	4
2045-08-11	north	0
2045-08-11	south	0
2045-08-11	tropics	5
2045-08-18	north	0
2045-08-18	south	0
2045-08-18	tropics	5
2045-08-25	north	0
2045-08-25	south	0
2045-08-25	tropics	5
2045-09-01	north	0
2045-09-01	south	0
2045-09-01	tropics	5
2045-09-08	north	0
2045-09-08	south	0
2045-09-08	tropics	5
2045-09-15	north	0
2045-09-15	south	0
2045-09-15	tropics	4
2045-09-22	north	0
2045-09-22	south	0
2045-09-22	tropics	5
2045-09-29	north	0
2045-09-29	south	0
2045-09-29	tropics	5
2045-10-06	north	0
2045-10-06	south	0
2045-10-06	tropics	5
2045-10-13	north	0
2045-10-13	south	0
2045-10-13	tropics	4
2045-10-20	north	0
2045-10-20	south	0
2045-10-20	tropics	5
2045-10-27	north	0
2045-10-27	south	0
2045-10-27	tropics	5
2045-11-03	north	0
2045-11-03	south	0
2045-11-03	tropics	5
2045-11-10	north	1
2045-11-10	south	0
2045-11-10	tropics	5
2045-11-17	north	1
2045-11-17	south	0
2045-11-17	tropics	6
2045-11-24	north	1
2045-11-24	south	0
2045-11-24	tropics	6
2045-12-01	north	1
2045-12-01	south	0
2045-12-01	tropics	6
2045-12-08	north	2
2045-12-08	south	0
2045-12-08	tropics	7
2045-12-15	north	2
2045-12-15	south	0
2045-12-15	tropics	8
2045-12-22	north	3
2045-12-22	south	0
2045-12-22	tropics	8
2045-12-29	north	4
2045-12-29	south	0
2045-12-29	tropics	8
2046-01-05	north	4
2046-01-05	south	0
2046-01-05	tropics	8
2046-01-12	north	6
2046-01-12	south	0
2046-01-12	tropics	8
2046-01-19	north	7
2046-01-19	south	0
2046-01-19	tropics	8
2046-01-26	north	9
2046-01-26	south	0
2046-01-26	tropics	8
2046-02-02	north	11
2046-02-02	south	0
2046-02-02	tropics	8
2046-02-09	north	14
2046-02-09	south	0
2046-02-09	tropics	8
2046-02-16	north	17
2046-02-16	south	0
2046-02-16	tropics	9
2046-02-23	north	22
2046-02-23	south	0
2046-02-23	tropics	9
2046-03-02	north	26
2046-03-02	south	0
2046-03-02	tropics	10
2046-03-09	north	29
2046-03-09	south	0
2046-03-09	tropics	11
2046-03-16	north	33
2046-03-16	south	0
2046-03-16	tropics	12
2046-03-23	north	38
2046-03-23	south	0
2046-03-23	tropics	12
2046-03-30	north	39
2046-03-30	south	0
2046-03-30	tropics	13
