date	country	variant	sequences
2044-10-02	south	21	26
2044-10-02	south	22	25
2044-10-02	tropics	21	5
2044-10-02	tropics	22	1
2044-10-09	north	21	1
2044-10-09	south	21	14
2044-10-09	south	22	17
2044-10-09	tropics	21	3
2044-10-16	south	21	9
2044-10-16	south	22	16
2044-10-16	tropics	21	8
2044-10-23	north	22	1
2044-10-23	south	21	7
2044-10-23	south	22	17
2044-10-23	tropics	21	3
2044-10-30	south	21	5
2044-10-30	south	22	11
2044-10-30	tropics	21	2
2044-10-30	tropics	22	1
2044-11-06	south	21	2
2044-11-06	south	22	6
2044-11-06	tropics	21	2
2044-11-13	north	22	1
2044-11-13	south	21	4
2044-11-13	south	22	7
2044-11-20	north	22	2
2044-11-20	south	21	1
2044-11-20	south	22	7
2044-11-20	tropics	21	2
2044-11-20	tropics	22	1
2044-11-27	south	21	1
2044-11-27	south	22	4
2044-11-27	tropics	21	1
2044-11-27	tropics	22	1
2044-12-04	south	21	1
2044-12-04	south	22	2
2044-12-04	tropics	21	2
2044-12-11	north	22	1
2044-12-11	south	21	1
2044-12-11	south	22	1
2044-12-11	tropics	22	1
2044-12-18	north	21	1
2044-12-18	north	22	3
2044-12-18	south	21	1
2044-12-18	south	22	2
2044-12-18	tropics	22	1
2044-12-25	south	21	1
2045-01-01	north	22	2
2045-01-01	south	22	1
2045-01-08	south	21	1
2045-01-08	tropics	22	2
2045-01-15	north	22	3
2045-01-15	tropics	21	1
2045-01-15	tropics	22	1
2045-01-22	north	22	2
2045-01-22	tropics	22	1
2045-01-29	tropics	21	1
2045-01-29	tropics	22	1
2045-02-05	north	22	4
2045-02-12	north	22	1
2045-02-19	north	22	3
2045-02-19	tropics	22	1
2045-02-26	north	22	1
2045-02-26	tropics	22	1
2045-03-05	north	22	2
2045-03-05	tropics	22	2
2045-03-12	north	22	1
2045-03-19	north	22	6
2045-03-26	north	22	1
2045-04-02	north	22	3
2045-04-02	tropics	22	1
2045-04-09	north	22	2
2045-04-16	north	22	2
2045-04-16	tropics	21	1
2045-04-23	north	22	4
2045-04-30	north	22	1
2045-05-07	north	22	2
2045-05-14	north	22	2
2045-05-21	tropics	22	1
2045-05-28	south	22	1
2045-05-28	tropics	22	1
2045-07-02	tropics	22	2
2045-08-06	tropics	22	1
2045-08-20	tropics	22	3
2045-09-10	tropics	22	2
2045-09-17	tropics	22	2
