date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2038-10-03	south	0	0.97896814	0.9873562	0.97086704	0.98472744	0.97349715	0.9818191	0.9761465	GARW
2038-10-04	south	0	0.97792196	0.9856657	0.9701871	0.983399	0.972413	0.9806389	0.97512424	GARW
2038-10-05	south	0	0.97682333	0.9841684	0.9694558	0.9821259	0.97166806	0.979443	0.9741173	GARW
2038-10-06	south	0	0.9756354	0.9828352	0.96863246	0.98076785	0.9706637	0.97823447	0.9731391	GARW
2038-10-07	south	0	0.9745041	0.9814731	0.9674267	0.9794472	0.969581	0.97705656	0.9720113	GARW
2038-10-08	south	0	0.97330976	0.9800735	0.9664904	0.9781332	0.96863264	0.97574604	0.97084016	GARW
2038-10-09	south	0	0.9720794	0.97888833	0.9654573	0.9767732	0.96755785	0.9745524	0.96969235	GARW
2038-10-10	south	0	0.9708455	0.97791165	0.96444213	0.9755828	0.96642274	0.9733541	0.96850634	GARW
2038-10-11	south	0	0.96965784	0.9769426	0.96318585	0.9742385	0.9652423	0.97221154	0.9672436	GARW
2038-10-12	south	0	0.96847117	0.9758852	0.9620732	0.9730391	0.9641922	0.97103035	0.96607435	GARW
2038-10-13	south	0	0.9672929	0.9746211	0.96094435	0.9718008	0.9631336	0.96981966	0.9648614	GARW
2038-10-14	south	0	0.96611416	0.9732652	0.9597744	0.9705312	0.9619688	0.9685487	0.9635724	GARW
2038-10-15	south	0	0.9649391	0.9719454	0.95860857	0.9692297	0.9607398	0.967343	0.96240336	GARW
2038-10-16	south	0	0.96368504	0.97056293	0.95734537	0.96804017	0.9595326	0.96619254	0.9612286	GARW
2038-10-17	south	0	0.9625059	0.9691377	0.95622355	0.96679074	0.95824534	0.96493584	0.96004844	GARW
2038-10-18	south	0	0.96130884	0.9677568	0.95508945	0.96559703	0.9570878	0.96373636	0.9588284	GARW
2038-10-19	south	0	0.96010166	0.96665615	0.95393103	0.96444166	0.9558989	0.9625462	0.95765567	GARW
2038-10-20	south	0	0.95892775	0.9654825	0.95285994	0.9631602	0.95474064	0.9612689	0.95648146	GARW
2038-10-21	south	0	0.9576442	0.9642158	0.95167357	0.9618877	0.95357263	0.96006906	0.95525914	GARW
2038-10-22	south	0	0.956436	0.9629284	0.95062256	0.9605882	0.9523773	0.9587997	0.954089	GARW
2038-10-23	south	0	0.9552793	0.9616912	0.94926894	0.95931184	0.951178	0.9575856	0.9528724	GARW
2038-10-24	south	0	0.95405316	0.9604494	0.94803137	0.95808613	0.9500739	0.95633394	0.95165443	GARW
2038-10-25	south	0	0.952795	0.9591562	0.94687676	0.95676625	0.948855	0.9551195	0.9504505	GARW
2038-10-26	south	0	0.9515037	0.95782006	0.9457962	0.9556147	0.94769955	0.9538176	0.9492854	GARW
2038-10-27	south	0	0.95026433	0.9564719	0.9446589	0.9544728	0.9465102	0.95258754	0.9481274	GARW
2038-10-28	south	0	0.9491285	0.95517194	0.94352865	0.9531415	0.94530874	0.9512914	0.9469459	GARW
2038-10-29	south	0	0.94794375	0.95388544	0.9424214	0.9519458	0.94414616	0.95006144	0.94579595	GARW
2038-10-30	south	0	0.94678485	0.95260715	0.9412157	0.95062304	0.9430426	0.9488837	0.9446831	GARW
2038-10-31	south	0	0.9455696	0.95134413	0.940143	0.9493231	0.94188505	0.94764453	0.9434639	GARW
2038-11-01	south	0	0.944397	0.9501086	0.93908465	0.94811076	0.940742	0.9464271	0.9423313	GARW
2038-11-02	south	0	0.94321346	0.9488535	0.9379899	0.94691485	0.9395767	0.945304	0.94124895	GARW
2038-11-03	south	0	0.94202054	0.9476356	0.93685454	0.9458098	0.9384138	0.9440435	0.94013584	GARW
2038-11-04	south	0	0.9408009	0.9465387	0.93568957	0.94458467	0.9373013	0.9428282	0.9390051	GARW
2038-11-05	south	0	0.9396871	0.94542915	0.93452734	0.9432872	0.93620056	0.94166845	0.9378717	GARW
2038-11-06	south	0	0.9385301	0.94431984	0.9333474	0.94217545	0.93504584	0.94052136	0.93668014	GARW
2038-11-07	south	0	0.9374219	0.94315094	0.9322611	0.94108784	0.93393415	0.9393698	0.9355166	GARW
2038-11-08	south	0	0.9363137	0.941868	0.93113446	0.93995947	0.932827	0.9382571	0.9343884	GARW
2038-11-09	south	0	0.93517447	0.9406439	0.9300449	0.9388073	0.9317406	0.9370996	0.93328637	GARW
2038-11-10	south	0	0.9340477	0.93942124	0.92902267	0.93769723	0.93071985	0.93599176	0.93216234	GARW
2038-11-11	south	0	0.93298817	0.9382494	0.9279009	0.93663615	0.92964476	0.93484557	0.9310635	GARW
2038-11-12	south	0	0.9318909	0.9372132	0.92679465	0.93542534	0.9285351	0.9337173	0.9299863	GARW
2038-11-13	south	0	0.9308598	0.93617445	0.9257047	0.9342262	0.9274422	0.9326116	0.9289414	GARW
2038-11-14	south	0	0.92978644	0.93514	0.92467487	0.9331975	0.9263649	0.9315336	0.92787576	GARW
2038-11-15	south	0	0.92876196	0.934154	0.92358255	0.932115	0.92526555	0.93044555	0.9268265	GARW
2038-11-16	south	0	0.927735	0.9331917	0.92252016	0.9310033	0.9242849	0.9293627	0.92571354	GARW
2038-11-17	south	0	0.9266752	0.9322363	0.92150706	0.92998934	0.9233535	0.9283361	0.9246509	GARW
2038-11-18	south	0	0.92572314	0.93128824	0.9205067	0.9289833	0.92240006	0.9273231	0.9236288	GARW
2038-11-19	south	0	0.9247232	0.9303097	0.919518	0.927985	0.92137563	0.9263101	0.92259467	GARW
2038-11-20	south	0	0.9237438	0.9293259	0.9184612	0.92694706	0.920476	0.92531705	0.92157996	GARW
2038-11-21	south	0	0.92273957	0.9283517	0.9174521	0.925934	0.9194352	0.92436016	0.92063475	GARW
2038-11-22	south	0	0.92175156	0.9274005	0.9164956	0.9249069	0.918416	0.9234276	0.91964716	GARW
2038-11-23	south	0	0.92080945	0.9264887	0.9156261	0.9239778	0.91742367	0.92251295	0.9187491	GARW
2038-11-24	south	0	0.9199108	0.9255287	0.9147723	0.92300695	0.91643465	0.9215357	0.9177993	GARW
2038-11-25	south	0	0.91902274	0.9245813	0.91393256	0.9221462	0.91546476	0.92063975	0.9169074	GARW
2038-11-26	south	0	0.9181538	0.9236607	0.9130509	0.9212413	0.9145895	0.9197449	0.9160601	GARW
2038-11-27	south	0	0.9172855	0.9227826	0.9121658	0.9203176	0.9137382	0.9188555	0.9152477	GARW
2038-11-28	south	0	0.9164034	0.92185897	0.91131175	0.91943806	0.9128819	0.9180094	0.91446304	GARW
2038-11-29	south	0	0.9155548	0.9209804	0.91051435	0.91854924	0.9120669	0.9172238	0.9136539	GARW
2038-11-30	south	0	0.9146826	0.9202276	0.90969265	0.9177576	0.9112173	0.91635025	0.91284907	GARW
2038-12-01	south	0	0.91388196	0.9194908	0.9088556	0.91700053	0.910394	0.91555977	0.912052	GARW
2038-12-02	south	0	0.9130744	0.91869926	0.90803766	0.9162944	0.90960395	0.9147599	0.91120744	GARW
2038-12-03	south	0	0.91226745	0.91785985	0.9072755	0.91551816	0.9088182	0.9140187	0.91047627	GARW
2038-12-04	south	0	0.9114799	0.91697633	0.9065586	0.91475093	0.9080624	0.9132337	0.9097313	GARW
2038-12-05	south	0	0.91072965	0.9161121	0.90577537	0.9140834	0.9073308	0.9125243	0.90900135	GARW
2038-12-06	south	0	0.90999794	0.91525376	0.90499854	0.9134185	0.90667826	0.9118258	0.9082953	GARW
2038-12-07	south	0	0.90927625	0.9144375	0.9043132	0.9127719	0.9060274	0.91113174	0.9075744	GARW
2038-12-08	south	0	0.9085768	0.91369176	0.9036608	0.91210926	0.9053446	0.91047907	0.90690035	GARW
2038-12-09	south	0	0.9079213	0.9129888	0.90301037	0.9114615	0.9046716	0.9098513	0.90628207	GARW
2038-12-10	south	0	0.90729916	0.9122997	0.9023101	0.9108294	0.9040379	0.9092273	0.9056614	GARW
2038-12-11	south	0	0.90669394	0.91163415	0.90163594	0.9102144	0.90344197	0.9086446	0.9050484	GARW
2038-12-12	south	0	0.9060931	0.91099226	0.9009543	0.90962446	0.90287125	0.908062	0.9044431	GARW
2038-12-13	south	0	0.90553117	0.9104053	0.9003845	0.909111	0.90228647	0.9074876	0.9038546	GARW
2038-12-14	south	0	0.9050336	0.9098815	0.8998219	0.9086139	0.90174466	0.90694463	0.9032706	GARW
2038-12-15	south	0	0.90454614	0.9093788	0.899186	0.9080894	0.90120083	0.9064131	0.90273094	GARW
2038-12-16	south	0	0.9040905	0.9088991	0.89857453	0.90756786	0.9007459	0.9059054	0.90224165	GARW
2038-12-17	south	0	0.9035997	0.90845346	0.89801866	0.90709835	0.9002625	0.90546453	0.9017823	GARW
2038-12-18	south	0	0.9031378	0.90803593	0.897509	0.90663224	0.8998082	0.90500623	0.90129375	GARW
