date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2037-10-04	south	0	1.0510571	1.0561589	1.0451082	1.0545955	1.0469687	1.0528678	1.0489277	GARW
2037-10-05	south	0	1.0508122	1.0558906	1.0449353	1.0541196	1.0468316	1.0525509	1.048784	GARW
2037-10-06	south	0	1.0504961	1.0556742	1.0448087	1.053831	1.0467607	1.0522547	1.0486559	GARW
2037-10-07	south	0	1.0502517	1.0554162	1.0447005	1.0534708	1.0466491	1.0519582	1.0485337	GARW
2037-10-08	south	0	1.0500016	1.0551128	1.0444138	1.0531664	1.046573	1.0516992	1.0483246	GARW
2037-10-09	south	0	1.0497128	1.0547882	1.0442472	1.0528097	1.0464674	1.0513698	1.0480531	GARW
2037-10-10	south	0	1.0494907	1.054599	1.0439796	1.052529	1.0463291	1.0511199	1.0478184	GARW
2037-10-11	south	0	1.0492849	1.0543544	1.043838	1.0522478	1.0461026	1.050872	1.0475918	GARW
2037-10-12	south	0	1.0490324	1.0540652	1.0436673	1.0518855	1.0458761	1.0505748	1.0473409	GARW
2037-10-13	south	0	1.0487484	1.0537288	1.0434543	1.0516769	1.0456026	1.0503185	1.0471365	GARW
2037-10-14	south	0	1.0485132	1.0534027	1.0432273	1.0514314	1.0454133	1.0500476	1.046905	GARW
2037-10-15	south	0	1.048245	1.053214	1.0430264	1.0512944	1.0452011	1.0498718	1.0466921	GARW
2037-10-16	south	0	1.0479934	1.0529448	1.042813	1.0510299	1.0449551	1.0496415	1.0464776	GARW
2037-10-17	south	0	1.0477843	1.0526701	1.0425696	1.0507845	1.0446348	1.0494113	1.0462809	GARW
2037-10-18	south	0	1.047564	1.0524204	1.0423467	1.0505345	1.0443872	1.0491258	1.0460384	GARW
2037-10-19	south	0	1.047344	1.0521418	1.0421493	1.0502456	1.044171	1.0488276	1.0457867	GARW
2037-10-20	south	0	1.0471282	1.0519215	1.0418857	1.0499954	1.0438955	1.0485276	1.0455776	GARW
2037-10-21	south	0	1.046835	1.0516356	1.0417033	1.049775	1.0436381	1.0483062	1.0453475	GARW
2037-10-22	south	0	1.0466402	1.0513449	1.041551	1.0495622	1.043327	1.0480295	1.0450556	GARW
2037-10-23	south	0	1.0463943	1.051036	1.0414119	1.049301	1.0430304	1.0477586	1.0448327	GARW
2037-10-24	south	0	1.0462043	1.0507561	1.0412188	1.0490087	1.0427992	1.0475291	1.0445819	GARW
2037-10-25	south	0	1.0459621	1.0504713	1.0410758	1.0487783	1.0426124	1.0473499	1.044309	GARW
2037-10-26	south	0	1.045743	1.0501906	1.0409094	1.0485448	1.0423725	1.0470966	1.044071	GARW
2037-10-27	south	0	1.0454764	1.0499712	1.040696	1.048295	1.0421476	1.0468556	1.0437977	GARW
2037-10-28	south	0	1.0452361	1.0496466	1.0405319	1.0480297	1.0419388	1.0465939	1.0435867	GARW
2037-10-29	south	0	1.0449755	1.04937	1.0403254	1.0477351	1.041673	1.0463592	1.0433418	GARW
2037-10-30	south	0	1.0447252	1.049134	1.040104	1.0474346	1.0414389	1.0461416	1.0431321	GARW
2037-10-31	south	0	1.044447	1.0487947	1.0399139	1.047203	1.0412624	1.0459361	1.0428839	GARW
2037-11-01	south	0	1.0442207	1.0484751	1.0397135	1.0469149	1.0410825	1.0457387	1.0426286	GARW
2037-11-02	south	0	1.0439982	1.0481769	1.0395174	1.0467403	1.0409145	1.0454422	1.042404	GARW
2037-11-03	south	0	1.0438089	1.0479705	1.0393366	1.0464485	1.040719	1.0452217	1.0422058	GARW
2037-11-04	south	0	1.0435727	1.0477142	1.0391675	1.0462153	1.0405359	1.0449946	1.0420105	GARW
2037-11-05	south	0	1.0434027	1.0474099	1.0389993	1.0460051	1.0403551	1.0447453	1.0418111	GARW
2037-11-06	south	0	1.0431786	1.0471932	1.0388273	1.045706	1.0401672	1.0445571	1.041611	GARW
2037-11-07	south	0	1.0429684	1.0469236	1.0386599	1.0454229	1.0400327	1.0443289	1.0414195	GARW
2037-11-08	south	0	1.0426967	1.0467141	1.0385067	1.0452034	1.0398486	1.0440714	1.0412276	GARW
2037-11-09	south	0	1.0424932	1.0464677	1.0383266	1.0449445	1.0396473	1.043848	1.0410198	GARW
