date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2024-12-29	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2024-12-30	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2024-12-31	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-01	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-02	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-03	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-04	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-05	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-06	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-07	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-08	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-09	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-10	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-11	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-12	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-13	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-14	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-15	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-16	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-17	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-18	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-19	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-20	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-21	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-22	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-23	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-24	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-25	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-26	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-27	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-28	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-29	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-30	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-01-31	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-01	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-02	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-03	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-04	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-05	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-06	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-07	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-08	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-09	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-10	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-11	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-12	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-13	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-14	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-15	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-16	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-17	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-18	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-19	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-20	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-21	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-22	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-23	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-24	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-25	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-26	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-27	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-02-28	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-01	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-02	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-03	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-04	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-05	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-06	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-07	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-08	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-09	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-10	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-11	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-12	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-13	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-14	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-15	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-16	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-17	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-18	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-19	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-20	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-21	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-22	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-23	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-24	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-25	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-26	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-27	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-28	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-29	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-30	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-03-31	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-01	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-02	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-03	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-04	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-05	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-06	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-07	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-08	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-09	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-10	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-11	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-12	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-13	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-14	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-15	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-16	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-17	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-18	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-19	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-20	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-21	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-22	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-23	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-24	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-25	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-26	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-27	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-28	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-29	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-04-30	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-01	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-02	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-03	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-04	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-05	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-06	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-07	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-08	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-09	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-10	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-11	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-12	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-13	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-14	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-15	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-16	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2025-05-17	south	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
