date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model	analysis_date
2044-11-18	north	29	1.1118739	1.135734	1.0912682	1.1279147	1.0982732	1.120271	1.1041377	GARW	2045-10-01
2044-11-19	north	29	1.1119552	1.1355566	1.091438	1.1281567	1.0981374	1.1202247	1.1041656	GARW	2045-10-01
2044-11-20	north	29	1.1120918	1.1355209	1.0916109	1.1283295	1.0980871	1.1202896	1.1041877	GARW	2045-10-01
2044-11-21	north	29	1.1121045	1.1355473	1.0917895	1.1281699	1.0981855	1.1202439	1.1043295	GARW	2045-10-01
2044-11-22	north	29	1.1121167	1.1355011	1.0919737	1.1279733	1.0982873	1.1202117	1.1043658	GARW	2045-10-01
2044-11-23	north	29	1.1121545	1.1353184	1.0921756	1.1278813	1.0982964	1.1202067	1.1043603	GARW	2045-10-01
2044-11-24	north	29	1.1122422	1.1351454	1.0923887	1.1279925	1.0983565	1.1202657	1.1045547	GARW	2045-10-01
2044-11-25	north	29	1.112395	1.1351846	1.0924758	1.1279598	1.0984509	1.1202911	1.1045998	GARW	2045-10-01
2044-11-26	north	29	1.1124809	1.1352223	1.0925691	1.1280053	1.0986044	1.120245	1.1046304	GARW	2045-10-01
2044-11-27	north	29	1.1125522	1.1352504	1.0926497	1.1279541	1.0986617	1.1202675	1.1046735	GARW	2045-10-01
2044-11-28	north	29	1.1125672	1.1353332	1.0926281	1.1280695	1.0987121	1.1202478	1.1047142	GARW	2045-10-01
2044-11-29	north	29	1.1126757	1.1354015	1.0928978	1.1281922	1.0988039	1.1202636	1.104842	GARW	2045-10-01
2044-11-30	north	29	1.1126628	1.135456	1.093171	1.1279869	1.0988832	1.1201187	1.1049937	GARW	2045-10-01
2044-12-01	north	29	1.1127508	1.1353778	1.0933233	1.1279665	1.0989604	1.1201054	1.1050206	GARW	2045-10-01
2044-12-02	north	29	1.1128088	1.1353142	1.0932441	1.1279771	1.0990405	1.1201144	1.1050451	GARW	2045-10-01
2044-12-03	north	29	1.1128466	1.1352862	1.0933304	1.1279875	1.0989656	1.1200919	1.1050127	GARW	2045-10-01
2044-12-04	north	29	1.1127342	1.1352516	1.0934193	1.1280934	1.0989689	1.1201794	1.1050016	GARW	2045-10-01
2044-12-05	north	29	1.1126928	1.1352104	1.0934842	1.1281161	1.0988463	1.1202036	1.1050789	GARW	2045-10-01
2044-12-06	north	29	1.1126523	1.1351719	1.0933782	1.1281065	1.0989361	1.1202192	1.1050487	GARW	2045-10-01
2044-12-07	north	29	1.1126673	1.1351315	1.0932729	1.1281018	1.0991203	1.1200694	1.1051362	GARW	2045-10-01
2044-12-08	north	29	1.1126242	1.1350842	1.0931269	1.1281905	1.0991095	1.1199465	1.1050309	GARW	2045-10-01
2044-12-09	north	29	1.1125782	1.13503	1.0929806	1.1281079	1.0990685	1.1198232	1.1049811	GARW	2045-10-01
2044-12-10	north	29	1.112499	1.1348668	1.0929064	1.1280786	1.0989162	1.1198757	1.1050113	GARW	2045-10-01
2044-12-11	north	29	1.1125023	1.1346831	1.0929788	1.1279198	1.0990078	1.1198912	1.1050061	GARW	2045-10-01
2044-12-12	north	29	1.1124038	1.1344951	1.0930548	1.1279224	1.0991144	1.119769	1.1049259	GARW	2045-10-01
2044-12-13	north	29	1.1124437	1.1343608	1.0931191	1.1278921	1.0993305	1.1196213	1.1050735	GARW	2045-10-01
2044-12-14	north	29	1.1124803	1.134216	1.0931827	1.1279147	1.0995232	1.1195867	1.1051189	GARW	2045-10-01
2044-12-15	north	29	1.1124065	1.1340606	1.0931699	1.1278023	1.0995594	1.1195453	1.1050321	GARW	2045-10-01
2044-12-16	north	29	1.1122336	1.1338944	1.0931568	1.127702	1.0995383	1.1194946	1.1050577	GARW	2045-10-01
2044-12-17	north	29	1.1121876	1.1337174	1.0932008	1.1275287	1.0995038	1.1195885	1.1050941	GARW	2045-10-01
2044-12-18	north	29	1.1122015	1.1335292	1.0932714	1.127376	1.0996441	1.1195067	1.105153	GARW	2045-10-01
2044-12-19	north	29	1.1121666	1.1333302	1.0933439	1.1272434	1.0995795	1.1195264	1.1052171	GARW	2045-10-01
2044-12-20	north	29	1.1120964	1.1331302	1.0934224	1.1270449	1.099615	1.1194903	1.1051707	GARW	2045-10-01
2044-12-21	north	29	1.1120098	1.133014	1.093507	1.1266341	1.0996397	1.1193868	1.1051421	GARW	2045-10-01
2044-12-22	north	29	1.1119274	1.1329468	1.0935727	1.1266183	1.0996373	1.1193178	1.1051781	GARW	2045-10-01
2044-12-23	north	29	1.11186	1.132878	1.0935143	1.1264257	1.0995816	1.119178	1.1052194	GARW	2045-10-01
2044-12-24	north	29	1.1117479	1.1327832	1.0934218	1.126528	1.0995138	1.1190226	1.105196	GARW	2045-10-01
2044-12-25	north	29	1.1116073	1.1325817	1.0934464	1.126553	1.0994458	1.1189947	1.1051948	GARW	2045-10-01
2044-12-26	north	29	1.1114876	1.1326351	1.093578	1.1264771	1.0993781	1.1190101	1.1052752	GARW	2045-10-01
2044-12-27	north	29	1.1113966	1.1326016	1.0937251	1.1263851	1.0993104	1.11881	1.10524	GARW	2045-10-01
2044-12-28	north	29	1.1113474	1.1323199	1.0939778	1.1262898	1.0992469	1.1188339	1.1052563	GARW	2045-10-01
2044-12-29	north	29	1.1112475	1.1321969	1.0941824	1.1261657	1.0991833	1.1187869	1.1051351	GARW	2045-10-01
2044-12-30	north	29	1.1110706	1.1320238	1.0941397	1.1258187	1.099039	1.1187437	1.1051104	GARW	2045-10-01
2044-12-31	north	29	1.1109264	1.1318389	1.094064	1.1253728	1.0990052	1.1185421	1.1049842	GARW	2045-10-01
2045-01-01	north	29	1.1109297	1.1318365	1.0940048	1.1251706	1.0990919	1.1182872	1.1049374	GARW	2045-10-01
2045-01-02	north	29	1.1107347	1.132043	1.0941006	1.1248335	1.0989872	1.118039	1.1049513	GARW	2045-10-01
2045-01-03	north	29	1.1104665	1.1317694	1.0941594	1.1248299	1.0988077	1.1178088	1.1048393	GARW	2045-10-01
2045-01-04	north	29	1.1103394	1.1314901	1.0941461	1.1244819	1.0986418	1.1175854	1.1047575	GARW	2045-10-01
2045-01-05	north	29	1.1101706	1.131356	1.0941323	1.1243163	1.0984062	1.117331	1.1045955	GARW	2045-10-01
2045-01-06	north	29	1.1099365	1.1311517	1.094118	1.123976	1.0981889	1.1170832	1.1044853	GARW	2045-10-01
2045-01-07	north	29	1.1097329	1.1309	1.0940672	1.123832	1.0980698	1.1167823	1.1041439	GARW	2045-10-01
2045-01-08	north	29	1.109621	1.1307162	1.0938302	1.1236835	1.0978456	1.1165537	1.1038837	GARW	2045-10-01
2045-01-09	north	29	1.1094375	1.1305552	1.0935899	1.1234058	1.0979812	1.1163229	1.1037151	GARW	2045-10-01
2045-01-10	north	29	1.1093607	1.1303787	1.0933385	1.1231956	1.0977381	1.1161504	1.1035912	GARW	2045-10-01
2045-01-11	north	29	1.1091284	1.130194	1.0932083	1.122766	1.097432	1.116035	1.1034484	GARW	2045-10-01
2045-01-12	north	29	1.1089277	1.1300656	1.0931203	1.1224043	1.097313	1.1159395	1.1033797	GARW	2045-10-01
2045-01-13	north	29	1.1086049	1.1299913	1.0929577	1.1219431	1.0970855	1.1156671	1.1032364	GARW	2045-10-01
2045-01-14	north	29	1.108467	1.1299596	1.0927271	1.1216929	1.0969397	1.1153166	1.1029999	GARW	2045-10-01
2045-01-15	north	29	1.1082313	1.1299318	1.0924964	1.1214306	1.0967802	1.1149029	1.1027414	GARW	2045-10-01
2045-01-16	north	29	1.1079491	1.129884	1.0921311	1.1213046	1.0966614	1.114566	1.1025772	GARW	2045-10-01
