date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2024-12-22	south	2	1.5363717	1.7386217	1.365183	1.6693215	1.4126561	1.6092494	1.4781266	GARW
2024-12-23	south	2	1.55488	1.7702457	1.3707885	1.7028888	1.4298276	1.6374954	1.4884906	GARW
2024-12-24	south	2	1.5692282	1.8300359	1.3689139	1.7371306	1.425572	1.6528863	1.4873517	GARW
2024-12-25	south	2	1.5772729	1.8896596	1.3459195	1.7693682	1.4194887	1.6724336	1.4930885	GARW
2024-12-26	south	2	1.5824269	1.9379736	1.3346486	1.7926767	1.4126911	1.6893618	1.4912513	GARW
2024-12-27	south	2	1.5861917	1.9640965	1.328732	1.8036455	1.4033027	1.6936884	1.4871664	GARW
2024-12-28	south	2	1.5853848	1.9784458	1.3174555	1.8089747	1.3937248	1.6925611	1.4841342	GARW
2024-12-29	south	2	1.5770538	1.9783868	1.3013407	1.805638	1.3824936	1.6880629	1.4747741	GARW
2024-12-30	south	2	1.5668459	1.9627899	1.2844023	1.7945977	1.3731891	1.676639	1.464372	GARW
2024-12-31	south	2	1.5474205	1.9357929	1.2721404	1.7729402	1.3644848	1.6581485	1.4507084	GARW
2025-01-01	south	2	1.5262955	1.8922322	1.2628733	1.7424991	1.3528244	1.636196	1.4279636	GARW
2025-01-02	south	2	1.5039124	1.8461497	1.2483896	1.706255	1.3386328	1.6070685	1.4082891	GARW
2025-01-03	south	2	1.4770601	1.788161	1.2316993	1.6701095	1.3187045	1.5768378	1.3848755	GARW
2025-01-04	south	2	1.4481766	1.7291516	1.2211037	1.6244447	1.2971982	1.5429046	1.3632753	GARW
2025-01-05	south	2	1.4177666	1.6863251	1.2103494	1.5768199	1.2789733	1.5034964	1.3387504	GARW
2025-01-06	south	2	1.3871098	1.6302581	1.1941283	1.5317705	1.255908	1.4627455	1.3111724	GARW
2025-01-07	south	2	1.3504755	1.5719645	1.1755395	1.4921353	1.2302338	1.4244967	1.2826419	GARW
2025-01-08	south	2	1.3163128	1.5145482	1.1603371	1.4543886	1.2055316	1.37994	1.2568117	GARW
2025-01-09	south	2	1.2825603	1.4625036	1.1394657	1.4072617	1.1799183	1.3410336	1.2256943	GARW
2025-01-10	south	2	1.250288	1.4241128	1.1223168	1.3669556	1.1566212	1.3048757	1.1955297	GARW
2025-01-11	south	2	1.2181673	1.3875419	1.097555	1.3245442	1.1312666	1.2712762	1.1684953	GARW
2025-01-12	south	2	1.1894797	1.3538135	1.0683033	1.2880632	1.109875	1.2395273	1.1437451	GARW
2025-01-13	south	2	1.1631715	1.3179244	1.0511267	1.2567394	1.0895834	1.2104337	1.1211942	GARW
2025-01-14	south	2	1.1392586	1.2848111	1.0317773	1.225615	1.0691547	1.1828554	1.0988088	GARW
2025-01-15	south	2	1.1181924	1.254142	1.0181718	1.1985577	1.0527147	1.160725	1.0810648	GARW
2025-01-16	south	2	1.1006302	1.2249831	1.0067544	1.1736633	1.0379324	1.1395832	1.0661159	GARW
2025-01-17	south	2	1.0842991	1.1988543	0.9961064	1.1504332	1.0246085	1.1191988	1.0505121	GARW
2025-01-18	south	2	1.069691	1.1771646	0.9848055	1.1365806	1.0116233	1.1022065	1.0388403	GARW
2025-01-19	south	2	1.0572805	1.1545519	0.97021437	1.1237335	1.0032085	1.0871797	1.0263863	GARW
2025-01-20	south	2	1.0481246	1.142623	0.9581528	1.10699	0.99328905	1.0772369	1.0154904	GARW
2025-01-21	south	2	1.038671	1.1317858	0.94595045	1.0972513	0.9834302	1.0668492	1.0035921	GARW
2025-01-22	south	2	1.0306263	1.1218902	0.9363127	1.0860547	0.97279596	1.0585253	0.9961291	GARW
2025-01-23	south	2	1.023634	1.1160041	0.92994946	1.0818951	0.9627915	1.0551263	0.9914815	GARW
2025-01-24	south	2	1.0182822	1.1126556	0.9240582	1.0780635	0.95462006	1.0508091	0.9869657	GARW
2025-01-25	south	2	1.0154827	1.1129928	0.9188308	1.0724834	0.9486705	1.0474687	0.9841595	GARW
2025-01-26	south	2	1.0140373	1.1073544	0.9143436	1.0710499	0.94402903	1.044062	0.9798945	GARW
2025-01-27	south	2	1.0131807	1.1113073	0.9102151	1.0706046	0.9429696	1.0425122	0.9778227	GARW
2025-01-28	south	2	1.0128174	1.1113185	0.90712404	1.0722895	0.9422339	1.0410522	0.9766021	GARW
2025-01-29	south	2	1.0114393	1.1149257	0.9074843	1.0719762	0.9452482	1.0424559	0.9764051	GARW
2025-01-30	south	2	1.0125004	1.1167662	0.9084648	1.0758634	0.9464625	1.0447942	0.9778991	GARW
2025-01-31	south	2	1.0118388	1.1166205	0.90822804	1.0776933	0.94598466	1.046662	0.9800724	GARW
2025-02-01	south	2	1.0113635	1.1189086	0.91150683	1.0799832	0.94906527	1.0478859	0.98307896	GARW
2025-02-02	south	2	1.0139347	1.1187207	0.91495144	1.0842195	0.95407885	1.050461	0.98608625	GARW
2025-02-03	south	2	1.017935	1.1234239	0.9193829	1.0887344	0.9580163	1.053582	0.98687285	GARW
2025-02-04	south	2	1.0213044	1.129771	0.9224926	1.0927236	0.9609659	1.0554736	0.9888239	GARW
2025-02-05	south	2	1.0240662	1.1353269	0.9284621	1.0976086	0.96222514	1.0598253	0.99026173	GARW
2025-02-06	south	2	1.0275149	1.1394486	0.92978585	1.1007112	0.966118	1.0634433	0.9922436	GARW
2025-02-07	south	2	1.0306842	1.1411178	0.9349116	1.1018186	0.9684229	1.0668235	0.9955455	GARW
2025-02-08	south	2	1.034951	1.1443334	0.9373376	1.1057023	0.9731439	1.0730901	0.99936557	GARW
2025-02-09	south	2	1.0381095	1.1471307	0.9428166	1.1110965	0.9773212	1.0767331	1.0025158	GARW
2025-02-10	south	2	1.0416212	1.1495085	0.9489768	1.1188976	0.9803734	1.078154	1.006736	GARW
2025-02-11	south	2	1.0447781	1.1571603	0.9518953	1.1227213	0.98346126	1.0828567	1.0094532	GARW
2025-02-12	south	2	1.0458212	1.1630646	0.9503299	1.1272811	0.98686844	1.0869424	1.0121922	GARW
2025-02-13	south	2	1.049299	1.1751481	0.95335335	1.1278241	0.9882092	1.0896732	1.015888	GARW
2025-02-14	south	2	1.0512717	1.179558	0.9561733	1.1315757	0.99064803	1.0930102	1.0169356	GARW
2025-02-15	south	2	1.0543346	1.1771814	0.9590028	1.1352465	0.9934805	1.0923661	1.0203859	GARW
2025-02-16	south	2	1.0557064	1.1846199	0.9604141	1.1378771	0.99434596	1.093622	1.0236162	GARW
2025-02-17	south	2	1.0573308	1.1908704	0.96123606	1.1378691	0.9958519	1.0946277	1.0250494	GARW
2025-02-18	south	2	1.0583057	1.1955173	0.9610095	1.1387192	0.99752676	1.094864	1.026541	GARW
2025-02-19	south	2	1.0601809	1.1988205	0.96260226	1.1426685	0.99675494	1.0961115	1.026588	GARW
2025-02-20	south	2	1.0606451	1.2001679	0.96422315	1.1457884	0.99576175	1.0960882	1.0255162	GARW
2025-02-21	south	2	1.0597241	1.2055843	0.96449035	1.1478518	0.9962776	1.0958426	1.0238633	GARW
2025-02-22	south	2	1.0597847	1.2047038	0.9653538	1.1481736	0.9955958	1.0959631	1.0229834	GARW
2025-02-23	south	2	1.0596069	1.2067513	0.96502995	1.1504247	0.9942919	1.0997149	1.0215738	GARW
2025-02-24	south	2	1.0592828	1.2075126	0.9652099	1.1506264	0.98957324	1.1023194	1.0213443	GARW
2025-02-25	south	2	1.057899	1.2067144	0.9630251	1.148823	0.9857092	1.1032469	1.0195905	GARW
2025-02-26	south	2	1.0590835	1.2143278	0.9611297	1.1480917	0.98355955	1.103035	1.019066	GARW
2025-02-27	south	2	1.0570064	1.2191036	0.9588374	1.1490333	0.98323387	1.1043077	1.0182338	GARW
2025-02-28	south	2	1.0559654	1.2208804	0.95672524	1.1510353	0.98313797	1.1036168	1.0162845	GARW
2025-03-01	south	2	1.0555204	1.2224082	0.9545714	1.1517394	0.9811167	1.1030748	1.0166585	GARW
2025-03-02	south	2	1.0561043	1.227918	0.94980145	1.1505526	0.9765617	1.1031802	1.0158491	GARW
2025-03-03	south	2	1.0554988	1.2275912	0.9475263	1.1488799	0.97827035	1.1064396	1.0150394	GARW
2025-03-04	south	2	1.0548809	1.2210923	0.9481066	1.1514957	0.9766467	1.1078205	1.0161141	GARW
2025-03-05	south	2	1.0562942	1.2227752	0.9464616	1.1503726	0.97536457	1.1081134	1.014682	GARW
2025-03-06	south	2	1.0553219	1.2217027	0.94545835	1.1532484	0.9742493	1.1068277	1.0129834	GARW
2025-03-07	south	2	1.0556464	1.2184539	0.9433285	1.1564736	0.9746924	1.1040484	1.01153	GARW
2025-03-08	south	2	1.0576012	1.2228364	0.94031084	1.1573625	0.9740952	1.1034309	1.0101745	GARW
2025-03-09	south	2	1.0567571	1.2208596	0.93769604	1.1608468	0.9742533	1.1034662	1.0105786	GARW
2025-03-10	south	2	1.0590945	1.222182	0.94076204	1.1606823	0.9734406	1.1060848	1.0094323	GARW
2025-03-11	south	2	1.0579067	1.2276374	0.94066465	1.159564	0.97407013	1.1087618	1.0103616	GARW
2025-03-12	south	2	1.0603025	1.2336545	0.9403365	1.162109	0.9762955	1.1111209	1.010146	GARW
2025-03-13	south	2	1.060324	1.2404233	0.9449539	1.1645489	0.97234774	1.1130371	1.0126929	GARW
2025-03-14	south	2	1.0594296	1.2386652	0.94264597	1.1675506	0.9744059	1.116723	1.0107331	GARW
2025-03-15	south	2	1.0632641	1.2432272	0.9364359	1.1759381	0.97598946	1.1176882	1.0109056	GARW
2025-03-16	south	2	1.0620868	1.2473211	0.9326893	1.1798185	0.9767613	1.1214998	1.0125349	GARW
2025-03-17	south	2	1.0648308	1.2550781	0.92836046	1.1821921	0.97504324	1.1217309	1.012094	GARW
2025-03-18	south	2	1.0665872	1.2582854	0.9273545	1.1895306	0.9722525	1.1260326	1.011683	GARW
2025-03-19	south	2	1.0693495	1.2663285	0.9229325	1.1983073	0.9716555	1.1352011	1.0109482	GARW
2025-03-20	south	2	1.0695899	1.2761582	0.91759825	1.2049943	0.97068965	1.1414675	1.0096883	GARW
2025-03-21	south	2	1.0707619	1.2945406	0.9135819	1.2118747	0.96531034	1.1496453	1.0081072	GARW
2025-03-22	south	2	1.0737746	1.3139116	0.91056615	1.2214924	0.9605179	1.1518645	1.0088148	GARW
2025-03-23	south	2	1.0750597	1.3253679	0.9075323	1.2279764	0.95548356	1.1554949	1.0079988	GARW
2025-03-24	south	2	1.0766965	1.3335855	0.8948893	1.2389832	0.95126474	1.1621472	1.004396	GARW
2025-03-25	south	2	1.079613	1.3468143	0.89333946	1.2513838	0.9486853	1.165385	1.0046065	GARW
2025-03-26	south	2	1.0833594	1.376978	0.88326	1.2639899	0.9479979	1.1652766	1.0046833	GARW
2025-03-27	south	2	1.0804441	1.4000083	0.86894345	1.2803223	0.9439145	1.1765242	1.0045811	GARW
2025-03-28	south	2	1.0812147	1.4074175	0.85970134	1.2868757	0.9349715	1.1809794	1.00449	GARW
2025-03-29	south	2	1.0771904	1.4419494	0.8560077	1.301728	0.923441	1.1906285	0.99652934	GARW
2025-03-30	south	2	1.0804979	1.4770107	0.84322697	1.3251088	0.9085733	1.2080433	0.98609275	GARW
2024-12-22	south	22	1.2315998	1.5064063	0.99428964	1.3959982	1.075093	1.3206191	1.1401684	GARW
2024-12-23	south	22	1.2416894	1.5324876	0.99707574	1.4173543	1.0856751	1.3379018	1.1548371	GARW
2024-12-24	south	22	1.2532458	1.5690348	1.0006325	1.4326832	1.0872154	1.3527956	1.1564333	GARW
2024-12-25	south	22	1.259062	1.5974628	0.99883056	1.4576436	1.086822	1.3620799	1.1626087	GARW
2024-12-26	south	22	1.2606673	1.6255319	0.99401635	1.4749551	1.0841597	1.372854	1.1602683	GARW
2024-12-27	south	22	1.2679914	1.6432887	0.9907942	1.4787405	1.0788456	1.3758509	1.1613934	GARW
2024-12-28	south	22	1.2670221	1.6507834	0.9805444	1.4808973	1.0729101	1.3776801	1.156878	GARW
2024-12-29	south	22	1.2596138	1.6506586	0.9722542	1.4779044	1.0634552	1.3738786	1.1487658	GARW
2024-12-30	south	22	1.2514966	1.643321	0.9622089	1.4621507	1.0538648	1.3615423	1.1367314	GARW
2024-12-31	south	22	1.2403195	1.6253748	0.95596015	1.4451275	1.0425464	1.3472328	1.1261678	GARW
2025-01-01	south	22	1.2251569	1.5997658	0.9489198	1.4142427	1.0324305	1.3303335	1.1145176	GARW
2025-01-02	south	22	1.2055049	1.562617	0.9402722	1.3902166	1.0159085	1.3062341	1.0987823	GARW
2025-01-03	south	22	1.1850431	1.5202525	0.92622757	1.36192	1.002114	1.2800878	1.0782113	GARW
2025-01-04	south	22	1.1630433	1.4736878	0.9127738	1.333592	0.9849651	1.2544838	1.0580444	GARW
2025-01-05	south	22	1.1371137	1.433077	0.9019715	1.3032999	0.96931833	1.2258196	1.0334156	GARW
2025-01-06	south	22	1.1088414	1.3943812	0.8853471	1.2683558	0.9449267	1.1939682	1.0116795	GARW
2025-01-07	south	22	1.0843514	1.3490598	0.86506665	1.2379518	0.92314196	1.1615825	0.98756874	GARW
2025-01-08	south	22	1.0568354	1.2952776	0.84660673	1.2072724	0.9027113	1.12938	0.9626573	GARW
2025-01-09	south	22	1.0292697	1.2566727	0.8252121	1.1766373	0.88493574	1.0950987	0.9400139	GARW
2025-01-10	south	22	1.0039852	1.2126087	0.807696	1.1423757	0.86593205	1.0695606	0.9179045	GARW
2025-01-11	south	22	0.9756533	1.1850629	0.7866581	1.1142167	0.8432208	1.045607	0.89633304	GARW
2025-01-12	south	22	0.95341516	1.1564478	0.76991224	1.0836344	0.8217246	1.0222533	0.8786614	GARW
2025-01-13	south	22	0.93160856	1.1270261	0.75309056	1.0556214	0.80372673	0.99747396	0.8620939	GARW
2025-01-14	south	22	0.9133323	1.108051	0.73949486	1.0329463	0.7879115	0.975034	0.8447437	GARW
2025-01-15	south	22	0.8957268	1.0890507	0.72742707	1.0110751	0.77147204	0.95867753	0.8296619	GARW
