date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2038-04-04	tropics	0	0.98113364	0.98671657	0.97567135	0.9846434	0.977339	0.98280895	0.97930694	GARW
2038-04-05	tropics	0	0.9810989	0.9865206	0.97581005	0.9844417	0.97747236	0.98273313	0.9792745	GARW
2038-04-06	tropics	0	0.9810468	0.9863083	0.97580457	0.9842887	0.97761345	0.9827125	0.9793122	GARW
2038-04-07	tropics	0	0.981066	0.98613673	0.9759434	0.98420376	0.97767204	0.98274255	0.9793887	GARW
2038-04-08	tropics	0	0.98106134	0.9860507	0.9761754	0.984111	0.9777922	0.98268837	0.9794105	GARW
2038-04-09	tropics	0	0.9810587	0.9860108	0.9764161	0.98409283	0.9778965	0.98268807	0.9794419	GARW
2038-04-10	tropics	0	0.98108053	0.98598754	0.97649443	0.9839754	0.9779753	0.98261756	0.9795042	GARW
2038-04-11	tropics	0	0.9811013	0.985887	0.97662044	0.9840519	0.97803247	0.9825885	0.9795661	GARW
2038-04-12	tropics	0	0.98101467	0.9856854	0.97683096	0.9839747	0.9781361	0.9825561	0.9795898	GARW
2038-04-13	tropics	0	0.981038	0.9854802	0.97685003	0.9838945	0.9782254	0.98256016	0.97964394	GARW
2038-04-14	tropics	0	0.98106194	0.98534936	0.9768608	0.98393416	0.97824115	0.982542	0.979619	GARW
2038-04-15	tropics	0	0.98105395	0.98532546	0.97692585	0.9839422	0.97829384	0.9825654	0.9795965	GARW
2038-04-16	tropics	0	0.9810549	0.9853763	0.9768918	0.98395014	0.97831464	0.982509	0.97966	GARW
2038-04-17	tropics	0	0.98105097	0.98533857	0.97698605	0.98392534	0.9783571	0.982507	0.97966456	GARW
2038-04-18	tropics	0	0.98109335	0.98527056	0.9770096	0.9839035	0.9783891	0.9825347	0.9796901	GARW
2038-04-19	tropics	0	0.9811382	0.98524517	0.9770645	0.9839239	0.9784421	0.9825685	0.97972333	GARW
2038-04-20	tropics	0	0.98114026	0.985274	0.9770661	0.9839333	0.9784812	0.98256624	0.9797007	GARW
2038-04-21	tropics	0	0.9811436	0.9852226	0.9771581	0.9839071	0.978533	0.9825782	0.9797176	GARW
2038-04-22	tropics	0	0.981166	0.985172	0.97721356	0.983819	0.9786193	0.98254454	0.9797597	GARW
2038-04-23	tropics	0	0.98118263	0.9851207	0.97730076	0.983809	0.97868574	0.9825121	0.97981095	GARW
2038-04-24	tropics	0	0.98120844	0.98510575	0.9773901	0.9837804	0.9787261	0.9825344	0.9798531	GARW
2038-04-25	tropics	0	0.9811866	0.98508567	0.9774253	0.98376626	0.9787866	0.98256624	0.979851	GARW
2038-04-26	tropics	0	0.98123133	0.98502225	0.9774495	0.9837867	0.97882855	0.98262197	0.9799079	GARW
2038-04-27	tropics	0	0.9812716	0.98501456	0.9774762	0.98377186	0.97886354	0.98262584	0.9799545	GARW
2038-04-28	tropics	0	0.9813031	0.9850055	0.97750306	0.98378956	0.97891146	0.98266864	0.9799529	GARW
2038-04-29	tropics	0	0.9813401	0.98501074	0.97751313	0.9838103	0.97896296	0.9827198	0.980025	GARW
2038-04-30	tropics	0	0.9813628	0.9850072	0.9775643	0.9838006	0.9790435	0.9827529	0.9800916	GARW
2038-05-01	tropics	0	0.9813782	0.9849601	0.97761846	0.9837795	0.97906005	0.9827752	0.9801836	GARW
2038-05-02	tropics	0	0.9814466	0.98490304	0.9776873	0.9837547	0.97912383	0.9827789	0.9802383	GARW
2038-05-03	tropics	0	0.9814627	0.98485005	0.97774655	0.98374647	0.97916985	0.98281914	0.98027277	GARW
2038-05-04	tropics	0	0.98146546	0.98486567	0.97777504	0.9837637	0.9792456	0.98278666	0.9803247	GARW
2038-05-05	tropics	0	0.9814822	0.9848945	0.9778481	0.9838252	0.97931576	0.98277116	0.9803592	GARW
2038-05-06	tropics	0	0.9815146	0.98488975	0.9779168	0.9838526	0.97931373	0.9827655	0.98038375	GARW
2038-05-07	tropics	0	0.98152715	0.98486704	0.9779716	0.9838753	0.9793488	0.9827932	0.9804406	GARW
2038-05-08	tropics	0	0.9815721	0.9848696	0.97803056	0.98388815	0.97941905	0.9827912	0.9804502	GARW
2038-05-09	tropics	0	0.9816036	0.9848743	0.9781061	0.98395246	0.97945976	0.98278666	0.9805038	GARW
2038-05-10	tropics	0	0.98162395	0.98485935	0.97810924	0.98395425	0.97949696	0.9828143	0.98057204	GARW
2038-05-11	tropics	0	0.9816606	0.9848295	0.97812915	0.9839469	0.9794888	0.9828508	0.98060733	GARW
2038-05-12	tropics	0	0.98172796	0.984832	0.9782266	0.98395956	0.97950566	0.98288167	0.9806643	GARW
2038-05-13	tropics	0	0.9817672	0.98488045	0.9783333	0.98396724	0.9795837	0.982921	0.98072445	GARW
2038-05-14	tropics	0	0.9817701	0.98494273	0.97843754	0.9839722	0.97964084	0.9829572	0.9807412	GARW
2038-05-15	tropics	0	0.98183507	0.98500556	0.9784985	0.98398083	0.9796857	0.98299336	0.9807876	GARW
2038-05-16	tropics	0	0.9818959	0.9851067	0.97855836	0.9840083	0.97972953	0.9830127	0.9808339	GARW
2038-05-17	tropics	0	0.98195726	0.98519003	0.9786214	0.9840328	0.9797776	0.98306763	0.9808906	GARW
2038-05-18	tropics	0	0.98200095	0.98520416	0.97869635	0.9840475	0.97982717	0.98309493	0.9809344	GARW
