date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2038-04-04	north	0	0.9397706	0.9495506	0.92924654	0.9461017	0.9326394	0.94345576	0.93579787	GARW
2038-04-05	north	0	0.937767	0.94698054	0.9275546	0.9436889	0.9309124	0.94120586	0.9340535	GARW
2038-04-06	north	0	0.93583375	0.94461715	0.9259855	0.9414775	0.9292549	0.9391247	0.9321812	GARW
2038-04-07	north	0	0.9337925	0.94227403	0.9244549	0.9394326	0.9276319	0.9369598	0.9302751	GARW
2038-04-08	north	0	0.93181896	0.9400285	0.9225853	0.9373657	0.92581344	0.9347781	0.9284738	GARW
2038-04-09	north	0	0.9299807	0.93799543	0.9209556	0.9353726	0.9240082	0.9327158	0.92657256	GARW
2038-04-10	north	0	0.92795897	0.9360108	0.9191372	0.9334877	0.9223276	0.93076074	0.92486364	GARW
2038-04-11	north	0	0.9259757	0.9341041	0.91746885	0.93165463	0.920626	0.92875934	0.9230357	GARW
2038-04-12	north	0	0.9241303	0.93228567	0.9158393	0.9298359	0.91884595	0.92697686	0.9212055	GARW
2038-04-13	north	0	0.9223167	0.93058085	0.91426724	0.9281462	0.91715115	0.9252105	0.919481	GARW
2038-04-14	north	0	0.9204514	0.9286337	0.9127265	0.92624086	0.91556764	0.9234097	0.91776896	GARW
2038-04-15	north	0	0.9187467	0.92683804	0.9111923	0.9244452	0.9139881	0.92170393	0.91609204	GARW
2038-04-16	north	0	0.9170743	0.92506194	0.9096873	0.92286587	0.912277	0.9199982	0.91443557	GARW
2038-04-17	north	0	0.9153825	0.9233583	0.90816027	0.92118645	0.9105792	0.9183793	0.9128364	GARW
2038-04-18	north	0	0.9138483	0.921708	0.9066628	0.9194912	0.9089274	0.9167063	0.91125906	GARW
2038-04-19	north	0	0.91226876	0.9201556	0.9051587	0.9179884	0.90738	0.91513145	0.90962106	GARW
2038-04-20	north	0	0.9107055	0.9188079	0.90367424	0.91650873	0.90585786	0.91358054	0.9081302	GARW
2038-04-21	north	0	0.9092183	0.9173678	0.90215653	0.91494036	0.90438986	0.91207504	0.90667653	GARW
2038-04-22	north	0	0.9077027	0.91591793	0.9007809	0.91355413	0.9028212	0.9106215	0.9051094	GARW
2038-04-23	north	0	0.9062506	0.91442615	0.89941514	0.91202724	0.90134233	0.9092574	0.90366066	GARW
2038-04-24	north	0	0.9048119	0.9129232	0.8980933	0.91043746	0.89985913	0.90785056	0.90223724	GARW
2038-04-25	north	0	0.9034334	0.9114437	0.8968154	0.90901893	0.89851236	0.9064342	0.90093493	GARW
2038-04-26	north	0	0.9020834	0.91012007	0.8955841	0.90760183	0.8971565	0.9050207	0.899641	GARW
2038-04-27	north	0	0.9007739	0.90884274	0.89440084	0.9062267	0.8958456	0.9037195	0.89836836	GARW
2038-04-28	north	0	0.899485	0.9074673	0.8931596	0.9048654	0.894576	0.9023992	0.8970203	GARW
2038-04-29	north	0	0.89819884	0.90605044	0.8919848	0.90351325	0.8934423	0.9011395	0.8958024	GARW
2038-04-30	north	0	0.8969623	0.9047238	0.8907966	0.90224	0.8923708	0.89988023	0.8946375	GARW
2038-05-01	north	0	0.8957495	0.90342784	0.88966846	0.9009978	0.89113426	0.8986566	0.89339924	GARW
2038-05-02	north	0	0.89462477	0.90210396	0.8884996	0.89975923	0.88997287	0.897464	0.89227194	GARW
2038-05-03	north	0	0.89357513	0.9007498	0.88734347	0.8985112	0.8887807	0.8962805	0.8911873	GARW
2038-05-04	north	0	0.8924202	0.89958215	0.8862275	0.8973169	0.887631	0.89502734	0.8901883	GARW
2038-05-05	north	0	0.89140666	0.89844257	0.88517225	0.89624465	0.88658386	0.8939303	0.88900316	GARW
2038-05-06	north	0	0.89036447	0.89730036	0.88414574	0.8951064	0.8855627	0.8928074	0.8879212	GARW
2038-05-07	north	0	0.88940966	0.8961867	0.8830775	0.8939514	0.8845673	0.8917769	0.88690865	GARW
2038-05-08	north	0	0.8883766	0.8951101	0.8819804	0.8928874	0.8837177	0.8906677	0.88598514	GARW
2038-05-09	north	0	0.8873398	0.8940433	0.8809031	0.891892	0.8827729	0.88964456	0.8850785	GARW
2038-05-10	north	0	0.88634205	0.893016	0.8799642	0.8908047	0.8817928	0.88867956	0.88412935	GARW
