date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2037-10-04	north	0	1.1970792	1.2178069	1.1751219	1.2116882	1.1828326	1.2039392	1.1897713	GARW
2037-10-05	north	0	1.1994873	1.219403	1.1783472	1.2134652	1.1858321	1.2064666	1.1922823	GARW
2037-10-06	north	0	1.2018669	1.2219955	1.1816413	1.2152464	1.1890491	1.2091542	1.1953803	GARW
2037-10-07	north	0	1.2045872	1.2248355	1.1849347	1.217862	1.1929933	1.2120895	1.1985943	GARW
2037-10-08	north	0	1.2078496	1.2274572	1.1883876	1.2203039	1.196401	1.214999	1.2019824	GARW
2037-10-09	north	0	1.2108886	1.2300955	1.192494	1.2236227	1.1994518	1.2181736	1.2054089	GARW
2037-10-10	north	0	1.2144868	1.2332516	1.1957947	1.2268595	1.2033104	1.2214	1.2085707	GARW
2037-10-11	north	0	1.2180748	1.2370441	1.1997073	1.229605	1.2066422	1.2250049	1.2120217	GARW
2037-10-12	north	0	1.2218382	1.2408564	1.2036331	1.2329539	1.2102301	1.2284703	1.2153351	GARW
2037-10-13	north	0	1.2258385	1.2445925	1.2075354	1.2366126	1.2141715	1.2319396	1.21927	GARW
2037-10-14	north	0	1.2296528	1.2485368	1.2112775	1.2406749	1.2179502	1.2355896	1.2228937	GARW
2037-10-15	north	0	1.2338078	1.2524642	1.2151132	1.2447183	1.2222848	1.2397022	1.2269697	GARW
2037-10-16	north	0	1.2377365	1.2565798	1.2193462	1.2490226	1.2263283	1.243995	1.2311268	GARW
2037-10-17	north	0	1.2420495	1.2604812	1.2234825	1.2528558	1.2304322	1.2480452	1.2354257	GARW
2037-10-18	north	0	1.246206	1.2644686	1.2277392	1.2570609	1.2347789	1.252006	1.2396506	GARW
2037-10-19	north	0	1.2505646	1.2685895	1.2324752	1.2612464	1.2391729	1.2562058	1.2441759	GARW
2037-10-20	north	0	1.2549942	1.2727422	1.2373292	1.2655605	1.2436604	1.2606268	1.2486365	GARW
2037-10-21	north	0	1.2596228	1.2766917	1.2421805	1.270028	1.2480686	1.2650551	1.2532105	GARW
2037-10-22	north	0	1.2642351	1.2808169	1.2471821	1.274787	1.2526561	1.269599	1.2577853	GARW
2037-10-23	north	0	1.2687166	1.2852004	1.2521251	1.2795968	1.2573158	1.2742665	1.2624756	GARW
2037-10-24	north	0	1.2733464	1.2896453	1.2570713	1.2841518	1.2620678	1.2789295	1.2671818	GARW
2037-10-25	north	0	1.2779913	1.2941473	1.2621019	1.2886688	1.2668734	1.2836037	1.2719584	GARW
2037-10-26	north	0	1.2827125	1.2987502	1.2669921	1.2930057	1.2716091	1.2881604	1.2767298	GARW
2037-10-27	north	0	1.287426	1.3032709	1.2716489	1.2976257	1.2763819	1.2926841	1.2815976	GARW
2037-10-28	north	0	1.2921164	1.3078468	1.2763563	1.3023486	1.2811643	1.2974302	1.2864884	GARW
2037-10-29	north	0	1.2967721	1.3123384	1.281097	1.3070115	1.2859342	1.3021107	1.2911484	GARW
2037-10-30	north	0	1.3013194	1.3167908	1.2858133	1.3114501	1.2907044	1.3067441	1.2959175	GARW
2037-10-31	north	0	1.3059516	1.3212993	1.2906466	1.3161939	1.2955287	1.3114147	1.3010391	GARW
2037-11-01	north	0	1.3108158	1.3258624	1.2954595	1.3207515	1.3003848	1.3161049	1.3056656	GARW
2037-11-02	north	0	1.3154244	1.3300313	1.3001988	1.3254005	1.3052062	1.3205928	1.3102237	GARW
2037-11-03	north	0	1.3200822	1.3338988	1.3047657	1.3297174	1.3099384	1.3248658	1.3148278	GARW
2037-11-04	north	0	1.3245708	1.3380328	1.3094707	1.3340963	1.3145808	1.3293526	1.3193036	GARW
2037-11-05	north	0	1.3290598	1.3421508	1.3140821	1.338405	1.3190417	1.3336751	1.3237963	GARW
2037-11-06	north	0	1.3333572	1.3464525	1.3184223	1.3422793	1.323585	1.3379161	1.3282235	GARW
2037-11-07	north	0	1.3376546	1.3503122	1.3228064	1.3462381	1.3280301	1.3420773	1.3326795	GARW
2037-11-08	north	0	1.3417294	1.3543234	1.3270437	1.3502103	1.3322691	1.3461092	1.3369493	GARW
2037-11-09	north	0	1.3458034	1.3581591	1.3312832	1.354282	1.3363937	1.3500156	1.3411282	GARW
2037-11-10	north	0	1.349684	1.3618555	1.3354052	1.3581474	1.3404208	1.3540149	1.3451777	GARW
2037-11-11	north	0	1.3534629	1.365466	1.339399	1.3617963	1.344158	1.3577968	1.3489902	GARW
2037-11-12	north	0	1.3570825	1.3688751	1.3430828	1.3653156	1.3478072	1.3613282	1.3525645	GARW
2037-11-13	north	0	1.3607044	1.3721764	1.3465471	1.3686699	1.3514944	1.3647306	1.355954	GARW
2037-11-14	north	0	1.3640139	1.3753501	1.3499608	1.3718841	1.3548855	1.3680532	1.3593194	GARW
2037-11-15	north	0	1.3670841	1.3782245	1.3532944	1.3748347	1.358199	1.3710995	1.3626728	GARW
2037-11-16	north	0	1.370044	1.3811145	1.3565799	1.3777663	1.3612986	1.3739607	1.3655591	GARW
2037-11-17	north	0	1.3727841	1.383716	1.3595668	1.3803809	1.3642048	1.3765693	1.3683215	GARW
2037-11-18	north	0	1.3754435	1.386205	1.3622503	1.3825902	1.3669456	1.3791366	1.3708456	GARW
2037-11-19	north	0	1.3777597	1.3883197	1.3647599	1.3847893	1.3691015	1.381499	1.3731576	GARW
2037-11-20	north	0	1.3798193	1.3904136	1.3670555	1.3867966	1.3712755	1.3835166	1.3752778	GARW
2037-11-21	north	0	1.3815832	1.3921483	1.3692288	1.3885012	1.3732609	1.3852448	1.377111	GARW
2037-11-22	north	0	1.3831451	1.3936341	1.3709335	1.3899752	1.3751023	1.3868785	1.3787595	GARW
