date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2039-04-03	south	12	1.0403917	1.0516739	1.0284109	1.0480477	1.031972	1.0446242	1.0359552	GARW
2039-04-04	south	12	1.0406194	1.0518823	1.0288237	1.0479836	1.0322876	1.0446281	1.0361528	GARW
2039-04-05	south	12	1.0409193	1.0520117	1.0290936	1.0481893	1.0326228	1.0449063	1.0362595	GARW
2039-04-06	south	12	1.0413339	1.0523198	1.0294214	1.04838	1.0330533	1.04539	1.0366528	GARW
2039-04-07	south	12	1.0415788	1.0528916	1.030084	1.0486972	1.0334498	1.0456964	1.0371423	GARW
2039-04-08	south	12	1.0420532	1.053394	1.0307429	1.0492228	1.0339072	1.0460075	1.037634	GARW
2039-04-09	south	12	1.0426805	1.053981	1.031376	1.0497278	1.0344963	1.0465127	1.0382411	GARW
2039-04-10	south	12	1.0432866	1.0545813	1.0318704	1.0503191	1.0353148	1.0472174	1.0388448	GARW
2039-04-11	south	12	1.0439599	1.055275	1.0326967	1.0509553	1.0359772	1.0477725	1.0394478	GARW
2039-04-12	south	12	1.0446546	1.0560168	1.0333899	1.0518335	1.0368688	1.0485302	1.0402993	GARW
2039-04-13	south	12	1.0454396	1.0568461	1.0341295	1.0526544	1.037606	1.0494276	1.0412151	GARW
2039-04-14	south	12	1.0463177	1.057648	1.0351324	1.0537077	1.0385327	1.0503706	1.0421194	GARW
2039-04-15	south	12	1.0472205	1.0585461	1.0360944	1.0547272	1.0393342	1.0513291	1.0431482	GARW
2039-04-16	south	12	1.0482235	1.0595914	1.0370691	1.0558177	1.0404049	1.0523883	1.0442157	GARW
2039-04-17	south	12	1.0492811	1.0606834	1.0381101	1.0568867	1.0416169	1.0535178	1.0451915	GARW
2039-04-18	south	12	1.050523	1.0618125	1.0392144	1.0578643	1.042862	1.0546398	1.0462658	GARW
2039-04-19	south	12	1.0517057	1.0629773	1.0401982	1.0590198	1.0439405	1.0557867	1.0475795	GARW
2039-04-20	south	12	1.0529289	1.0641993	1.0414797	1.0600938	1.0451505	1.0570167	1.0489258	GARW
2039-04-21	south	12	1.0542331	1.0655439	1.0425401	1.0614505	1.0463766	1.0582031	1.0502043	GARW
2039-04-22	south	12	1.0556376	1.0668693	1.0437495	1.0628932	1.0476679	1.0595573	1.0515574	GARW
2039-04-23	south	12	1.0569897	1.0682096	1.0450335	1.0643122	1.0490034	1.0609499	1.0528611	GARW
2039-04-24	south	12	1.0583842	1.0695552	1.046433	1.0654773	1.0503893	1.062264	1.0542911	GARW
2039-04-25	south	12	1.0597856	1.0709466	1.047858	1.0669475	1.0517914	1.063624	1.0556914	GARW
2039-04-26	south	12	1.0612079	1.0723519	1.0494198	1.0684662	1.0532682	1.0650471	1.0571437	GARW
2039-04-27	south	12	1.0626978	1.0737724	1.0509572	1.069963	1.0547618	1.0665044	1.0586388	GARW
2039-04-28	south	12	1.0642017	1.075178	1.0525166	1.0713627	1.0562984	1.0679703	1.0601668	GARW
2039-04-29	south	12	1.0656927	1.0766569	1.0541104	1.0729332	1.0578674	1.0694519	1.0617999	GARW
2039-04-30	south	12	1.0672078	1.0782979	1.055699	1.0744965	1.0595534	1.0710152	1.0634696	GARW
2039-05-01	south	12	1.0687777	1.0798761	1.0572054	1.0760586	1.0612673	1.0725862	1.0651428	GARW
2039-05-02	south	12	1.07039	1.0813924	1.0587674	1.0776918	1.0628272	1.0742075	1.0667832	GARW
2039-05-03	south	12	1.0720353	1.082917	1.0605123	1.0794356	1.0644714	1.0758529	1.0684297	GARW
2039-05-04	south	12	1.0736771	1.0843662	1.0623327	1.0810485	1.0661726	1.0774609	1.0701431	GARW
2039-05-05	south	12	1.075299	1.0858042	1.0641158	1.0826213	1.0678862	1.0790777	1.0718756	GARW
2039-05-06	south	12	1.0769153	1.0872437	1.0657407	1.0842627	1.0696009	1.08074	1.0736108	GARW
2039-05-07	south	12	1.0785527	1.0886883	1.067383	1.0858374	1.0712664	1.0823562	1.0753392	GARW
2039-05-08	south	12	1.0801495	1.0901316	1.0690331	1.0874664	1.0729347	1.0840436	1.0770271	GARW
2039-05-09	south	12	1.0818459	1.0916463	1.070714	1.0890973	1.074611	1.0857208	1.0787207	GARW
2039-05-10	south	12	1.0835171	1.0931803	1.072549	1.0907657	1.0762879	1.0872966	1.0804302	GARW
2039-05-11	south	12	1.0851991	1.0948455	1.0743258	1.0923653	1.0779703	1.0889949	1.082074	GARW
2039-05-12	south	12	1.0868108	1.0965459	1.0761036	1.0938412	1.079513	1.0905962	1.0837594	GARW
2039-05-13	south	12	1.0884366	1.0983094	1.0779696	1.0953428	1.0811789	1.0922348	1.085402	GARW
2039-05-14	south	12	1.0900385	1.1000885	1.0797755	1.0969172	1.0829016	1.0938227	1.0870405	GARW
2039-05-15	south	12	1.0916125	1.1017796	1.0813688	1.098368	1.0845317	1.095431	1.0886035	GARW
2039-05-16	south	12	1.0931106	1.1033562	1.0827442	1.1000133	1.0862738	1.0969487	1.0900813	GARW
2039-05-17	south	12	1.094698	1.1047707	1.0841011	1.1015135	1.0879492	1.0984508	1.0915918	GARW
2039-05-18	south	12	1.0962832	1.106206	1.0854434	1.1030022	1.0895652	1.1000191	1.0931207	GARW
2039-05-19	south	12	1.0978515	1.1077433	1.0868685	1.1045327	1.0910249	1.1016188	1.0945936	GARW
2039-05-20	south	12	1.099375	1.1092609	1.0883106	1.1060423	1.0925298	1.103119	1.0961736	GARW
2039-05-21	south	12	1.100848	1.1107601	1.0897808	1.1075164	1.0940119	1.1045074	1.0976839	GARW
2039-05-22	south	12	1.1023266	1.1121835	1.091292	1.108984	1.095529	1.106034	1.0991492	GARW
2039-05-23	south	12	1.1037548	1.1136194	1.0927867	1.1103493	1.0969697	1.1075027	1.100579	GARW
2039-05-24	south	12	1.1051152	1.1150748	1.0942638	1.1117073	1.0983828	1.1089668	1.1020222	GARW
2039-05-25	south	12	1.1065086	1.1165088	1.0957233	1.1130865	1.099797	1.1103252	1.1034577	GARW
2039-05-26	south	12	1.1078845	1.1179214	1.0971185	1.114461	1.1013092	1.1116396	1.104785	GARW
2039-05-27	south	12	1.1092349	1.119348	1.0984551	1.1157526	1.102811	1.1129265	1.1060753	GARW
2039-05-28	south	12	1.1105871	1.1207756	1.0997728	1.1171199	1.1042746	1.1142145	1.10745	GARW
2039-05-29	south	12	1.1118528	1.1221675	1.101115	1.118433	1.1056497	1.1156105	1.1087897	GARW
2039-05-30	south	12	1.1131516	1.1235286	1.1025639	1.1197351	1.1069605	1.1169796	1.1100913	GARW
2039-05-31	south	12	1.1143484	1.1248534	1.1039776	1.1209018	1.1082942	1.1181988	1.1114178	GARW
2039-06-01	south	12	1.1155609	1.1261389	1.105198	1.1221753	1.1096014	1.119478	1.1126643	GARW
2039-06-02	south	12	1.116844	1.1273999	1.1063967	1.1234597	1.1108674	1.1206806	1.1138755	GARW
2039-06-03	south	12	1.1180323	1.1286358	1.1075118	1.1247026	1.1121535	1.121824	1.1150911	GARW
2039-06-04	south	12	1.1191802	1.1298465	1.1086029	1.1259267	1.1134168	1.1228966	1.1162248	GARW
2039-06-05	south	12	1.1204379	1.1310313	1.1098046	1.1271698	1.1146561	1.1239562	1.1173682	GARW
2039-06-06	south	12	1.1215429	1.1321899	1.1110189	1.1282752	1.1158291	1.1250188	1.1185379	GARW
2039-06-07	south	12	1.1226282	1.1333171	1.1121482	1.1293641	1.1168201	1.1261913	1.1195878	GARW
2039-06-08	south	12	1.1236584	1.1343604	1.1132494	1.1304487	1.1179036	1.127269	1.1206485	GARW
2039-06-09	south	12	1.124698	1.1354342	1.1143261	1.1315038	1.1190021	1.1283188	1.1216362	GARW
2039-06-10	south	12	1.1256647	1.1363963	1.1154169	1.1325555	1.1200895	1.1293757	1.1226202	GARW
2039-06-11	south	12	1.1266634	1.1373732	1.1165093	1.1335698	1.1211109	1.1302915	1.1236615	GARW
2039-06-12	south	12	1.1275845	1.1383806	1.1175231	1.1345698	1.122144	1.1312451	1.1245929	GARW
2039-06-13	south	12	1.1285439	1.1393297	1.1185094	1.1354967	1.1231326	1.1321803	1.1255313	GARW
2039-06-14	south	12	1.1295011	1.1402137	1.1194645	1.1364026	1.1240512	1.1330655	1.1264701	GARW
2039-06-15	south	12	1.1304045	1.1410137	1.1204444	1.137364	1.1247635	1.133938	1.1273732	GARW
2039-06-16	south	12	1.1312385	1.1417817	1.1214577	1.1382343	1.125454	1.134818	1.1282636	GARW
2039-06-17	south	12	1.132114	1.1425589	1.1224364	1.1390296	1.1262708	1.1356356	1.1291128	GARW
2039-06-18	south	12	1.1329496	1.1433872	1.123312	1.139852	1.127012	1.136444	1.1298448	GARW
2039-06-19	south	12	1.13376	1.1441168	1.1241587	1.1406387	1.1277815	1.137177	1.1306273	GARW
2039-06-20	south	12	1.1345204	1.1448205	1.1248647	1.141333	1.1284592	1.1378924	1.1313834	GARW
2039-06-21	south	12	1.1351857	1.1454241	1.1255063	1.1420485	1.1291646	1.1385704	1.1321682	GARW
2039-06-22	south	12	1.135797	1.1460019	1.1261164	1.1427336	1.129866	1.1392301	1.1328036	GARW
2039-06-23	south	12	1.1364071	1.1466036	1.1266944	1.1433877	1.1305128	1.1399584	1.1334249	GARW
2039-06-24	south	12	1.1370218	1.1471852	1.1272424	1.1440024	1.1310697	1.1405556	1.1341105	GARW
2039-06-25	south	12	1.1376085	1.1478031	1.1278867	1.1445763	1.1317275	1.1411715	1.1346629	GARW
