date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2037-10-04	tropics	0	1.1232617	1.1329693	1.1134304	1.130368	1.1168703	1.1266466	1.1197305	GARW
2037-10-05	tropics	0	1.1225145	1.1316962	1.1132134	1.1292391	1.1165802	1.1258392	1.1190655	GARW
2037-10-06	tropics	0	1.1217017	1.1306142	1.1129997	1.1280453	1.1161402	1.1248782	1.1184901	GARW
2037-10-07	tropics	0	1.1210685	1.1294885	1.1125301	1.126975	1.1155211	1.1240745	1.1180753	GARW
2037-10-08	tropics	0	1.1203994	1.1282768	1.1122211	1.1257987	1.1150733	1.1232623	1.1174273	GARW
2037-10-09	tropics	0	1.1195846	1.1270676	1.1118786	1.12484	1.1144611	1.1223607	1.1168475	GARW
2037-10-10	tropics	0	1.1187675	1.1262189	1.1113689	1.123966	1.1139084	1.1216087	1.1163526	GARW
2037-10-11	tropics	0	1.118109	1.1252755	1.1108307	1.1231956	1.1133939	1.1207883	1.1157175	GARW
2037-10-12	tropics	0	1.1174841	1.1244438	1.1103877	1.1223606	1.112817	1.1200266	1.1151359	GARW
2037-10-13	tropics	0	1.1167821	1.123666	1.1099347	1.1215142	1.1122471	1.1192943	1.1144977	GARW
2037-10-14	tropics	0	1.1160684	1.122827	1.1094662	1.1206508	1.1117504	1.1186464	1.1137754	GARW
2037-10-15	tropics	0	1.1153947	1.1221167	1.1089864	1.119799	1.1111835	1.1177438	1.113152	GARW
2037-10-16	tropics	0	1.1146533	1.121224	1.1084948	1.1188159	1.1105266	1.1169872	1.112478	GARW
2037-10-17	tropics	0	1.1139491	1.1204689	1.1080841	1.1180569	1.109874	1.1162326	1.1117876	GARW
2037-10-18	tropics	0	1.113214	1.1195855	1.1075672	1.1172851	1.1093078	1.1154466	1.1111724	GARW
2037-10-19	tropics	0	1.112479	1.1186953	1.1070293	1.116509	1.1087383	1.1146755	1.1104754	GARW
2037-10-20	tropics	0	1.1117425	1.1179482	1.1064309	1.1158036	1.1079736	1.11395	1.1097835	GARW
2037-10-21	tropics	0	1.1109986	1.1171362	1.1058049	1.1149716	1.1072267	1.1131332	1.1090703	GARW
2037-10-22	tropics	0	1.1102582	1.1162963	1.1050396	1.1141752	1.1066284	1.1123312	1.1083367	GARW
2037-10-23	tropics	0	1.1094832	1.1154075	1.1044083	1.1134343	1.1059256	1.1115034	1.1076124	GARW
2037-10-24	tropics	0	1.1087506	1.1145163	1.1036803	1.1125876	1.1052511	1.110664	1.1069039	GARW
2037-10-25	tropics	0	1.1079926	1.1136209	1.102899	1.111798	1.1045785	1.1098385	1.106153	GARW
2037-10-26	tropics	0	1.1071942	1.1128067	1.1020842	1.1108726	1.1038026	1.1089929	1.1053534	GARW
2037-10-27	tropics	0	1.1063952	1.1120039	1.1013216	1.1099705	1.1030483	1.1081494	1.1045926	GARW
2037-10-28	tropics	0	1.1055757	1.1110871	1.1005453	1.1091365	1.1022913	1.1073481	1.1037496	GARW
2037-10-29	tropics	0	1.104728	1.1100502	1.0997711	1.1081966	1.1015239	1.1064144	1.1029093	GARW
2037-10-30	tropics	0	1.1038935	1.1090344	1.098884	1.107299	1.1007878	1.105525	1.1021278	GARW
2037-10-31	tropics	0	1.1030252	1.1080706	1.0980817	1.1063485	1.0999255	1.1046674	1.101223	GARW
