date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2039-04-03	north	0	0.22096811	0.26049438	0.18549152	0.24759722	0.19794127	0.23423828	0.20855229								GARW
2039-04-04	north	0	0.22089905	0.2604157	0.18546313	0.24752654	0.19789477	0.23416	0.20849691								GARW
2039-04-05	north	0	0.21969922	0.2591542	0.18500707	0.24636382	0.19711131	0.23296238	0.2075719								GARW
2039-04-06	north	0	0.21790056	0.25699562	0.18418628	0.24459624	0.19600813	0.23117544	0.20610034								GARW
2039-04-07	north	0	0.21694446	0.25577405	0.18349777	0.24352011	0.19530278	0.23019378	0.20543104								GARW
2039-04-08	north	0	0.21613805	0.25459373	0.18289265	0.24259435	0.19466767	0.22939669	0.20479219								GARW
2039-04-09	north	0	0.21511509	0.2530486	0.18206662	0.24150218	0.1937987	0.22825187	0.20382826								GARW
2039-04-10	north	0	0.21403101	0.25134885	0.18118717	0.24013767	0.19287728	0.22686173	0.202946								GARW
2039-04-11	north	0	0.2130439	0.25002828	0.18039551	0.23877095	0.19205715	0.22591127	0.20207131								GARW
2039-04-12	north	0	0.21210667	0.24877621	0.17975011	0.23757508	0.19126788	0.22474185	0.20115457								GARW
2039-04-13	north	0	0.2110043	0.24742931	0.17914099	0.23642819	0.19044463	0.22353633	0.20023054								GARW
2039-04-14	north	0	0.20990886	0.24589594	0.17851682	0.23535016	0.18961564	0.22260848	0.1991272								GARW
2039-04-15	north	0	0.20893547	0.24438864	0.17789553	0.23413429	0.18880472	0.22137603	0.19807206								GARW
2039-04-16	north	0	0.20782211	0.2428908	0.17727056	0.23278382	0.18800198	0.22036687	0.19694124								GARW
2039-04-17	north	0	0.2068473	0.24138299	0.17663461	0.23141143	0.18719906	0.21917005	0.19586842								GARW
2039-04-18	north	0	0.20590219	0.23987158	0.17599057	0.23000719	0.18639112	0.21805692	0.19485468								GARW
2039-04-19	north	0	0.2049667	0.23838557	0.17529331	0.22857906	0.18548	0.21697436	0.19399536								GARW
2039-04-20	north	0	0.20390679	0.23715335	0.17458402	0.2272929	0.18449545	0.21576545	0.19313094								GARW
2039-04-21	north	0	0.20293686	0.23591769	0.17387159	0.2259859	0.18346801	0.21453767	0.19212696								GARW
2039-04-22	north	0	0.2018294	0.23467797	0.1731526	0.224726	0.18244363	0.21331045	0.19121036								GARW
2039-04-23	north	0	0.20084286	0.23353007	0.17242236	0.22352608	0.1814203	0.21215579	0.1902652								GARW
2039-04-24	north	0	0.19979942	0.23245533	0.1716071	0.22233184	0.18045871	0.21088436	0.18921584								GARW
2039-04-25	north	0	0.19864222	0.23122552	0.1707823	0.22099796	0.179618	0.20963797	0.18834524								GARW
2039-04-26	north	0	0.19740942	0.22998852	0.16995767	0.21967264	0.17861362	0.20853445	0.18736757								GARW
2039-04-27	north	0	0.19623017	0.22875442	0.16913342	0.21830288	0.17761363	0.20736241	0.18642221								GARW
2039-04-28	north	0	0.19504933	0.22752318	0.16830954	0.21696894	0.17676571	0.20628083	0.18540563								GARW
2039-04-29	north	0	0.194058	0.22629467	0.16741772	0.21558133	0.1759997	0.20508133	0.18457818								GARW
2039-04-30	north	0	0.19292417	0.2250689	0.16662116	0.21403663	0.175106	0.20390846	0.18367833								GARW
2039-05-01	north	0	0.19184761	0.22384588	0.16593993	0.21299554	0.17405204	0.20281383	0.1826348								GARW
2039-05-02	north	0	0.19064316	0.2226256	0.16535601	0.21168412	0.17303255	0.2017915	0.18158785								GARW
2039-05-03	north	0	0.18964927	0.221408	0.16449836	0.21052963	0.17217843	0.20078667	0.18064049								GARW
2039-05-04	north	0	0.18875125	0.22019306	0.1635494	0.20907481	0.17133956	0.1998001	0.17971715								GARW
2039-05-05	north	0	0.18767817	0.21898079	0.16257285	0.20791748	0.17044096	0.19866365	0.17861292								GARW
2039-05-06	north	0	0.1866542	0.21777205	0.16163951	0.2068822	0.16971543	0.19756408	0.17760961								GARW
2039-05-07	north	0	0.18569195	0.21657118	0.16077098	0.20574558	0.16884883	0.19642134	0.17653689								GARW
2039-05-08	north	0	0.18474367	0.21537259	0.1599043	0.20473069	0.16800223	0.19520906	0.1755306								GARW
2039-05-09	north	0	0.18365103	0.21390784	0.15903951	0.20362288	0.16703215	0.19413486	0.17464009								GARW
2039-05-10	north	0	0.18258408	0.21248987	0.15817666	0.20233172	0.16628209	0.1930601	0.17377064								GARW
2039-05-11	north	0	0.18137309	0.21133672	0.15731578	0.20111851	0.16541463	0.19197449	0.1728606								GARW
2039-05-12	north	0	0.1801798	0.21018724	0.15645695	0.19970119	0.16429229	0.19081986	0.17192337								GARW
2039-05-13	north	0	0.17913473	0.20886064	0.15560019	0.19834769	0.1631742	0.18975544	0.1709499								GARW
2039-05-14	north	0	0.17824411	0.2075032	0.15472077	0.19702773	0.16203684	0.18854171	0.16985461								GARW
2039-05-15	north	0	0.17720039	0.20629147	0.15380211	0.19590324	0.16094223	0.18743448	0.16879691								GARW
2039-05-16	north	0	0.1761493	0.20514011	0.15287827	0.19467977	0.15978882	0.18622021	0.16794533								GARW
2039-05-17	north	0	0.17515554	0.20390391	0.15195265	0.19337712	0.15877376	0.18509851	0.16699159								GARW
2039-05-18	north	0	0.17417674	0.20282888	0.1510288	0.1921129	0.1577688	0.1839584	0.1659505								GARW
2039-05-19	north	0	0.17314312	0.20172544	0.15010688	0.19105367	0.15678786	0.18263087	0.1648756								GARW
2039-05-20	north	0	0.17203495	0.20060182	0.14931308	0.19003339	0.15581734	0.18143375	0.16384026								GARW
2039-05-21	north	0	0.17096877	0.19955257	0.14855717	0.18903986	0.15483117	0.18030748	0.16287917								GARW
2039-05-22	north	0	0.170048	0.19854844	0.1478008	0.18802014	0.15397818	0.17923337	0.16191764								GARW
2039-05-23	north	0	0.16922233	0.19735155	0.1470384	0.18698573	0.15321551	0.17801286	0.16092922								GARW
2039-05-24	north	0	0.16831444	0.19615519	0.14615138	0.18594706	0.15248245	0.17680627	0.15991823								GARW
2039-05-25	north	0	0.16716453	0.19486538	0.14526342	0.18470559	0.15174988	0.1756866	0.15895534								GARW
2039-05-26	north	0	0.16617978	0.19356713	0.14444284	0.1834403	0.15101653	0.17460272	0.1579423								GARW
2039-05-27	north	0	0.16516916	0.19230011	0.14365144	0.1823176	0.15014331	0.17354432	0.15693179								GARW
2039-05-28	north	0	0.16421369	0.19107917	0.14281866	0.18118958	0.1493704	0.17243566	0.15596953								GARW
2039-05-29	north	0	0.16314843	0.18999547	0.1419153	0.18013836	0.14835162	0.17130946	0.15506274								GARW
2039-05-30	north	0	0.16204935	0.18895708	0.1411731	0.17918706	0.14740713	0.17019951	0.1541735								GARW
2039-05-31	north	0	0.16113341	0.18791877	0.14029348	0.17803456	0.14646924	0.16908357	0.15317914								GARW
2039-06-01	north	0	0.16009992	0.18688054	0.13934073	0.17678837	0.14548598	0.16796032	0.15209213								GARW
2039-06-02	north	0	0.15898705	0.18584242	0.13843904	0.17555206	0.14451797	0.16689432	0.15109536								GARW
2039-06-03	north	0	0.15807655	0.18480448	0.13754083	0.17434175	0.14350471	0.16592315	0.15008815								GARW
2039-06-04	north	0	0.1570352	0.18376666	0.13654083	0.17310922	0.14261721	0.16478916	0.14910989								GARW
2039-06-05	north	0	0.15606695	0.18272902	0.13565789	0.1719286	0.14172813	0.16372533	0.14821321								GARW
2039-06-06	north	0	0.15521163	0.18169323	0.13469763	0.17074491	0.14081372	0.16264826	0.14725643								GARW
2039-06-07	north	0	0.15426186	0.18065804	0.13367999	0.16983037	0.13984561	0.16159773	0.14634895								GARW
2039-06-08	north	0	0.15332282	0.17962332	0.13266407	0.1688707	0.13889799	0.16072747	0.14537604								GARW
2039-06-09	north	0	0.15235841	0.17858903	0.13174401	0.16785881	0.13802852	0.15982185	0.14447908								GARW
2039-06-10	north	0	0.15130022	0.17755528	0.13084166	0.16685618	0.13704605	0.15883917	0.14347345								GARW
2039-06-11	north	0	0.15034048	0.17652203	0.12994199	0.16589315	0.13613182	0.15773271	0.14255859								GARW
2039-06-12	north	0	0.14924762	0.17548938	0.12904435	0.164992	0.13504358	0.15665448	0.14157641								GARW
2039-06-13	north	0	0.14831975	0.17445049	0.12812857	0.16417165	0.13404684	0.15566571	0.14055036								GARW
2039-06-14	north	0	0.14737764	0.17336053	0.12719068	0.1632004	0.13307746	0.15469944	0.13956401								GARW
2039-06-15	north	0	0.14628302	0.17226999	0.12625629	0.16223715	0.13211681	0.15356252	0.13851656								GARW
2039-06-16	north	0	0.14529465	0.17117901	0.12533051	0.16126601	0.13116097	0.15264544	0.13750936								GARW
2039-06-17	north	0	0.1443181	0.17008784	0.1243958	0.16011448	0.13018367	0.15169537	0.13649437								GARW
2039-06-18	north	0	0.14334647	0.16899662	0.12344873	0.15907389	0.12922302	0.15078256	0.13549459								GARW
2039-06-19	north	0	0.14234293	0.16790578	0.122508235	0.15797812	0.1283731	0.14985679	0.13458672								GARW
2039-06-20	north	0	0.14136553	0.1668133	0.121574454	0.15690936	0.12765737	0.14905155	0.13365085								GARW
2039-06-21	north	0	0.14043103	0.16567306	0.12064742	0.1559681	0.12693377	0.1479117	0.13278608								GARW
2039-06-22	north	0	0.13943866	0.16453594	0.119795136	0.15496697	0.12620951	0.14692467	0.13194107								GARW
2039-06-23	north	0	0.13851516	0.16340157	0.11896501	0.15388367	0.12548462	0.14586788	0.13109855								GARW
2039-06-24	north	0	0.13747199	0.16226949	0.11801847	0.15282711	0.124633156	0.14489292	0.13016024								GARW
2039-06-25	north	0	0.13650572	0.16130368	0.11704392	0.15184006	0.123710915	0.14403044	0.12918298								GARW
2039-06-26	north	0	0.13551782	0.16017269	0.11606864	0.1508556	0.12277674	0.14310949	0.12824678								GARW
2039-06-27	north	0	0.13458681	0.15904517	0.11511769	0.14987378	0.12190486	0.14216292	0.12727283								GARW
2039-06-28	north	0	0.13374093	0.15805484	0.114289306	0.14889438	0.12105897	0.14118636	0.12643126								GARW
2039-06-29	north	0	0.13279238	0.15710977	0.11349087	0.1479343	0.1202611	0.14023384	0.12563743								GARW
2039-06-30	north	0	0.1319448	0.15604469	0.112656526	0.1469788	0.11947547	0.13941433	0.124731764								GARW
2039-07-01	north	0	0.13103636	0.1549993	0.11180543	0.14611165	0.118608035	0.13852414	0.12382891								GARW
2039-07-02	north	0	0.13006736	0.1539284	0.11095989	0.1450448	0.11782392	0.13760194	0.12292965								GARW
2039-07-03	north	0	0.12905535	0.15286142	0.110102564	0.14406824	0.116902456	0.13686389	0.122077666								GARW
2039-07-04	north	0	0.12816057	0.15188843	0.1092053	0.14310801	0.11598139	0.13594574	0.121201634								GARW
2039-07-05	north	0	0.12730078	0.15094636	0.10831233	0.14215235	0.11506881	0.13496551	0.12027856								GARW
2039-07-06	north	0	0.1264873	0.15000507	0.107441634	0.14113015	0.1142015	0.13412301	0.11936166								GARW
2039-07-07	north	0	0.12570602	0.14905035	0.10661534	0.14019848	0.113456115	0.13329309	0.11845092								GARW
2039-07-08	north	0	0.12495175	0.14807576	0.1057944	0.13925211	0.11243012	0.13248831	0.11754733								GARW
2039-07-09	north	0	0.12419663	0.1470935	0.10497879	0.13836616	0.11152214	0.13163012	0.1166603								GARW
2039-07-10	north	0	0.12338856	0.14610974	0.10414697	0.13743417	0.110642955	0.1307452	0.115814865								GARW
2039-07-11	north	0	0.12254005	0.14512762	0.10325372	0.13650195	0.10976888	0.12985846	0.114969775								GARW
2039-07-12	north	0	0.121586055	0.1441621	0.10235682	0.13555822	0.10889991	0.12899813	0.11406474								GARW
2039-07-13	north	0	0.12060887	0.14324495	0.101435885	0.13463554	0.10807693	0.12815318	0.11325845								GARW
2039-07-14	north	0	0.11971523	0.1423287	0.10048874	0.1337164	0.10733408	0.12737168	0.11246967								GARW
2039-07-15	north	0	0.11889593	0.14141338	0.09954894	0.13285568	0.1064218	0.12647085	0.11168277								GARW
2039-07-16	north	0	0.118125245	0.14049906	0.09866269	0.13204473	0.10558047	0.12566717	0.11090551								GARW
2039-07-17	north	0	0.11729174	0.13958643	0.09785293	0.13124035	0.104747176	0.124758296	0.11012979								GARW
2039-07-18	north	0	0.11642921	0.13864936	0.09704927	0.13043842	0.10387651	0.1239449	0.10932771								GARW
2039-07-19	north	0	0.115598276	0.13768245	0.09624427	0.12963808	0.103053465	0.12308423	0.1085147								GARW
2039-07-20	north	0	0.11466962	0.13671918	0.09544943	0.12886177	0.10223932	0.122208476	0.10770552								GARW
2039-07-21	north	0	0.113793015	0.13575795	0.094770476	0.12806478	0.10141608	0.121346086	0.10679652								GARW
2039-07-22	north	0	0.11291006	0.13479888	0.094077654	0.12710287	0.10062484	0.1204746	0.10602537								GARW
2039-07-23	north	0	0.11215773	0.13384205	0.0933218	0.12610506	0.09984538	0.11960791	0.10522697								GARW
2039-07-24	north	0	0.11138894	0.13288754	0.09256373	0.12525684	0.09913251	0.118736126	0.10449459								GARW
2039-07-25	north	0	0.11065319	0.13193545	0.09180955	0.12441136	0.09837135	0.117887065	0.10382681								GARW
2039-07-26	north	0	0.109863825	0.13098592	0.09106127	0.12356447	0.097508445	0.11710569	0.10297884								GARW
2039-07-27	north	0	0.10903643	0.130039	0.09031884	0.12278978	0.09667237	0.11626597	0.10221027								GARW
2039-07-28	north	0	0.108176604	0.12914209	0.08957685	0.1220841	0.095901206	0.11539386	0.101481445								GARW
2039-07-29	north	0	0.107365005	0.12830037	0.088767245	0.12119803	0.09511695	0.114572264	0.10075287								GARW
2039-07-30	north	0	0.10658161	0.12746684	0.08795657	0.12040742	0.094348185	0.11374283	0.09999496								GARW
2039-07-31	north	0	0.10586982	0.1266353	0.0871537	0.11961893	0.093595915	0.11294034	0.099242434								GARW
2039-08-01	north	0	0.10510528	0.12576404	0.08635857	0.118736185	0.09283447	0.112130016	0.098494224								GARW
2039-08-02	north	0	0.10432973	0.12489411	0.08557115	0.11805865	0.09208069	0.111349806	0.09774196								GARW
2039-08-03	north	0	0.103629634	0.124028586	0.08479138	0.11737798	0.09133321	0.11054577	0.09703956								GARW
2039-08-04	north	0	0.10291359	0.12316751	0.08398768	0.11653441	0.09059042	0.109721996	0.096279465								GARW
2039-08-05	north	0	0.10213292	0.12231529	0.0831859	0.11566941	0.08985837	0.108926974	0.09555399								GARW
2039-08-06	north	0	0.10137347	0.121469006	0.082391664	0.11485764	0.08916655	0.10818011	0.09481685								GARW
2039-08-07	north	0	0.100630686	0.12062725	0.08160498	0.11397128	0.088456444	0.10735725	0.09412476								GARW
2039-08-08	north	0	0.099913955	0.119848505	0.080825806	0.113075495	0.08769899	0.10658234	0.09341775								GARW
2039-08-09	north	0	0.09918396	0.11912374	0.08005412	0.11230031	0.08699295	0.105835214	0.092714995								GARW
2039-08-10	north	0	0.0985032	0.11840208	0.0792899	0.11153357	0.08629373	0.10504368	0.09201644								GARW
2039-08-11	north	0	0.097796485	0.11768455	0.078533106	0.11076974	0.085601285	0.10421717	0.09130335								GARW
2039-08-12	north	0	0.09711772	0.11689509	0.07778371	0.11006649	0.084915616	0.10343036	0.090592705								GARW
2039-08-13	north	0	0.09642751	0.11609256	0.077041715	0.10937429	0.08422505	0.10270186	0.089879364								GARW
2039-08-14	north	0	0.09572452	0.11529378	0.076307066	0.10858384	0.08353366	0.1019389	0.08917266								GARW
2039-08-15	north	0	0.09501208	0.114498734	0.07557974	0.10778756	0.08284675	0.101252615	0.08853475								GARW
2039-08-16	north	0	0.094261795	0.11372909	0.07490464	0.10703142	0.08212856	0.10055849	0.08788297								GARW
2039-08-17	north	0	0.09353585	0.11300529	0.074285865	0.10628803	0.08144895	0.09989323	0.08720289								GARW
