date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2044-04-03	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-04	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-05	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-06	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-07	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-08	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-09	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-10	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-11	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-12	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-13	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-14	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-15	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-16	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-17	south	22	1.0	1.0	1.0	1.0	1.0	1.0	1.0								GARW
2044-04-18	south	22	0.99821484	0.9989119	0.99310076	0.99875647	0.9962665	0.99855906	0.9975053								GARW
2044-04-19	south	22	0.97161376	0.9824654	0.8982025	0.9800391	0.9420732	0.977039	0.9606947								GARW
2044-04-20	south	22	0.94166285	0.9632566	0.80584085	0.958089	0.88475275	0.95207673	0.9200424								GARW
2044-04-21	south	22	0.92763215	0.9542008	0.76847404	0.94758296	0.859484	0.9403846	0.90163094								GARW
2044-04-22	south	22	0.91451895	0.94540745	0.7405779	0.93784904	0.83824575	0.9293143	0.88582224								GARW
2044-04-23	south	22	0.89743114	0.9337813	0.707552	0.9249049	0.81096363	0.9148555	0.8649568								GARW
