date	country	variant	sequences
2053-04-06	north	27	4
2053-04-06	north	28	33
2053-04-06	tropics	27	1
2053-04-06	tropics	28	6
2053-04-13	north	27	4
2053-04-13	north	28	46
2053-04-13	south	28	1
2053-04-13	tropics	27	1
2053-04-13	tropics	28	4
2053-04-20	north	27	4
2053-04-20	north	28	44
2053-04-20	tropics	28	5
2053-04-27	north	27	2
2053-04-27	north	28	23
2053-04-27	tropics	27	1
2053-04-27	tropics	28	2
2053-05-04	north	27	2
2053-05-04	north	28	32
2053-05-04	south	28	2
2053-05-04	tropics	27	1
2053-05-04	tropics	28	7
2053-05-11	north	27	1
2053-05-11	north	28	40
2053-05-11	tropics	28	14
2053-05-18	north	27	4
2053-05-18	north	28	25
2053-05-18	south	28	1
2053-05-18	tropics	27	1
2053-05-18	tropics	28	10
2053-05-25	north	27	1
2053-05-25	north	28	27
2053-05-25	south	28	4
2053-05-25	tropics	27	1
2053-05-25	tropics	28	8
2053-06-01	north	28	18
2053-06-01	south	28	1
2053-06-01	tropics	27	1
2053-06-01	tropics	28	8
2053-06-08	north	28	25
2053-06-08	tropics	27	1
2053-06-08	tropics	28	7
2053-06-15	north	28	21
2053-06-15	south	28	2
2053-06-15	tropics	27	1
2053-06-15	tropics	28	17
2053-06-22	north	28	7
2053-06-22	south	28	2
2053-06-22	tropics	27	2
2053-06-22	tropics	28	12
2053-06-29	north	28	4
2053-06-29	tropics	27	1
2053-06-29	tropics	28	19
2053-07-06	north	28	7
2053-07-06	south	28	4
2053-07-06	tropics	28	16
2053-07-13	north	28	2
2053-07-13	south	28	3
2053-07-13	tropics	28	19
2053-07-20	north	28	4
2053-07-20	south	28	4
2053-07-20	tropics	27	2
2053-07-20	tropics	28	27
2053-07-27	north	28	6
2053-07-27	south	28	1
2053-07-27	tropics	28	21
2053-08-03	north	28	2
2053-08-03	south	28	3
2053-08-03	tropics	27	1
2053-08-03	tropics	28	26
2053-08-10	north	28	6
2053-08-10	south	28	5
2053-08-10	tropics	28	29
2053-08-17	north	28	4
2053-08-17	south	28	4
2053-08-17	tropics	28	26
2053-08-24	north	28	1
2053-08-24	south	28	8
2053-08-24	tropics	27	2
2053-08-24	tropics	28	45
2053-08-31	north	28	2
2053-08-31	south	28	4
2053-08-31	tropics	28	31
2053-09-07	north	28	1
2053-09-07	south	28	8
2053-09-07	tropics	28	39
2053-09-14	north	28	5
2053-09-14	south	28	7
2053-09-14	tropics	27	1
2053-09-14	tropics	28	51
2053-09-21	north	28	3
2053-09-21	south	28	5
2053-09-21	tropics	28	46
2053-09-28	north	28	3
2053-09-28	south	28	7
2053-09-28	tropics	27	1
2053-09-28	tropics	28	55
2053-10-05	north	28	3
2053-10-05	south	28	7
2053-10-05	tropics	28	61
2053-10-12	north	28	2
2053-10-12	south	28	4
2053-10-12	tropics	27	2
2053-10-12	tropics	28	60
2053-10-19	north	28	2
2053-10-19	south	28	4
2053-10-19	tropics	28	69
2053-10-26	north	28	8
2053-10-26	south	28	6
2053-10-26	tropics	27	2
2053-10-26	tropics	28	68
2053-11-02	north	28	3
2053-11-02	south	28	6
2053-11-02	tropics	27	1
2053-11-02	tropics	28	62
2053-11-09	north	28	6
2053-11-09	south	28	5
2053-11-09	tropics	28	66
2053-11-16	north	28	3
2053-11-16	south	28	1
2053-11-16	tropics	28	79
2053-11-23	north	28	7
2053-11-23	south	28	2
2053-11-23	tropics	28	71
2053-11-30	north	28	10
2053-11-30	south	28	1
2053-11-30	tropics	28	80
2053-12-07	north	28	9
2053-12-07	south	28	2
2053-12-07	tropics	28	59
2053-12-14	north	28	19
2053-12-14	south	28	1
2053-12-14	tropics	27	1
2053-12-14	tropics	28	85
2053-12-21	north	28	25
2053-12-21	tropics	28	80
2053-12-28	north	28	22
2053-12-28	south	28	2
2053-12-28	tropics	28	69
2054-01-04	north	28	36
2054-01-04	south	28	1
2054-01-04	tropics	28	64
2054-01-11	north	27	1
2054-01-11	north	28	41
2054-01-11	south	28	1
2054-01-11	tropics	28	54
2054-01-18	north	28	49
2054-01-18	tropics	27	2
2054-01-18	tropics	28	58
2054-01-25	north	28	62
2054-01-25	south	28	1
2054-01-25	tropics	28	69
2054-02-01	north	28	68
2054-02-01	tropics	28	62
2054-02-08	north	28	96
2054-02-08	south	28	1
2054-02-08	tropics	28	48
2054-02-15	north	27	2
2054-02-15	north	28	84
2054-02-15	south	28	1
2054-02-15	tropics	28	58
2054-02-22	north	28	108
2054-02-22	south	28	2
2054-02-22	tropics	28	40
2054-03-01	north	27	1
2054-03-01	north	28	93
2054-03-01	tropics	28	50
2054-03-08	north	28	109
2054-03-08	south	28	1
2054-03-08	tropics	28	51
2054-03-15	north	27	1
2054-03-15	north	28	106
2054-03-15	south	28	1
2054-03-15	tropics	28	41
2054-03-22	north	28	116
2054-03-22	south	28	1
2054-03-22	tropics	28	34
2054-03-22	tropics	29	2
2054-03-29	north	28	116
2054-03-29	south	28	2
2054-03-29	tropics	28	29
2054-03-29	tropics	29	1
