variant	country	date	freq	median_freq_nowcast	median_freq_forecast	model
7	north	2036-05-25	0.9369369369369369	0.9369369369369369		NAIVE
7	north	2036-06-01	0.9369369369369369	0.9369369369369369		NAIVE
7	north	2036-06-08	0.9369369369369369	0.9369369369369369		NAIVE
7	north	2036-06-15	0.9369369369369369	0.9369369369369369		NAIVE
7	north	2036-06-22	0.9369369369369369	0.9369369369369369		NAIVE
7	north	2036-06-29	0.9369369369369369	0.9369369369369369		NAIVE
7	north	2036-07-06	0.9462462462462462	0.9462462462462462		NAIVE
7	north	2036-07-13	0.9462462462462462	0.9462462462462462		NAIVE
7	north	2036-07-20	0.9462462462462462	0.9462462462462462		NAIVE
7	north	2036-08-10	0.7974974974974974	0.7974974974974974		NAIVE
7	north	2036-08-24	0.7974974974974974	0.7974974974974974		NAIVE
7	north	2036-08-31	0.7974974974974974	0.7974974974974974		NAIVE
7	north	2036-09-07	0.8181231231231231	0.8181231231231231		NAIVE
7	north	2036-09-28	0.8544984984984986	0.8544984984984986		NAIVE
7	north	2036-10-05	0.7720820820820822	0.7720820820820822		NAIVE
7	north	2036-11-02	0.7720820820820822	0.7720820820820822		NAIVE
7	north	2036-11-16	0.7332132132132133	0.7332132132132133		NAIVE
7	north	2036-11-23	0.6532803115615615	0.6532803115615615		NAIVE
7	north	2036-11-30	0.6532803115615615	0.6532803115615615		NAIVE
7	north	2036-12-07	0.6532803115615615	0.6532803115615615		NAIVE
7	north	2036-12-14	0.6766532062365395	0.6766532062365395		NAIVE
7	north	2036-12-21	0.6867656633906634	0.6867656633906634		NAIVE
7	north	2036-12-28	0.6867656633906634	0.6867656633906634		NAIVE
7	north	2037-01-11	0.6523044492362673	0.6523044492362673		NAIVE
7	north	2037-01-18	0.6336600308475308	0.6336600308475308		NAIVE
7	north	2037-01-25	0.6233784900131053	0.6233784900131053		NAIVE
7	north	2037-02-01	0.5967085978693121	0.5967085978693121		NAIVE
7	north	2037-02-08	0.565498816659531	0.565498816659531		NAIVE
7	north	2037-02-15	0.5160418408867657	0.5160418408867657		NAIVE
7	north	2037-02-22	0.5088989837439086	0.5088989837439086		NAIVE
7	north	2037-03-01	0.4777878726327975	0.4777878726327975		NAIVE
7	north	2037-03-08	0.4448208396657645	0.4448208396657645		NAIVE
7	north	2037-03-15	0.46672560157052645	0.46672560157052645		NAIVE
7	north	2037-03-22	0.4488684587133836	0.4488684587133836		NAIVE
7	north	2037-03-29	0.5136006015705264	0.5136006015705264		NAIVE
7	north	2037-04-01	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-02	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-03	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-04	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-05	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-06	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-07	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-08	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-09	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-10	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-11	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-12	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-13	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-14	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-15	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-16	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-17	0.462416190047769		0.462416190047769	NAIVE
7	north	2037-04-18	0.462416190047769		0.462416190047769	NAIVE
