variant	country	date	freq	median_freq_nowcast	median_freq_forecast	model
4	north	2053-01-12	1.0	1.0		NAIVE
4	north	2053-01-26	1.0	1.0		NAIVE
4	north	2053-02-02	0.6683937823834197	0.6683937823834197		NAIVE
4	north	2053-02-09	0.7512953367875648	0.7512953367875648		NAIVE
4	north	2053-02-16	0.7512953367875648	0.7512953367875648		NAIVE
4	north	2053-02-23	0.8010362694300518	0.8010362694300518		NAIVE
4	north	2053-03-02	0.8341968911917098	0.8341968911917098		NAIVE
4	north	2053-03-09	0.8341968911917098	0.8341968911917098		NAIVE
4	north	2053-03-16	0.8578830495928942	0.8578830495928942		NAIVE
4	north	2053-03-23	0.8756476683937824	0.8756476683937824		NAIVE
4	north	2053-04-06	0.8672423719055843	0.8672423719055843		NAIVE
4	north	2053-04-20	0.8805181347150259	0.8805181347150259		NAIVE
4	north	2053-04-27	0.8913801224682054	0.8913801224682054		NAIVE
4	north	2053-05-04	0.9004317789291884	0.9004317789291884		NAIVE
4	north	2053-05-11	0.9080908728577123	0.9080908728577123		NAIVE
4	north	2053-06-08	0.8789415247964472	0.8789415247964472		NAIVE
4	north	2053-06-29	0.8787230887981946	0.8787230887981946		NAIVE
4	north	2053-07-20	0.8787230887981946	0.8787230887981946		NAIVE
4	north	2053-07-27	0.9497815640017475	0.9497815640017475		NAIVE
4	north	2053-08-03	0.9497815640017475	0.9497815640017475		NAIVE
4	north	2053-08-10	0.9497815640017475	0.9497815640017475		NAIVE
4	north	2053-08-17	0.9497815640017475	0.9497815640017475		NAIVE
4	north	2053-08-24	0.9497815640017475	0.9497815640017475		NAIVE
4	north	2053-09-14	0.9497815640017475	0.9497815640017475		NAIVE
4	north	2053-09-21	0.9497815640017475	0.9497815640017475		NAIVE
4	north	2053-09-28	0.9497815640017474	0.9497815640017474		NAIVE
4	north	2053-10-01	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-02	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-03	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-04	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-05	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-06	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-07	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-08	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-09	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-10	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-11	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-12	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-13	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-14	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-15	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-16	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-17	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-18	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-19	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-20	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-21	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-22	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-23	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-24	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-25	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-26	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-27	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-28	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-29	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-30	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-10-31	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-01	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-02	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-03	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-04	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-05	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-06	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-07	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-08	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-09	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-10	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-11	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-12	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-13	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-14	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-15	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-16	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-17	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-18	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-19	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-20	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-21	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-22	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-23	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-24	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-25	0.9441046551138295		0.9441046551138295	NAIVE
4	north	2053-11-26	0.9441046551138295		0.9441046551138295	NAIVE
