variant	country	date	freq	median_freq_nowcast	median_freq_forecast	model
4	south	2053-10-12	0.4	0.4		NAIVE
4	south	2053-10-19	0.34285714285714286	0.34285714285714286		NAIVE
4	south	2053-10-26	0.33968253968253964	0.33968253968253964		NAIVE
4	south	2053-11-02	0.33968253968253964	0.33968253968253964		NAIVE
4	south	2053-11-09	0.40476190476190477	0.40476190476190477		NAIVE
4	south	2053-11-16	0.3904761904761905	0.3904761904761905		NAIVE
4	south	2053-11-23	0.3670634920634921	0.3670634920634921		NAIVE
4	south	2053-11-30	0.3860544217687075	0.3860544217687075		NAIVE
4	south	2053-12-07	0.3860544217687075	0.3860544217687075		NAIVE
4	south	2053-12-14	0.462797619047619	0.462797619047619		NAIVE
4	south	2053-12-21	0.462797619047619	0.462797619047619		NAIVE
4	south	2053-12-28	0.5224867724867726	0.5224867724867726		NAIVE
4	south	2054-01-04	0.5224867724867726	0.5224867724867726		NAIVE
4	south	2054-01-11	0.5702380952380952	0.5702380952380952		NAIVE
4	south	2054-01-25	0.6093073593073594	0.6093073593073594		NAIVE
4	south	2054-02-15	0.6093073593073594	0.6093073593073594		NAIVE
4	south	2054-03-01	0.6093073593073594	0.6093073593073594		NAIVE
4	south	2054-05-17	0.6418650793650794	0.6418650793650794		NAIVE
4	south	2054-06-14	0.6418650793650794	0.6418650793650794		NAIVE
4	south	2054-06-21	0.6694139194139195	0.6694139194139195		NAIVE
4	south	2054-06-28	0.6694139194139195	0.6694139194139195		NAIVE
4	south	2054-07-05	0.6694139194139195	0.6694139194139195		NAIVE
4	south	2054-07-19	0.6694139194139195	0.6694139194139195		NAIVE
4	south	2054-08-09	0.6930272108843537	0.6930272108843537		NAIVE
4	south	2054-08-23	0.7358843537414966	0.7358843537414966		NAIVE
4	south	2054-09-06	0.7767006802721088	0.7767006802721088		NAIVE
4	south	2054-09-13	0.7767006802721088	0.7767006802721088		NAIVE
4	south	2054-09-20	0.7767006802721088	0.7767006802721088		NAIVE
4	south	2054-10-01	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-02	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-03	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-04	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-05	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-06	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-07	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-08	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-09	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-10	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-11	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-12	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-13	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-14	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-15	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-16	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-17	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-18	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-19	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-20	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-21	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-22	0.9206349206349206		0.9206349206349206	NAIVE
4	south	2054-10-23	0.9206349206349206		0.9206349206349206	NAIVE
