pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2026-04-01	FGA	north	InferFullRank	50000		500	50000	104176.15625	1275.0382080078125		102901.1171875	True	0.0004638295213226229	0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	7940533.5				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	118692584.0	1271.17822265625		118691312.0	True	0.0034007951617240906	0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	4095411.75				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	11989241.0				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	90519.4375	690.504638671875		89828.9296875	True	0.22469006478786469	0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	37601.32421875	1313.23046875		36288.09375	True	0.005330746527761221	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	36737976.0				False		0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	355716.0625	1345.30908203125		354370.75	True	0.0017192414961755276	0.01	100	50000
2034-04-01	FGA	north	InferFullRank	50000		500	50000	2231870.5				False		0.01	100	50000
2034-10-01	FGA	north	InferFullRank	50000		500	50000	159299712.0				False		0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	7263347.5				False		0.01	100	50000
2036-04-01	FGA	north	InferFullRank	50000		500	50000	222352256.0	701.69873046875		222351552.0	True	0.073801189661026	0.01	100	50000
2036-10-01	FGA	north	InferFullRank	50000		500	50000	16778212.0				False		0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	1988691.0	574.6561279296875		1988116.375	True	0.06709779053926468	0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	109818656.0				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	82085024.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	1041019.625	1149.7373046875		1039869.875	True	0.001976581523194909	0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	46800328.0				False		0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	11299685.0				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	2863896.0				False		0.01	100	50000
2045-10-01	FGA	north	InferFullRank	50000		500	50000	26511490.0	1295.5673828125		26510194.0	True	0.002226667245849967	0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	1361699.5				False		0.01	100	50000
2046-10-01	FGA	north	InferFullRank	50000		500	50000	122184.5078125	771.8523559570312		121412.65625	True	0.0066083697602152824	0.01	100	50000
2047-04-01	FGA	north	InferFullRank	50000		500	50000	3774823.5				False		0.01	100	50000
2048-04-01	FGA	north	InferFullRank	50000		500	50000	39027000.0				False		0.01	100	50000
2048-10-01	FGA	north	InferFullRank	50000		500	50000	58380368.0				False		0.01	100	50000
2049-04-01	FGA	north	InferFullRank	50000		500	50000	14602428.0				False		0.01	100	50000
2049-10-01	FGA	north	InferFullRank	50000		500	50000	474456.0	1522.170654296875		472933.84375	True	0.0037464138586074114	0.01	100	50000
2050-04-01	FGA	north	InferFullRank	50000		500	50000	74624336.0				False		0.01	100	50000
2050-10-01	FGA	north	InferFullRank	50000		500	50000	42461968.0	569.1971435546875		42461400.0	True	0.03503097593784332	0.01	100	50000
2051-04-01	FGA	north	InferFullRank	50000		500	50000	6359358.5				False		0.01	100	50000
2051-10-01	FGA	north	InferFullRank	50000		500	50000	197701.953125				False		0.01	100	50000
2052-04-01	FGA	north	InferFullRank	50000		500	50000	91013472.0				False		0.01	100	50000
2052-10-01	FGA	north	InferFullRank	50000		500	50000	70279768.0	1266.832275390625		70278504.0	True	0.002466849284246564	0.01	100	50000
2053-04-01	FGA	north	InferFullRank	50000		500	50000	14680198.0				False		0.01	100	50000
2054-04-01	FGA	north	InferFullRank	50000		500	50000	84330168.0				False		0.01	100	50000
2054-10-01	FGA	north	InferFullRank	50000		500	50000	475807.375	691.865478515625		475115.5	True	0.20719915628433228	0.01	100	50000
2025-10-01	FGA	south	InferFullRank	50000		500	50000	86414.2734375	961.5081787109375		85452.765625	True	0.007432310376316309	0.01	100	50000
2026-04-01	FGA	south	InferFullRank	50000		500	50000	70830.3125				False		0.01	100	50000
2026-10-01	FGA	south	InferFullRank	50000		500	50000	12401402.0				False		0.01	100	50000
2027-04-01	FGA	south	InferFullRank	50000		500	50000	5374607.0				False		0.01	100	50000
2029-04-01	FGA	south	InferFullRank	50000		500	50000	17313700.0				False		0.01	100	50000
2029-10-01	FGA	south	InferFullRank	50000		500	50000	2291869.25				False		0.01	100	50000
2030-04-01	FGA	south	InferFullRank	50000		500	50000	4349251.5				False		0.01	100	50000
2032-10-01	FGA	south	InferFullRank	50000		500	50000	82084.5625	1356.934814453125		80727.625	True	0.00724560022354126	0.01	100	50000
2033-04-01	FGA	south	InferFullRank	50000		500	50000	81060288.0				False		0.01	100	50000
2033-10-01	FGA	south	InferFullRank	50000		500	50000	2690294.5				False		0.01	100	50000
2034-04-01	FGA	south	InferFullRank	50000		500	50000	360754.8125	2167.90380859375		358586.90625	True	0.11625250428915024	0.01	100	50000
2034-10-01	FGA	south	InferFullRank	50000		500	50000	3796077.5				False		0.01	100	50000
2035-04-01	FGA	south	InferFullRank	50000		500	50000	178272336.0				False		0.01	100	50000
2036-10-01	FGA	south	InferFullRank	50000		500	50000	1598077.25	1416.71484375		1596660.5	True	0.00036547036143019795	0.01	100	50000
2037-04-01	FGA	south	InferFullRank	50000		500	50000	128448936.0				False		0.01	100	50000
2037-10-01	FGA	south	InferFullRank	50000		500	50000	9700446.0				False		0.01	100	50000
2038-10-01	FGA	south	InferFullRank	50000		500	50000	975288.6875				False		0.01	100	50000
2039-04-01	FGA	south	InferFullRank	50000		500	50000	200338.375	603.1146240234375		199735.265625	True	0.030072513967752457	0.01	100	50000
2039-10-01	FGA	south	InferFullRank	50000		500	50000	20624554.0				False		0.01	100	50000
2040-10-01	FGA	south	InferFullRank	50000		500	50000	159651.15625	1036.8001708984375		158614.359375	True	0.007013851776719093	0.01	100	50000
2041-04-01	FGA	south	InferFullRank	50000		500	50000	19507240.0				False		0.01	100	50000
2041-10-01	FGA	south	InferFullRank	50000		500	50000	43533720.0				False		0.01	100	50000
2042-04-01	FGA	south	InferFullRank	50000		500	50000	1417459.75	1313.50439453125		1416146.25	True	0.012956340797245502	0.01	100	50000
2042-10-01	FGA	south	InferFullRank	50000		500	50000	86099456.0				False		0.01	100	50000
2043-04-01	FGA	south	InferFullRank	50000		500	50000	91300400.0	717.4593505859375		91299680.0	True	0.008710302412509918	0.01	100	50000
2043-10-01	FGA	south	InferFullRank	50000		500	50000	15277328.0				False		0.01	100	50000
2044-04-01	FGA	south	InferFullRank	50000		500	50000	908620.875				False		0.01	100	50000
2044-10-01	FGA	south	InferFullRank	50000		500	50000	32326208.0				False		0.01	100	50000
2045-04-01	FGA	south	InferFullRank	50000		500	50000	349822.625	1300.835693359375		348521.78125	True	0.0014620019355788827	0.01	100	50000
2045-10-01	FGA	south	InferFullRank	50000		500	50000	113191504.0				False		0.01	100	50000
2046-04-01	FGA	south	InferFullRank	50000		500	50000	211461.53125	1286.7110595703125		210174.8125	True	0.015630168840289116	0.01	100	50000
2046-10-01	FGA	south	InferFullRank	50000		500	50000	159716528.0				False		0.01	100	50000
2047-04-01	FGA	south	InferFullRank	50000		500	50000	133555.828125	637.208251953125		132918.625	True	0.029751624912023544	0.01	100	50000
2047-10-01	FGA	south	InferFullRank	50000		500	50000	10612308.0				False		0.01	100	50000
2048-10-01	FGA	south	InferFullRank	50000		500	50000	131062408.0				False		0.01	100	50000
2049-04-01	FGA	south	InferFullRank	50000		500	50000	4270380.5				False		0.01	100	50000
2049-10-01	FGA	south	InferFullRank	50000		500	50000	3811483.0				False		0.01	100	50000
2050-04-01	FGA	south	InferFullRank	50000		500	50000	33345334.0	1289.4322509765625		33344044.0	True	0.004016641061753035	0.01	100	50000
2050-10-01	FGA	south	InferFullRank	50000		500	50000	25167240.0				False		0.01	100	50000
2051-04-01	FGA	south	InferFullRank	50000		500	50000	298450.625	594.2962646484375		297856.34375	True	0.004312146920710802	0.01	100	50000
2051-10-01	FGA	south	InferFullRank	50000		500	50000	82890464.0				False		0.01	100	50000
2052-04-01	FGA	south	InferFullRank	50000		500	50000	92545712.0				False		0.01	100	50000
2052-10-01	FGA	south	InferFullRank	50000		500	50000	17660020.0				False		0.01	100	50000
2053-10-01	FGA	south	InferFullRank	50000		500	50000	578215.5625				False		0.01	100	50000
2054-04-01	FGA	south	InferFullRank	50000		500	50000	51306100.0				False		0.01	100	50000
2054-10-01	FGA	south	InferFullRank	50000		500	50000	8280308.0				False		0.01	100	50000
2025-04-01	FGA	tropics	InferFullRank	50000		500	50000	812194.25				False		0.01	100	50000
2025-10-01	FGA	tropics	InferFullRank	50000		500	50000	37919404.0				False		0.01	100	50000
2026-04-01	FGA	tropics	InferFullRank	50000		500	50000	1194312.5				False		0.01	100	50000
2026-10-01	FGA	tropics	InferFullRank	50000		500	50000	8384639.0				False		0.01	100	50000
2027-04-01	FGA	tropics	InferFullRank	50000		500	50000	8966406.0				False		0.01	100	50000
2027-10-01	FGA	tropics	InferFullRank	50000		500	50000	16331587.0				False		0.01	100	50000
2028-04-01	FGA	tropics	InferFullRank	50000		500	50000	75312832.0	670.15087890625		75312160.0	True	0.009539308026432991	0.01	100	50000
2028-10-01	FGA	tropics	InferFullRank	50000		500	50000	62871248.0				False		0.01	100	50000
2029-04-01	FGA	tropics	InferFullRank	50000		500	50000	4121255.0				False		0.01	100	50000
2029-10-01	FGA	tropics	InferFullRank	50000		500	50000	796881.0				False		0.01	100	50000
2030-04-01	FGA	tropics	InferFullRank	50000		500	50000	115363264.0				False		0.01	100	50000
2030-10-01	FGA	tropics	InferFullRank	50000		500	50000	4420797.5				False		0.01	100	50000
2031-04-01	FGA	tropics	InferFullRank	50000		500	50000	1251209.5				False		0.01	100	50000
2031-10-01	FGA	tropics	InferFullRank	50000		500	50000	38276640.0				False		0.01	100	50000
2032-04-01	FGA	tropics	InferFullRank	50000		500	50000	155739.84375	814.1768798828125		154925.671875	True	0.06089432165026665	0.01	100	50000
2032-10-01	FGA	tropics	InferFullRank	50000		500	50000	401105.1875	1572.736572265625		399532.4375	True	0.02439715526998043	0.01	100	50000
2033-04-01	FGA	tropics	InferFullRank	50000		500	50000	25058546.0	1496.062255859375		25057050.0	True	0.0065590329468250275	0.01	100	50000
2033-10-01	FGA	tropics	InferFullRank	50000		500	50000	560985.75				False		0.01	100	50000
2034-04-01	FGA	tropics	InferFullRank	50000		500	50000	210426544.0				False		0.01	100	50000
2034-10-01	FGA	tropics	InferFullRank	50000		500	50000	6939058.5				False		0.01	100	50000
2035-04-01	FGA	tropics	InferFullRank	50000		500	50000	67970976.0				False		0.01	100	50000
2035-10-01	FGA	tropics	InferFullRank	50000		500	50000	6499389.0				False		0.01	100	50000
2036-04-01	FGA	tropics	InferFullRank	50000		500	50000	125545824.0	762.2916259765625		125545064.0	True	0.007171373348683119	0.01	100	50000
2036-10-01	FGA	tropics	InferFullRank	50000		500	50000	53735120.0				False		0.01	100	50000
2037-10-01	FGA	tropics	InferFullRank	50000		500	50000	826411.25				False		0.01	100	50000
2038-04-01	FGA	tropics	InferFullRank	50000		500	50000	5316859.5				False		0.01	100	50000
2038-10-01	FGA	tropics	InferFullRank	50000		500	50000	4741944.0				False		0.01	100	50000
2039-10-01	FGA	tropics	InferFullRank	50000		500	50000	15198226.0	616.569580078125		15197609.0	True	0.045600198209285736	0.01	100	50000
2040-04-01	FGA	tropics	InferFullRank	50000		500	50000	1944467.125				False		0.01	100	50000
2040-10-01	FGA	tropics	InferFullRank	50000		500	50000	2157197.0				False		0.01	100	50000
2041-04-01	FGA	tropics	InferFullRank	50000		500	50000	23519322.0				False		0.01	100	50000
2041-10-01	FGA	tropics	InferFullRank	50000		500	50000	17248276.0				False		0.01	100	50000
2042-04-01	FGA	tropics	InferFullRank	50000		500	50000	23106056.0				False		0.01	100	50000
2042-10-01	FGA	tropics	InferFullRank	50000		500	50000	60821380.0				False		0.01	100	50000
2043-04-01	FGA	tropics	InferFullRank	50000		500	50000	6933095.5				False		0.01	100	50000
2043-10-01	FGA	tropics	InferFullRank	50000		500	50000	6930199.0				False		0.01	100	50000
2044-04-01	FGA	tropics	InferFullRank	50000		500	50000	45542296.0				False		0.01	100	50000
2044-10-01	FGA	tropics	InferFullRank	50000		500	50000	47108112.0				False		0.01	100	50000
2045-04-01	FGA	tropics	InferFullRank	50000		500	50000	49143168.0				False		0.01	100	50000
2045-10-01	FGA	tropics	InferFullRank	50000		500	50000	1227458.25				False		0.01	100	50000
2046-04-01	FGA	tropics	InferFullRank	50000		500	50000	904889.125				False		0.01	100	50000
2046-10-01	FGA	tropics	InferFullRank	50000		500	50000	494492.375				False		0.01	100	50000
2047-04-01	FGA	tropics	InferFullRank	50000		500	50000	71567512.0				False		0.01	100	50000
2047-10-01	FGA	tropics	InferFullRank	50000		500	50000	6233649.0				False		0.01	100	50000
2048-04-01	FGA	tropics	InferFullRank	50000		500	50000	42306472.0	694.32861328125		42305776.0	True	0.009355894289910793	0.01	100	50000
2048-10-01	FGA	tropics	InferFullRank	50000		500	50000	3378564.5				False		0.01	100	50000
