date	country	variant	sequences
2037-04-05	north	0	2
2037-04-05	north	6	23
2037-04-05	north	17	35
2037-04-05	north	28	24
2037-04-05	tropics	17	2
2037-04-05	tropics	28	2
2037-04-12	north	0	1
2037-04-12	north	6	21
2037-04-12	north	17	20
2037-04-12	north	28	14
2037-04-19	north	0	1
2037-04-19	north	6	13
2037-04-19	north	17	20
2037-04-19	north	28	9
2037-04-19	south	28	1
2037-04-19	tropics	17	1
2037-04-19	tropics	28	1
2037-04-26	north	0	1
2037-04-26	north	6	17
2037-04-26	north	13	1
2037-04-26	north	17	14
2037-04-26	north	28	18
2037-04-26	tropics	17	1
2037-04-26	tropics	28	1
2037-05-03	north	0	1
2037-05-03	north	6	8
2037-05-03	north	13	1
2037-05-03	north	17	13
2037-05-03	north	28	6
2037-05-03	tropics	17	1
2037-05-03	tropics	28	1
2037-05-10	north	6	6
2037-05-10	north	17	12
2037-05-10	north	28	4
2037-05-17	north	17	4
2037-05-17	north	28	1
2037-05-17	tropics	17	1
2037-05-24	north	6	3
2037-05-24	north	17	4
2037-05-24	north	28	1
2037-05-24	tropics	6	2
2037-05-24	tropics	17	1
2037-05-31	north	6	3
2037-05-31	north	17	3
2037-06-07	north	6	2
2037-06-07	north	17	2
2037-06-07	north	28	1
2037-06-07	tropics	6	1
2037-06-07	tropics	17	1
2037-06-14	north	6	1
2037-06-14	north	17	1
2037-06-21	north	17	1
2037-06-21	south	17	1
2037-06-28	south	17	1
2037-07-05	north	6	1
2037-07-05	north	17	1
2037-08-16	tropics	28	1
2037-09-13	tropics	6	1
2037-09-27	tropics	6	1
2037-10-25	tropics	6	1
2038-02-07	tropics	6	1
2038-03-28	tropics	6	1
