date	country	variant	sequences
2034-10-01	south	23	1
2034-10-01	tropics	15	1
2034-10-01	tropics	23	1
2034-10-08	tropics	1	1
2034-10-08	tropics	23	1
2034-10-22	south	15	1
2034-10-22	tropics	1	2
2034-10-22	tropics	23	1
2034-10-29	south	23	1
2034-10-29	tropics	1	1
2034-10-29	tropics	15	1
2034-11-05	tropics	5	1
2034-11-05	tropics	23	2
2034-11-12	north	5	1
2034-11-12	south	5	1
2034-11-12	south	23	2
2034-11-12	tropics	5	1
2034-11-12	tropics	15	1
2034-11-19	south	23	1
2034-11-19	tropics	23	1
2034-11-26	south	15	6
2034-11-26	south	23	1
2034-11-26	tropics	1	3
2034-11-26	tropics	5	1
2034-11-26	tropics	15	15
2034-11-26	tropics	23	4
2034-12-03	north	23	2
2034-12-03	south	23	3
2034-12-03	tropics	15	1
2034-12-03	tropics	23	18
2034-12-10	tropics	23	1
2034-12-17	tropics	23	1
2034-12-24	tropics	5	2
2034-12-24	tropics	23	3
2034-12-31	south	5	5
2034-12-31	tropics	5	8
2034-12-31	tropics	15	1
2034-12-31	tropics	23	2
2035-01-07	tropics	1	2
2035-01-14	tropics	23	2
2035-01-28	south	1	1
2035-01-28	tropics	11	5
2035-01-28	tropics	15	5
2035-01-28	tropics	23	1
2035-02-11	tropics	1	1
2035-02-25	tropics	23	4
2035-03-04	tropics	1	2
2035-03-11	tropics	23	1
2035-03-25	south	23	1
2035-03-25	tropics	15	1
2035-04-01	north	1	113
2035-04-01	south	1	195
2035-04-01	tropics	1	195
2035-04-01	tropics	23	2
2035-04-08	tropics	15	1
2035-04-08	tropics	23	8
2035-04-15	tropics	1	1
2035-04-15	tropics	23	1
2035-04-22	south	1	6
2035-04-22	tropics	1	4
2035-04-22	tropics	23	1
2035-04-29	tropics	15	2
2035-05-06	tropics	1	1
2035-05-06	tropics	23	2
2035-05-13	tropics	1	1
2035-05-20	north	11	359
2035-05-20	south	11	231
2035-05-20	tropics	11	300
2035-06-03	north	1	2
2035-06-03	tropics	1	10
2035-06-10	south	1	3
2035-06-10	tropics	1	1
2035-06-17	north	1	21
2035-06-17	south	1	12
2035-06-17	tropics	1	126
2035-07-01	tropics	23	2
2035-07-08	tropics	23	1
2035-07-15	north	1	3
2035-07-15	south	1	24
2035-07-15	tropics	1	5
2035-07-15	tropics	23	1
2035-07-22	tropics	1	2
2035-07-29	south	1	2
2035-07-29	south	11	1
2035-07-29	south	15	1
2035-07-29	tropics	1	5
2035-07-29	tropics	23	1
2035-08-05	south	23	4
2035-08-05	tropics	23	17
2035-08-12	south	1	1
2035-08-12	south	5	1
2035-08-12	south	15	3
2035-08-12	tropics	5	1
2035-08-12	tropics	15	1
2035-08-12	tropics	23	2
2035-08-19	north	11	52
2035-08-19	south	1	2
2035-08-19	south	11	44
2035-08-19	tropics	11	146
2035-08-19	tropics	23	2
2035-08-26	south	1	4
2035-08-26	tropics	1	2
2035-09-02	south	23	4
2035-09-02	tropics	1	2
2035-09-09	north	28	12
2035-09-09	south	1	3
2035-09-09	south	23	1
2035-09-09	south	28	3
2035-09-09	tropics	28	49
2035-09-16	north	11	1471
2035-09-16	south	1	4
2035-09-16	south	11	2454
2035-09-16	south	23	2
2035-09-16	tropics	11	1833
2035-09-23	south	1	1
2035-09-23	south	23	2
2035-09-23	tropics	23	1
2035-09-30	south	1	6
2035-09-30	south	15	1
