date	country	cases
2034-10-03	north	1
2034-10-03	south	154
2034-10-03	tropics	252
2034-10-10	north	1
2034-10-10	south	144
2034-10-10	tropics	249
2034-10-17	north	1
2034-10-17	south	131
2034-10-17	tropics	242
2034-10-24	north	1
2034-10-24	south	117
2034-10-24	tropics	240
2034-10-31	north	1
2034-10-31	south	101
2034-10-31	tropics	235
2034-11-07	north	1
2034-11-07	south	84
2034-11-07	tropics	232
2034-11-14	north	1
2034-11-14	south	70
2034-11-14	tropics	228
2034-11-21	north	1
2034-11-21	south	57
2034-11-21	tropics	223
2034-11-28	north	1
2034-11-28	south	46
2034-11-28	tropics	217
2034-12-05	north	1
2034-12-05	south	37
2034-12-05	tropics	211
2034-12-12	north	1
2034-12-12	south	29
2034-12-12	tropics	209
2034-12-19	north	1
2034-12-19	south	22
2034-12-19	tropics	204
2034-12-26	north	2
2034-12-26	south	18
2034-12-26	tropics	201
2035-01-02	north	2
2035-01-02	south	14
2035-01-02	tropics	199
2035-01-09	north	2
2035-01-09	south	11
2035-01-09	tropics	195
2035-01-16	north	2
2035-01-16	south	10
2035-01-16	tropics	193
2035-01-23	north	2
2035-01-23	south	7
2035-01-23	tropics	196
2035-01-30	north	2
2035-01-30	south	6
2035-01-30	tropics	191
2035-02-06	north	2
2035-02-06	south	5
2035-02-06	tropics	194
2035-02-13	north	2
2035-02-13	south	4
2035-02-13	tropics	195
2035-02-20	north	2
2035-02-20	south	4
2035-02-20	tropics	196
2035-02-27	north	2
2035-02-27	south	4
2035-02-27	tropics	195
2035-03-06	north	2
2035-03-06	south	4
2035-03-06	tropics	195
2035-03-13	north	2
2035-03-13	south	4
2035-03-13	tropics	197
2035-03-20	north	1
2035-03-20	south	4
2035-03-20	tropics	200
2035-03-27	north	1
2035-03-27	south	4
2035-03-27	tropics	202
2035-04-03	north	2
2035-04-03	south	5
2035-04-03	tropics	204
2035-04-10	north	1
2035-04-10	south	6
2035-04-10	tropics	206
2035-04-17	north	1
2035-04-17	south	7
2035-04-17	tropics	206
2035-04-24	north	1
2035-04-24	south	8
2035-04-24	tropics	206
2035-05-01	north	1
2035-05-01	south	9
2035-05-01	tropics	206
2035-05-08	north	1
2035-05-08	south	12
2035-05-08	tropics	206
2035-05-15	north	1
2035-05-15	south	15
2035-05-15	tropics	208
2035-05-22	north	1
2035-05-22	south	20
2035-05-22	tropics	210
2035-05-29	north	1
2035-05-29	south	25
2035-05-29	tropics	209
2035-06-05	north	1
2035-06-05	south	34
2035-06-05	tropics	209
2035-06-12	north	1
2035-06-12	south	45
2035-06-12	tropics	207
2035-06-19	north	0
2035-06-19	south	61
2035-06-19	tropics	205
2035-06-26	north	1
2035-06-26	south	83
2035-06-26	tropics	203
2035-07-03	north	0
2035-07-03	south	116
2035-07-03	tropics	203
2035-07-10	north	0
2035-07-10	south	158
2035-07-10	tropics	205
2035-07-17	north	1
2035-07-17	south	214
2035-07-17	tropics	204
2035-07-24	north	1
2035-07-24	south	280
2035-07-24	tropics	205
2035-07-31	north	1
2035-07-31	south	366
2035-07-31	tropics	204
2035-08-07	north	1
2035-08-07	south	470
2035-08-07	tropics	205
2035-08-14	north	2
2035-08-14	south	594
2035-08-14	tropics	203
2035-08-21	north	2
2035-08-21	south	733
2035-08-21	tropics	200
2035-08-28	north	3
2035-08-28	south	876
2035-08-28	tropics	200
2035-09-04	north	3
2035-09-04	south	1001
2035-09-04	tropics	200
2035-09-11	north	4
2035-09-11	south	1098
2035-09-11	tropics	199
2035-09-18	north	4
2035-09-18	south	1160
2035-09-18	tropics	197
2035-09-25	north	5
2035-09-25	south	1169
2035-09-25	tropics	198
