country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
north	27	2051-12-04	2051-49	15.0	2051-12-10	0.9375	14.825986994641774	0.880159776133389	69	64.6875	60.731024553203845		0.035757303	GARW	2052-10-01	0.029830743	0.04126237	0.031926204	0.039408825	0.033851147	0.03780973	
north	27	2051-12-11	2051-50	9.0	2051-12-17	0.9	9.115589776304073	0.8917837443195418	93	83.7	82.93588822171739		0.03594947	GARW	2052-10-01	0.030813526	0.041667536	0.032291077	0.039754055	0.034088254	0.037848115	0.008566701122822616
north	27	2051-12-18	2051-51	16.0	2051-12-24	0.9411764705882353	16.012250799524807	0.902573444757929	125	117.6470588235294	112.82168059474112	0.0439629494564124	0.035809755	GARW	2052-10-01	0.030956818	0.041789412	0.03263726	0.03955879	0.034116864	0.03790915	0.008153194456412403
north	27	2051-12-25	2051-52	21.0	2051-12-31	0.9545454545454546	20.81737867767123	0.9123451863110071	167	159.4090909090909	152.36164611393818	0.042921203030153086	0.035523415	GARW	2052-10-01	0.030680846	0.041571144	0.032372378	0.039290093	0.03389156	0.03756392	0.007397788030153084
north	27	2052-01-01	2052-00	23.0	2052-01-07	0.9583333333333334	23.338849556918007	0.9210270355783157	223	213.70833333333334	205.3890289339644	0.042664133890447556	0.0349195	GARW	2052-10-01	0.02994368	0.04065138	0.031497765	0.038804434	0.033360124	0.036856174	0.007744633890447557
north	27	2052-01-08	2052-01	53.0	2052-01-14	0.9636363636363636	52.59485168876716	0.928659595776909	295	284.27272727272725	273.95458075418816	0.04115092086906458	0.033766985	GARW	2052-10-01	0.028511548	0.040085014	0.030558204	0.037881136	0.03213525	0.035966873	0.0073839358690645784
north	27	2052-01-15	2052-02	43.0	2052-01-21	0.9347826086956522	43.332220096904436	0.935450848132692	379	354.2826086956522	354.5358714422903	0.036835314387403804	0.032244444	GARW	2052-10-01	0.026364196	0.038624454	0.028527785	0.03607187	0.03035891	0.034407854	0.004590870387403807
north	27	2052-01-22	2052-03	68.0	2052-01-28	0.9714285714285714	67.85409594444091	0.9415992539423063	487	473.0857142857143	458.55883666990314	0.03675415400395998	0.029815912	GARW	2052-10-01	0.023484157	0.036432624	0.025841808	0.033705473	0.02772224	0.031903982	0.006938242003959982
north	27	2052-01-29	2052-04	85.0	2052-02-04	0.9770114942528736	84.9464089918246	0.9472619170333929	616	601.8390804597701	583.51334089257	0.03442552961684126	0.0265553	GARW	2052-10-01	0.020341229	0.033090428	0.022428846	0.030418392	0.02439177	0.028478384	0.007870229616841262
north	27	2052-02-05	2052-05	90.0	2052-02-11	0.967741935483871	90.15457343441011	0.9525662055859268	754	729.6774193548388	718.2349190117887	0.029675626536235074	0.02216363	GARW	2052-10-01	0.015954126	0.028108954	0.018361378	0.02574172	0.0202775	0.024052024	0.007511996536235074
north	27	2052-02-12	2052-06	132.0	2052-02-18	0.9496402877697842	131.87310550808627	0.9576173353414549	893	848.0287769784172	855.1522804599192	0.024926122584413006	0.016957521	GARW	2052-10-01	0.01111374	0.022623638	0.0133044245	0.020692252	0.015076995	0.01895833	0.007968601584413006
north	27	2052-02-19	2052-07	153.0	2052-02-25	0.9807692307692307	153.05768788619216	0.9625031790647303	1018	998.4230769230769	979.8282362878954	0.01944253261861866	0.011156797	GARW	2052-10-01	0.0055895923	0.01722633	0.007506132	0.015231132	0.009361744	0.013349295	0.008285735618618662
north	27	2052-02-26	2052-08	146.0	2052-03-03	0.9733333333333334	145.93983752463257	0.967074768751452	1108	1078.4533333333334	1071.518843776609	0.012779301986027771	0.0053441525	GARW	2052-10-01	-0.0009953498	0.011652804	0.001117611	0.009899759	0.0032353401	0.007839441	0.007435149486027771
north	27	2052-03-04	2052-09	151.0	2052-03-10	0.9805194805194806	151.15209714102087	0.9709969765058135	1169	1146.2272727272727	1135.095465535296	0.008234233695826352	-0.0005507469	GARW	2052-10-01	-0.007583761	0.006361723	-0.004968643	0.0047080037	-0.002850771	0.0022121668	0.008784980595826351
north	27	2052-03-11	2052-10	168.0	2052-03-17	0.9824561403508771	167.7405837847961	0.9746999309967093	1175	1154.3859649122805	1145.2724189211333	0.0012751101661008235	-0.0058977604	GARW	2052-10-01	-0.013071227	0.0010150089	-0.010565519	-0.0005072137	-0.0082582235	-0.0032709837	0.007172870566100824
north	27	2052-03-18	2052-11	156.0	2052-03-24	0.975	156.3110130679273	0.9781945030989764	1129	1100.7749999999999	1104.3815939987444	-0.005193856327419104	-0.010672808	GARW	2052-10-01	-0.017530274	-0.0039584236	-0.015096188	-0.0057694926	-0.0130496025	-0.008263111	0.0054789516725808965
