country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
south	12	2036-07-21	2036-29	9.0	2036-07-27	1.0	8.905841962201443	0.9678979778130908	60	60.0	58.07387866878545		0.02349019	GARW	2037-04-01	0.016592253	0.030374892	0.0191154	0.027536962	0.020999312	0.025872588	
south	12	2036-07-28	2036-30	10.0	2036-08-03	1.0	10.071410283346662	0.9748756805197476	73	73.0	71.16592467794158		0.022753954	GARW	2037-04-01	0.0156154875	0.02913649	0.018451978	0.02675285	0.020550013	0.025087237	0.006288638533458565
south	12	2036-08-04	2036-31	17.0	2036-08-10	1.0	16.969539726741875	0.9808546169552499	88	88.0	86.31520629206199	0.02757023819734109	0.021871805	GARW	2037-04-01	0.014635467	0.027565029	0.01728649	0.025705384	0.01970148	0.024104595	0.005698433197341087
south	12	2036-08-11	2036-32	14.0	2036-08-17	1.0	13.964589296755776	0.9860393333799694	105	105.0	103.53413000489678	0.025985075941704343	0.020460844	GARW	2037-04-01	0.013791549	0.026375128	0.016181326	0.024571845	0.018234968	0.022694707	0.005524231941704344
south	12	2036-08-18	2036-33	11.0	2036-08-24	1.0	11.112791338353336	0.9905327598539785	121	121.0	119.85446394233139	0.02091098420219189	0.018651247	GARW	2037-04-01	0.011784017	0.024791788	0.014517689	0.023220968	0.016679764	0.02096355	0.0022597372021918895
south	12	2036-08-25	2036-34	21.0	2036-08-31	1.0	20.82093332201904	0.9943753957164536	137	137.0	136.22942921315413	0.018294605375587154	0.016711473	GARW	2037-04-01	0.009768402	0.023269562	0.012206984	0.021404551	0.014323592	0.019078612	0.0015831323755871526
south	12	2036-09-01	2036-35	21.0	2036-09-07	1.0	21.22770916057899	0.9976079118385967	151	151.0	150.6387946876281	0.014363491306706524	0.014031887	GARW	2037-04-01	0.0070909383	0.021172555	0.009649992	0.018956043	0.011685848	0.016715288	0.000331604306706524
south	12	2036-09-08	2036-36	29.0	2036-09-14	1.0	28.744463830774155	1.0	163	163.0	163.0	0.011266473966700932	0.011059284	GARW	2037-04-01	0.0042628767	0.01828586	0.0067262175	0.015910959	0.008799195	0.013625026	0.0002071899667009311
south	12	2036-09-15	2036-37	19.0	2036-09-21	1.0	19.250627192491223	1.0	171	171.0	171.0	0.006844765099413992	0.007676363	GARW	2037-04-01	0.0009684205	0.014068682	0.0033358575	0.012036609	0.0051305294	0.010008693	0.0008315979005860084
south	12	2036-09-22	2036-38	29.0	2036-09-28	1.0	28.789413977989817	1.0	176	176.0	176.0	0.004117205505070157	0.0039224625	GARW	2037-04-01	-0.0021566749	0.009755291	-0.0005104542	0.008202553	0.0014693737	0.0059752464	0.0001947430050701568
south	12	2036-09-29	2036-39	27.0	2036-10-05	1.0	27.15648671681035	1.0	177	177.0	177.0	0.0008093910765253501	-0.00017261505	GARW	2037-04-01	-0.00634259	0.0057920255	-0.004301882	0.004204702	-0.0024161339	0.002281189	0.0009820061265253502
south	12	2036-10-06	2036-40	28.0	2036-10-12	1.0	27.884377725805347	1.0	173	173.0	173.0	-0.003265448296578504	-0.0039093494	GARW	2037-04-01	-0.01077919	0.0025809768	-0.00846095	0.00061907683	-0.006285906	-0.0014619827	0.0006439011034214954
south	12	2036-10-13	2036-41	25.0	2036-10-19	1.0	25.100395145616183	1.0	169	169.0	169.0	-0.003341839939243688	-0.0073080063	GARW	2037-04-01	-0.01494919	-0.00042749598	-0.012291288	-0.0025804043	-0.009806156	-0.004780531	0.003966166360756312
south	12	2036-10-20	2036-42	25.0	2036-10-26	1.0	24.892979746667116	0.9996244265765292	155	155.0	154.941786119362	-0.012407034567522806	-0.010433674	GARW	2037-04-01	-0.018418968	-0.0028888325	-0.015659858	-0.0052349567	-0.012988567	-0.007745743	0.001973360567522805
south	12	2036-10-27	2036-43	21.0	2036-11-02	1.0	21.121729679733487	0.9986245214893483	143	143.0	142.80330657297682	-0.011654466862866007	-0.012801409	GARW	2037-04-01	-0.020917725	-0.005311905	-0.017938232	-0.0077837966	-0.015213966	-0.010211468	0.0011469421371339932
south	12	2036-11-03	2036-44	23.0	2036-11-09	1.0	22.873671072135068	0.9973737634050094	129	129.0	128.6612154792462	-0.014897927393248038	-0.014586687	GARW	2037-04-01	-0.022355342	-0.0071814256	-0.019820165	-0.009629584	-0.017062068	-0.012188673	0.0003112403932480391
south	12	2036-11-10	2036-45	13.0	2036-11-16	1.0	13.110685876237335	0.9958496068389213	113	113.0	112.53100557279811	-0.019136274913386892	-0.01590705	GARW	2037-04-01	-0.023323417	-0.008796057	-0.020841409	-0.01132641	-0.018630624	-0.013499141	0.003229224913386893
south	12	2036-11-17	2036-46	11.0	2036-11-23	1.0	10.918334425181023	0.9940293341745126	98	98.0	97.41487474910222	-0.02060712451605465	-0.01664567	GARW	2037-04-01	-0.024385203	-0.009828269	-0.021706104	-0.012430626	-0.01974082	-0.014372349	0.00396145451605465
south	12	2036-11-24	2036-47	9.0	2036-11-30	1.0	9.051752890293411	0.991890124930075	83	83.0	82.32688036919623		-0.017297745	GARW	2037-04-01	-0.025173271	-0.010519765	-0.022386217	-0.012843037	-0.02026558	-0.014914155	0.006742433335122824
south	12	2036-12-01	2036-48	10.0	2036-12-07	1.0	9.976110578339295	0.9894091431357638	71	71.0	70.24804916263923		-0.017804861	GARW	2037-04-01	-0.025745641	-0.010884936	-0.022768188	-0.01341796	-0.020586848	-0.015541911	0.0048615862720349755
south	12	2036-12-08	2036-49	8.0	2036-12-14	1.0	7.993296115931933	0.9865636432748975	61	61.0	60.18038223976875		-0.017967224	GARW	2037-04-01	-0.026078176	-0.011061796	-0.022994375	-0.013545657	-0.020851612	-0.015679598	0.004130792444529151
south	12	2036-12-15	2036-50	5.0	2036-12-21	1.0	5.05274366856871	0.983331095099226	51	51.0	50.14988585006053		-0.017951727	GARW	2037-04-01	-0.026198192	-0.010689184	-0.022717953	-0.013188553	-0.020651937	-0.015866697	0.008095442222091541
