country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
tropics	15	2041-01-21	2041-03	8.0	2041-01-27	1.0	7.913982345942544	0.958821420072748	53	53.0	50.81753526385564		0.0048526525	GARW	2041-10-01	0.002583587	0.007856466	0.0034596443	0.0065244436	0.004091382	0.0055878162	
tropics	15	2041-01-28	2041-04	7.0	2041-02-03	1.0	7.125145687728086	0.9588485742912721	57	57.0	54.654368734602514		0.0048160553	GARW	2041-10-01	0.0025614977	0.007868327	0.003503418	0.0065164804	0.004111767	0.005590439	0.00558218388490341
tropics	15	2041-02-04	2041-05	10.0	2041-02-10	1.0	9.847324649337402	0.9591288647531597	60	60.0	57.547731885189584		0.0048191547	GARW	2041-10-01	0.0025837661	0.007771313	0.0035114288	0.0065435646	0.004095793	0.0055829287	0.002550212658642798
tropics	15	2041-02-11	2041-06	7.0	2041-02-17	1.0	7.154961455099912	0.9596427411355908	64	64.0	61.41713543267781		0.00480175	GARW	2041-10-01	0.0026140094	0.007727401	0.0035095215	0.006543755	0.004086256	0.0055601597	0.004494557391298165
tropics	15	2041-02-18	2041-07	13.0	2041-02-24	1.0	12.881037271975153	0.9603706531157459	67	67.0	64.34483375875497	0.006652538917718458	0.004729748	GARW	2041-10-01	0.0026496411	0.0077325264	0.0034761429	0.0064449306	0.0040664673	0.005550027	0.0019227909177184583
tropics	15	2041-02-25	2041-08	11.0	2041-03-03	0.9166666666666666	11.052059086711198	0.9612930503708051	70	64.16666666666666	67.29051352595636	0.006394660193655659	0.0046976805	GARW	2041-10-01	0.0026845932	0.0077202343	0.0034445287	0.0064150807	0.004050255	0.005564451	0.0016969796936556593
tropics	15	2041-03-04	2041-09	11.0	2041-03-10	1.0	11.013692157304503	0.9623903825779488	75	75.0	72.17927869334616	0.010019105327721307	0.004682064	GARW	2041-10-01	0.0027251244	0.0077602165	0.0034697056	0.00637908	0.004078269	0.0055720806	0.005337041327721307
tropics	15	2041-03-11	2041-10	15.0	2041-03-17	0.9375	14.956285775665721	0.9636430994143574	79	74.0625	76.12780485373423	0.007608652102983575	0.004652977	GARW	2041-10-01	0.0027751923	0.007760167	0.0034368993	0.0063785077	0.0040450096	0.0055680275	0.0029556751029835753
tropics	15	2041-03-18	2041-11	12.0	2041-03-24	0.9230769230769231	12.028794333826038	0.9650316505572113	83	76.61538461538461	80.09762699624854	0.007261808199990227	0.0046281815	GARW	2041-10-01	0.002747476	0.00776279	0.0034186363	0.006342506	0.0040197372	0.005536437	0.0026336266999902273
tropics	15	2041-03-25	2041-12	11.0	2041-03-31	1.0	11.013480310859322	0.9665364856836904	86	86.0	83.12213776879737	0.005294976772307233	0.0046191216	GARW	2041-10-01	0.0027750253	0.007759285	0.0033843517	0.0063066958	0.0039588213	0.0055230856	0.0006758551723072331
tropics	15	2041-04-01	2041-13	13.0	2041-04-07	1.0	12.936385314698136	0.9681380544709752	92	92.0	89.06870101132972	0.009870989700426134	0.004617214	GARW	2041-10-01	0.0027495981	0.0076920055	0.0033555985	0.006336021	0.0039035082	0.005502343	0.005253775700426134
tropics	15	2041-04-08	2041-14	14.0	2041-04-14	1.0	14.115240293474333	0.969816806596246	97	97.0	94.07223023983586	0.007807842939114629	0.004597664	GARW	2041-10-01	0.0027172924	0.007690502	0.0033679963	0.006283903	0.003881216	0.0054941177	0.003210178939114629
tropics	15	2041-04-15	2041-15	18.0	2041-04-21	1.0	17.836029716335823	0.9715531917366833	102	102.0	99.0984255571417	0.007435808541572696	0.0045681	GARW	2041-10-01	0.0026442527	0.0076186066	0.003336525	0.0062817084	0.0038440228	0.0055104494	0.0028677085415726956
tropics	15	2041-04-22	2041-16	15.0	2041-04-28	0.9375	15.19303235785467	0.9733276595694673	108	101.25	105.11938723350247	0.008426167387920585	0.0045461655	GARW	2041-10-01	0.0025832653	0.0075322273	0.0033160688	0.0062850467	0.0038232803	0.00550282	0.0038800018879205844
tropics	15	2041-04-29	2041-17	20.0	2041-05-05	1.0	19.823602256779438	0.975120659771778	110	110.0	107.26327257489558	0.0028842254647859023	0.0045211315	GARW	2041-10-01	0.0025062205	0.0075599323	0.0032671927	0.006307029	0.0038018227	0.0053737164	0.0016369060352140977
tropics	15	2041-05-06	2041-18	13.0	2041-05-12	0.9285714285714286	13.10283769412827	0.9769126420207962	117	108.64285714285715	114.29877911643315	0.009075655083474743	0.0045244694	GARW	2041-10-01	0.0024540902	0.0075424197	0.0032407285	0.006351137	0.0037788153	0.0053967237	0.004551185683474743
tropics	15	2041-05-13	2041-19	16.0	2041-05-19	1.0	15.996223432760729	0.9786840559937017	123	123.0	120.3781388872253	0.007403150905281842	0.0044841766	GARW	2041-10-01	0.0024261952	0.007482244	0.0031867982	0.006342697	0.003750801	0.005424738	0.0029189743052818427
tropics	15	2041-05-20	2041-20	23.0	2041-05-26	0.9583333333333334	22.9415590311587	0.9804153513676752	129	123.625	126.4735803264301	0.007056498499429941	0.0044591427	GARW	2041-10-01	0.0023610236	0.007381552	0.0031407357	0.006335973	0.0036996603	0.0054023266	0.0025973557994299406
tropics	15	2041-05-27	2041-21	17.0	2041-06-02	1.0	17.047160140359072	0.9820869778198967	133	133.0	130.61756805004626	0.004605755801308524	0.0044693947	GARW	2041-10-01	0.0023448705	0.0073764613	0.003071022	0.0062986845	0.0037174225	0.005350232	0.0001363611013085247
tropics	15	2041-06-03	2041-22	16.0	2041-06-09	1.0	16.018298558250223	0.9836793850275469	140	140.0	137.71511390385658	0.00755906193885839	0.0044472218	GARW	2041-10-01	0.0022755503	0.007394461	0.0029919147	0.0063101766	0.003652215	0.005351186	0.0031118401388583903
tropics	15	2041-06-10	2041-23	20.0	2041-06-16	1.0	19.901520136603693	0.9851730226678057	143	143.0	140.87974224149622	0.003245639313259195	0.0044136047	GARW	2041-10-01	0.0022056221	0.0074157044	0.0029408932	0.006277847	0.0036427975	0.0053499937	0.0011679653867408047
