country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
south	18	2044-10-03	2044-40	70.0	2044-10-09	1.0	69.99998875477334	1.0	488.0	488.0	488.0		-0.032971382	GARW	2045-10-01	-0.04030758	-0.025306664	-0.037722588	-0.028199816	-0.03559971	-0.030475974	
south	18	2044-10-10	2044-41	64.0	2044-10-16	1.0	64.00005311088606	1.0	457.0	457.0	457.0		-0.025503635	GARW	2045-10-01	-0.03293866	-0.017828166	-0.030406523	-0.02088971	-0.028096795	-0.023152947	0.016127632863008223
south	18	2044-10-17	2044-42	54.0	2044-10-23	0.9818181818181818	53.999789986628144	0.9993217658607378	413.0	405.4909090909091	412.71988930048474	-0.014559180311036788	-0.02629757	GARW	2045-10-01	-0.034165215	-0.018309705	-0.031180287	-0.021366121	-0.028779387	-0.023586512	0.011738389688963211
south	18	2044-10-24	2044-43	52.0	2044-10-30	1.0	52.00079186132241	0.9970041932531986	364.0	364.0	362.90952634416425	-0.018373652034077054	-0.02707076	GARW	2045-10-01	-0.034933187	-0.019259201	-0.032081127	-0.022043468	-0.029438972	-0.0244416	0.008697107965922945
south	18	2044-10-31	2044-44	48.0	2044-11-06	1.0	47.99704226294303	0.9949705025623323	311.0	311.0	309.43582629688535	-0.022771834318308187	-0.02761674	GARW	2045-10-01	-0.0352015	-0.020352239	-0.03214445	-0.023021603	-0.029948235	-0.025328398	0.004844905681691814
south	18	2044-11-07	2044-45	31.0	2044-11-13	1.0	31.011037721282772	0.990612001858846	263.0	263.0	260.5309564888765	-0.024575576461002058	-0.028107882	GARW	2045-10-01	-0.035746552	-0.021474943	-0.032493927	-0.023989297	-0.030487776	-0.025974512	0.003532305538997943
south	18	2044-11-14	2044-46	14.0	2044-11-20	1.0	13.973598246128336	0.9854496383873306	216.0	216.0	212.8571218916634	-0.028871505376370114	-0.028710604	GARW	2045-10-01	-0.03584225	-0.02207183	-0.032853983	-0.024660254	-0.030932665	-0.026667118	0.00016090137637011365
south	18	2044-11-21	2044-47	14.0	2044-11-27	1.0	14.035399266415752	0.9808148045080644	176.0	176.0	172.62340559341933	-0.02992982513508759	-0.029086351	GARW	2045-10-01	-0.0360621	-0.02319194	-0.033226587	-0.025483083	-0.031382203	-0.02718854	0.0008434741350875907
south	18	2044-11-28	2044-48	17.0	2044-12-04	1.0	16.973568115065135	0.9766496420597927	140.0	140.0	136.73094988837096	-0.03329960713755512	-0.029576063	GARW	2045-10-01	-0.035764754	-0.023884177	-0.0336339	-0.025807047	-0.031807065	-0.027704954	0.0037235441375551223
south	18	2044-12-05	2044-49	11.0	2044-12-11	1.0	11.011141936862225	0.9728943755493854	109.0	109.0	106.04548693488302	-0.03630671448391519	-0.029966354	GARW	2045-10-01	-0.035949312	-0.024492012	-0.033729695	-0.0262002	-0.032080173	-0.028075576	0.006340360483915189
