country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
north	15	2042-03-31	2042-13	10.0	2042-03-31	0.8333333333333334	9.985348475854348	0.7298488914418535	74	61.66666666666667	54.00881796669716											
north	15	2042-12-15	2042-50	1.0	2042-12-15	0.0017793594306049821	0.9191320787597648	0.016309170596376783	3801	6.763345195729537	61.99115743682815		-0.020036638	GARW	2043-04-01	-0.02535553	-0.013420587	-0.023223955	-0.016918518	-0.021637738	-0.018454552	0.020568855853183025
north	15	2042-12-22	2042-51	0.0	2042-12-22	0.0	0.06472177050032171	0.019797418958201477	3768	0.0	74.59667463450316			GARW	2043-04-01	-0.03564709	-0.023319209	-0.033523303	-0.026970232	-0.03179063	-0.028420419	0.05662927291203056
north	15	2042-12-29	2042-52	0.0	2042-12-29	0.0	-0.029673300521241078	0.022663989616927428	3474	0.0	78.73469992920589			GARW	2043-04-01	-0.04591191	-0.03343482	-0.043658953	-0.036963023	-0.042060375	-0.03858532	0.04818204542074497
north	15	2043-01-05	2043-01	0.0	2043-01-05	0.0	-0.0073720865063807775	0.024766133395372283	3020	0.0	74.7937228540243			GARW	2043-04-01	-0.05577032	-0.042980306	-0.053303957	-0.04636551	-0.051642846	-0.04821278	0.04270509431125548
north	15	2043-01-12	2043-02	0.0	2043-01-12	0.0	-0.033350685471688984	0.025961101116353857	2494	0.0	64.74698618418653			GARW	2043-04-01	-0.064057365	-0.05119802	-0.061593436	-0.054656047	-0.060005214	-0.05655195	0.0377040750976033
north	15	2043-01-19	2043-03	0.0	2043-01-19	0.0	0.1868676403015998	0.026106143602689865	1976	0.0	51.585739758915174			GARW	2043-04-01	-0.07039827	-0.057577945	-0.06825701	-0.061219696	-0.06674202	-0.06315042	0.032501354136138035
north	16	2042-06-30	2042-26	8.0	2042-06-30	1.0	7.9677672381710805	0.8563143862105967	60	60.0	51.3788631726358		0.009240031	GARW	2043-04-01	0.008182836	0.010292786	0.008552194	0.009962845	0.008933961	0.009651482	
north	16	2042-07-07	2042-27	6.0	2042-07-07	1.0	6.043341259003185	0.8787938440374831	61	61.0	53.606424486286464		0.010051727	GARW	2043-04-01	0.009071338	0.011015022	0.009398651	0.0107321255	0.009774089	0.010423362	0.003988576264407586
north	16	2042-07-14	2042-28	10.0	2042-07-14	0.9090909090909091	9.950758423624624	0.8985032603934906	66	60.0	59.30121518597038		0.011049986	GARW	2043-04-01	0.010080743	0.011989641	0.010419702	0.011681605	0.010733008	0.011379838	0.0033729964650968634
north	16	2042-07-21	2042-29	6.0	2042-07-21	1.0	6.048804969606595	0.9155380117020848	71	71.0	65.00319883084802		0.01218462	GARW	2043-04-01	0.011201096	0.01313212	0.011577701	0.012747288	0.011885166	0.012514353	0.0009306204997724648
north	16	2042-07-28	2042-30	11.0	2042-07-28	0.8461538461538461	10.954372143233805	0.9299934743867306	82	69.38461538461539	76.25946489971192	0.022815008021333277	0.013450146	GARW	2043-04-01	0.012476122	0.014366925	0.012848663	0.014029598	0.01314044	0.013763428	0.009364862021333277
north	16	2042-08-04	2042-31	14.0	2042-08-04	0.9333333333333333	14.043743083376619	0.9419650248708932	93	86.8	87.60274731299306	0.019810117407814052	0.014828682	GARW	2043-04-01	0.013834405	0.0157035	0.014243459	0.015427303	0.014504671	0.015150547	0.004981435407814053
north	16	2042-08-11	2042-32	17.0	2042-08-11	0.9444444444444444	16.960845030314335	0.9512335295549696	105	99.16666666666666	99.87952060327181	0.018736043743151853	0.016305685	GARW	2043-04-01	0.015355813	0.017170776	0.015763711	0.016914463	0.0159837	0.016612053	0.002430358743151853
north	16	2042-08-18	2042-33	8.0	2042-08-18	0.8888888888888888	8.025412874420386	0.9551618706863352	117	104.0	111.75393887030121		0.017918825	GARW	2043-04-01	0.01699077	0.018807758	0.017361116	0.01853695	0.01759398	0.018215656	0.0018709943770079118
north	16	2042-08-25	2042-34	12.0	2042-08-25	1.0	11.99156109089937	0.9497835685232687	137	137.0	130.1203488876878	0.021737186120561778	0.019686937	GARW	2043-04-01	0.018781459	0.020577623	0.019100761	0.020299101	0.01936996	0.019993067	0.0020502491205617764
north	16	2042-09-01	2042-35	28.0	2042-09-01	0.9333333333333333	28.001469173430966	0.9440454057513604	158	147.46666666666667	149.15917410871495	0.019507747924071568	0.021601677	GARW	2043-04-01	0.02069366	0.022541774	0.021009445	0.022230817	0.021298647	0.021927	0.0020939290759284315
north	16	2042-09-08	2042-36	36.0	2042-09-08	0.9473684210526315	35.994393406449106	0.9381618477943886	184	174.3157894736842	172.6217799941675	0.020869848575046795	0.023726702	GARW	2043-04-01	0.022797883	0.024677062	0.023140669	0.024360893	0.023419738	0.024041653	0.002856853424953204
north	16	2042-09-15	2042-37	34.0	2042-09-15	0.9714285714285714	34.0126284828508	0.9321411131963312	214	207.88571428571427	199.47819822401487	0.020657427128750325	0.026053905	GARW	2043-04-01	0.025172293	0.026992464	0.025472403	0.026695348	0.025767207	0.026384234	0.005396477871249673
north	16	2042-09-22	2042-38	36.0	2042-09-22	0.9	35.97577493915517	0.9259911894280706	255	229.5	236.127753304158	0.024095433978233643	0.028558493	GARW	2043-04-01	0.02769432	0.029501319	0.028006935	0.0291615	0.028256297	0.028922439	0.004463059021766358
north	16	2042-09-29	2042-39	45.0	2042-09-29	0.8823529411764706	45.05020972314665	0.9197200532385603	321	283.2352941176471	295.23013708957785	0.03191174168665751	0.031116724	GARW	2043-04-01	0.030203259	0.032085706	0.030513143	0.031728886	0.030765176	0.031428576	0.0007950176866575107
