country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
south	15	2042-06-16	2042-24	9.0	2042-06-22	0.1111111111111111	8.964880727376498	0.10772171161810626	468	52.0	50.41376103727373		0.11858225	GARW	2043-04-01	0.079319715	0.15643273	0.090307996	0.14200038	0.10527706	0.13185573	
south	15	2042-06-23	2042-25	8.0	2042-06-29	0.06666666666666667	8.01044263224074	0.08904438447136769	749	49.93333333333333	66.6942439690544		0.09554577	GARW	2043-04-01	0.052646805	0.13264757	0.065738775	0.11908798	0.08169079	0.10734367	0.055566558911610484
south	15	2042-06-30	2042-26	9.0	2042-07-06	0.041666666666666664	9.078370241432	0.07236317710647512	1184	49.33333333333333	85.67800169406654		0.07058811	GARW	2043-04-01	0.02612908	0.10914957	0.041432858	0.096037865	0.05761981	0.08397794	0.03480561698758528
south	15	2042-07-07	2042-27	11.0	2042-07-13	0.03514376996805112	10.833284778818747	0.05757929082268989	1820	63.96166134185303	104.7943092972956	0.028771909549308385	0.046722412	GARW	2043-04-01	-0.0007180208	0.08754846	0.017557431	0.074414246	0.03320551	0.060643673	0.017950502450691613
south	15	2042-07-14	2042-28	5.0	2042-07-20	0.011990407673860911	5.197560812531332	0.044593926919273386	2663	31.930455635491608	118.75362738602503		0.025345802	GARW	2043-04-01	-0.024609016	0.06787173	-0.0048665046	0.05454901	0.0110144615	0.040210724	0.007481299279633643
south	15	2042-07-21	2042-29	12.0	2042-07-27	0.01929260450160772	11.841478087269321	0.033308286695486945	3615	69.7427652733119	120.4094564041853	0.001978154642377637	0.0074062347	GARW	2043-04-01	-0.044238806	0.051539116	-0.024723338	0.036800563	-0.007404804	0.022933245	0.0054280800576223635
south	15	2042-07-28	2042-30	14.0	2042-08-03	0.020202020202020204	14.081559562360292	0.02362357145059202	4456	90.02020202020202	105.26663438383805	-0.019200223553822608	-0.005296707	GARW	2043-04-01	-0.058559988	0.04150869	-0.039146136	0.024569683	-0.02072215	0.010175228	0.013903516553822607
south	15	2042-08-04	2042-31	13.0	2042-08-10	0.018413597733711047	12.99794047607458	0.015440982483849857	4922	90.63172804532577	76.000515785509	-0.04653662565171425	-0.0122413635	GARW	2043-04-01	-0.067960665	0.035192117	-0.046684645	0.018512148	-0.027564287	0.00389719	0.03429526215171425
south	16	2042-05-19	2042-20	4.0	2042-05-25	1.0	4.130173352558588	0.7521061759330063	74	74.0	55.65585701904247		0.14174509	GARW	2043-04-01	0.11727841	0.17526937	0.12544489	0.16233234	0.13299513	0.1524167	
south	16	2042-05-26	2042-21	17.0	2042-06-01	0.6538461538461539	16.920763911047594	0.7689804578633255	116	75.84615384615385	89.20173311214576		0.13314915	GARW	2043-04-01	0.10923224	0.16436002	0.117667675	0.15290003	0.12427139	0.14292741	0.06576155724285787
south	16	2042-06-02	2042-22	30.0	2042-06-08	0.9090909090909091	30.05783491364179	0.7857347862931398	182	165.45454545454544	143.00373110535145	0.06742432180853809	0.11955452	GARW	2043-04-01	0.0979615	0.14937055	0.10532427	0.13916579	0.11186576	0.12880039	0.052130198191461904
south	16	2042-06-09	2042-23	50.0	2042-06-15	0.9615384615384616	49.97658278195687	0.8022867805521118	290	278.84615384615387	232.66316636011243	0.06953157830260638	0.10267067	GARW	2043-04-01	0.08179393	0.13049228	0.0897933	0.12053013	0.09508276	0.11085987	0.033139091697393624
