date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2039-04-03	south	16	1.0866852	1.1144893	1.0597568	1.1055013	1.070187	1.0974941	1.0776975	2039-04-03	south	16	1.0866852	1.1144893	1.0597568	1.1055013	1.070187	1.0974941	1.0776975	2039-04-03	south	16	nan	nan	nan	nan	nan	nan	nan	2039-04-03	south	16	nan	nan	nan	nan	nan	nan	nan	FGA	2040-04-01
2039-04-04	south	16	1.0877304	1.1152344	1.0608706	1.1061441	1.0725719	1.0985048	1.0788939	2039-04-04	south	16	1.0877304	1.1152344	1.0608706	1.1061441	1.0725719	1.0985048	1.0788939	2039-04-04	south	16	0.06696287	0.06747446	0.06646718	0.06730916	0.06665911	0.067161724	0.0667975	2039-04-04	south	16	0.06696287	0.06747446	0.06646718	0.06730916	0.06665911	0.067161724	0.0667975	FGA	2040-04-01
2039-04-05	south	16	1.0891883	1.1152042	1.0625287	1.1075064	1.074169	1.0992203	1.080544	2039-04-05	south	16	1.0891883	1.1152042	1.0625287	1.1075064	1.074169	1.0992203	1.080544	2039-04-05	south	16	0.0069380105	0.014879196	-0.00080314564	0.012304868	0.002253315	0.010055382	0.004369974	2039-04-05	south	16	0.0069380105	0.014879196	-0.00080314564	0.012304868	0.002253315	0.010055382	0.004369974	FGA	2040-04-01
2039-04-06	south	16	1.0902684	1.116074	1.063594	1.1089103	1.0752696	1.1003193	1.0819393	2039-04-06	south	16	1.0902684	1.116074	1.063594	1.1089103	1.0752696	1.1003193	1.0819393	2039-04-06	south	16	-0.0057137758	0.0046474487	-0.016154641	0.0013225146	-0.011566239	-0.0016128868	-0.009141386	2039-04-06	south	16	-0.0057137758	0.0046474487	-0.016154641	0.0013225146	-0.011566239	-0.0016128868	-0.009141386	FGA	2040-04-01
2039-04-07	south	16	1.0916612	1.1165347	1.0644201	1.1099962	1.0757768	1.1016484	1.0833417	2039-04-07	south	16	1.0916612	1.1165347	1.0644201	1.1099962	1.0757768	1.1016484	1.0833417	2039-04-07	south	16	0.03258627	0.037772387	0.026896002	0.036355205	0.029335419	0.03465511	0.030903734	2039-04-07	south	16	0.03258627	0.037772387	0.026896002	0.036355205	0.029335419	0.03465511	0.030903734	FGA	2040-04-01
2039-04-08	south	16	1.0928767	1.117496	1.0659387	1.1110029	1.0766503	1.1024764	1.0844254	2039-04-08	south	16	1.0928767	1.117496	1.0659387	1.1110029	1.0766503	1.1024764	1.0844254	2039-04-08	south	16	0.03289464	0.037453692	0.02779981	0.03625347	0.029850792	0.034677982	0.031304687	2039-04-08	south	16	0.03289464	0.037453692	0.02779981	0.03625347	0.029850792	0.034677982	0.031304687	FGA	2040-04-01
2039-04-09	south	16	1.0941947	1.1189189	1.0671775	1.1115183	1.0775871	1.1033094	1.0854092	2039-04-09	south	16	1.0941947	1.1189189	1.0671775	1.1115183	1.0775871	1.1033094	1.0854092	2039-04-09	south	16	0.018948346	0.025140684	0.01203286	0.023619046	0.01499208	0.021411337	0.016838118	2039-04-09	south	16	0.018948346	0.025140684	0.01203286	0.023619046	0.01499208	0.021411337	0.016838118	FGA	2040-04-01
2039-04-10	south	16	1.0952289	1.1201285	1.0685915	1.1128123	1.078702	1.1042559	1.0857933	2039-04-10	south	16	1.0952289	1.1201285	1.0685915	1.1128123	1.078702	1.1042559	1.0857933	2039-04-10	south	16	0.019582152	0.025943624	0.012426863	0.02422071	0.015246069	0.022045016	0.017329328	2039-04-10	south	16	0.019582152	0.025943624	0.012426863	0.02422071	0.015246069	0.022045016	0.017329328	FGA	2040-04-01
2039-04-11	south	16	1.0965154	1.1219121	1.0697267	1.1146504	1.0794156	1.105233	1.087103	2039-04-11	south	16	1.0965154	1.1219121	1.0697267	1.1146504	1.0794156	1.105233	1.087103	2039-04-11	south	16	0.025443807	0.031221323	0.019108964	0.029544571	0.02153314	0.027548425	0.023219839	2039-04-11	south	16	0.025443807	0.031221323	0.019108964	0.029544571	0.02153314	0.027548425	0.023219839	FGA	2040-04-01
2039-04-12	south	16	1.0976102	1.1233214	1.070199	1.1153561	1.0797062	1.1066253	1.0877872	2039-04-12	south	16	1.0976102	1.1233214	1.070199	1.1153561	1.0797062	1.1066253	1.0877872	2039-04-12	south	16	0.02542819	0.03125835	0.019171787	0.029599246	0.021449883	0.027449757	0.023236573	2039-04-12	south	16	0.02542819	0.03125835	0.019171787	0.029599246	0.021449883	0.027449757	0.023236573	FGA	2040-04-01
