date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2041-10-03	south	17	0.9170977	0.935911	0.89999473	0.930177	0.9055623	0.9239034	0.9115875	2041-10-03	south	17	0.9170977	0.935911	0.89999473	0.930177	0.9055623	0.9239034	0.9115875	2041-10-03	south	17	nan	nan	nan	nan	nan	nan	nan	2041-10-03	south	17	nan	nan	nan	nan	nan	nan	nan	FGA	2042-10-01
2041-10-04	south	17	0.9166007	0.9350813	0.9000223	0.92933434	0.90544116	0.92324626	0.91143197	2041-10-04	south	17	0.9166007	0.9350813	0.9000223	0.92933434	0.90544116	0.92324626	0.91143197	2041-10-04	south	17	0.08792806	0.08826022	0.087626204	0.08815918	0.08772464	0.0880487	0.08783126	2041-10-04	south	17	0.08792806	0.08826022	0.087626204	0.08815918	0.08772464	0.0880487	0.08783126	FGA	2042-10-01
2041-10-05	south	17	0.9159672	0.93414515	0.8999907	0.92853034	0.90508586	0.9220804	0.9110305	2041-10-05	south	17	0.9159672	0.93414515	0.8999907	0.92853034	0.90508586	0.9220804	0.9110305	2041-10-05	south	17	0.060743093	0.06560862	0.056292925	0.06412759	0.05774212	0.06250882	0.05930698	2041-10-05	south	17	0.060743093	0.06560862	0.056292925	0.06412759	0.05774212	0.06250882	0.05930698	FGA	2042-10-01
2041-10-06	south	17	0.91536486	0.9332592	0.8997234	0.9274457	0.9045775	0.9213137	0.9103795	2041-10-06	south	17	0.91536486	0.9332592	0.8997234	0.9274457	0.9045775	0.9213137	0.9103795	2041-10-06	south	17	0.050616503	0.05647708	0.04525236	0.054662514	0.047019623	0.052738667	0.04893732	2041-10-06	south	17	0.050616503	0.05647708	0.04525236	0.054662514	0.047019623	0.052738667	0.04893732	FGA	2042-10-01
2041-10-07	south	17	0.91478705	0.9319386	0.89931613	0.92633444	0.9040119	0.9205118	0.9097144	2041-10-07	south	17	0.91478705	0.9319386	0.89931613	0.92633444	0.9040119	0.9205118	0.9097144	2041-10-07	south	17	0.051216125	0.054211356	0.048464835	0.053235672	0.049313307	0.052227736	0.050299525	2041-10-07	south	17	0.051216125	0.054211356	0.048464835	0.053235672	0.049313307	0.052227736	0.050299525	FGA	2042-10-01
2041-10-08	south	17	0.9140774	0.93075174	0.89893466	0.9255466	0.9033708	0.9196599	0.9088695	2041-10-08	south	17	0.9140774	0.93075174	0.89893466	0.9255466	0.9033708	0.9196599	0.9088695	2041-10-08	south	17	-0.037762403	-0.033758827	-0.041421343	-0.035047486	-0.040312193	-0.036435246	-0.03898406	2041-10-08	south	17	-0.037762403	-0.033758827	-0.041421343	-0.035047486	-0.040312193	-0.036435246	-0.03898406	FGA	2042-10-01
2041-10-09	south	17	0.9133439	0.92962605	0.8981879	0.92450726	0.90299654	0.91885865	0.90830916	2041-10-09	south	17	0.9133439	0.92962605	0.8981879	0.92450726	0.90299654	0.91885865	0.90830916	2041-10-09	south	17	-0.06932211	-0.063375026	-0.07476914	-0.06530509	-0.07311387	-0.06733036	-0.07110107	2041-10-09	south	17	-0.06932211	-0.063375026	-0.07476914	-0.06530509	-0.07311387	-0.06733036	-0.07110107	FGA	2042-10-01
2041-10-10	south	17	0.9127104	0.9283083	0.8972359	0.9235554	0.9023475	0.91808707	0.90765303	2041-10-10	south	17	0.9127104	0.9283083	0.8972359	0.9235554	0.9023475	0.91808707	0.90765303	2041-10-10	south	17	-0.012185574	-0.0071988674	-0.016812516	-0.008773137	-0.015396786	-0.010506034	-0.013742566	2041-10-10	south	17	-0.012185574	-0.0071988674	-0.016812516	-0.008773137	-0.015396786	-0.010506034	-0.013742566	FGA	2042-10-01
2041-10-11	south	17	0.9117881	0.927309	0.8968543	0.9224065	0.9014278	0.91713274	0.9068472	2041-10-11	south	17	0.9117881	0.927309	0.8968543	0.9224065	0.9014278	0.91713274	0.9068472	2041-10-11	south	17	-0.0061080456	-0.00218893	-0.010066939	-0.003377915	-0.008757639	-0.0047599077	-0.007413268	2041-10-11	south	17	-0.0061080456	-0.00218893	-0.010066939	-0.003377915	-0.008757639	-0.0047599077	-0.007413268	FGA	2042-10-01
2041-10-12	south	17	0.9108466	0.9261124	0.8966351	0.9211918	0.9005948	0.9162665	0.90604067	2041-10-12	south	17	0.9108466	0.9261124	0.8966351	0.9211918	0.9005948	0.9162665	0.90604067	2041-10-12	south	17	-0.028009176	-0.02382183	-0.032134093	-0.025124455	-0.030842256	-0.026551962	-0.029360056	2041-10-12	south	17	-0.028009176	-0.02382183	-0.032134093	-0.025124455	-0.030842256	-0.026551962	-0.029360056	FGA	2042-10-01
