variant	pivot_date	model	location	mae	mse	normalized_mae	max_r_data	correlation	r2	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency	converged
1	2025-10-01	FGA	north	0.23160080994796978	0.05385207398350921	6.702280806911739	0.03455552171271771	0.7427535733300475	-133.7179039456999	23	613.0	613.1408570798341	0.912854515663333	0.9112764775667238	1.0	0.981600782063712	False
0	2026-04-01	FGA	north	0.009162652464797614	0.00012090254227992126	0.4690614836908784	0.019534011602700678		-0.04142448830226053	5	60.0	59.95151979601452	0.06270348343736216	0.06084999179807123	0.07216494845360824	0.06127753380891298	False
1	2026-04-01	FGA	north	0.17536566637635578	0.03146983159229071	5.27037972454038	0.0332738200171429	-0.11477360764860041	-67.7169973186398	38	2683.0	2683.0131119128887	0.9360724484906643	0.9262625218873881	1.0	0.9446982689087521	False
0	2026-10-01	FGA	north	0.19916635027313162	0.03974876870754371	8.877185335384445	0.022435754436629245	0.9601532913963442	-318.32575971753334	5	60.0	59.67740026576996	0.06270348343736216	0.05839056225691721	0.07216494845360824	0.06072327543613385	False
1	2026-10-01	FGA	north	0.23157243257112345	0.05438451834835774	4.519065682146473	0.05124343146549063	0.3993692676352203	-59.26241590070003	29	2453.0	2453.1246851818787	0.9090969459750403	0.911951076646284	1.0	0.9513101151548626	False
1	2027-04-01	FGA	north	0.19739504275283856	0.039050626293192746	3.9963347196383787	0.04939402142238488	-0.9783482311306695	-2188.2084313089117	3	69.0	69.32436653992964	0.8544624746450303	0.9052377107748161	0.9310344827586207	0.9131363814788453	False
2	2027-04-01	FGA	north	0.009731986867934713	0.0001388655023193414	0.5073617834462578	0.019181552859244024		-0.7008272340384307	6	79.0	78.90702449570772	0.9848484848484849	0.9745760666955551	1.0	1.0	False
2	2028-04-01	FGA	north	0.23997539208620755	0.05758818880692904	13.905657986295662	0.017257392086207548			1	16.0	15.772511932852327	1.0	0.9999361413522978	1.0	0.9999361413522978	False
3	2028-04-01	FGA	north	0.04366432397319275	0.0022208678878435266	0.6387169740239639	0.0683625545413398	-0.6315445094925423	-0.0850830319214968	23	4505.0	4505.031314280918	0.998953099088998	0.973900967097724	1.0	0.9998477159488433	False
3	2028-10-01	FGA	north	0.005557759890380943	4.033979520728117e-05	0.08449623514175524	0.06577523698016792	0.9915000695155847	0.98091396303221	26	4549.0	4549.21000834695	0.9990738953479599	0.9989732698154417	1.0	0.9998529890989307	True
5	2031-04-01	FGA	north	0.019076121121965224	0.00046897392779120587	0.5584659681886175	0.03415807266437122		-0.3759445608768299	10	282.0	281.9284472533353	0.19785388025994655	0.19052249464453225	0.2716049382716049	0.2344601192378629	False
6	2031-04-01	FGA	north	0.08061812866949128	0.010158537873842419	1.7319884510488799	0.046546574037875085	0.9046208781307451	-32.48856768016023	14	1252.0	1252.0474431691982	0.7429889487460953	0.7448456386936783	0.8135593220338984	0.7978169561559115	False
7	2031-04-01	FGA	north	0.04735273508251031	0.0029477033402203856	1.0674603047101958	0.04436018358112724	-0.9970537948990132	-7.100610526316222	3	33.0	32.706094923724145	0.06186533872808383	0.04755450441298805	0.06857142857142857	0.0626918815799808	False
5	2031-10-01	FGA	north	0.008098239959879421	8.916927276007356e-05	0.16156787381561274	0.05012283549093079	0.962352809061941	0.8759993010897356	16	402.0	401.8832013083416	0.20289032591835104	0.1930752886522682	0.2716049382716049	0.2098225011052037	True
6	2031-10-01	FGA	north	0.003345439499407559	1.2269132806113382e-05	0.06469851555108971	0.051708133809744136	0.9987692268139977	0.9900405904104775	24	1742.0	1742.0243104389183	0.7349301857521645	0.7453769552538135	0.85	0.7787190092240343	True
7	2031-10-01	FGA	north	0.007885445535263354	8.526599035151398e-05	0.46770691227231537	0.016859801145449334	0.9981922640398059	0.07280062918477603	3	35.0	34.66796262041456	0.07734521488907453	0.037930124845153824	0.10526315789473684	0.04923420351949296	True
5	2032-04-01	FGA	north	0.009894577256689227	0.00014535002475221204	0.1688442148420293	0.05860181390251716	0.9962614779387495	-0.25140893759928007	3	42.0	41.81799657743712	0.22598566308243728	0.20851727321814814	0.26666666666666666	0.23070905806883715	True
6	2032-04-01	FGA	north	0.0049641873973812695	3.2303528601088145e-05	0.0989975687663795	0.05014453848958717	0.9083628970146334	0.18035144478084597	7	195.0	195.1548804980164	0.7156278278024627	0.7213488786122463	0.85	0.7538723850587653	True
7	2032-04-01	FGA	north	0.002054869701603342	7.542132324871107e-06	0.07351775395735653	0.02795065941208235	0.953447805790051	0.8763871107837293	10	194.0	193.9787781212899	0.9474165806673545	0.94859001036714	1.0	0.9883766784774698	True
7	2032-10-01	FGA	north	0.012981415839546404	0.0003931522512099924	0.45252151391933726	0.02868684789616514	0.07456514926495478	-0.6857429548812151	16	281.0	280.9111854150493	0.948123125154859	0.9504816675904364	1.0	0.9630764976078545	True
7	2034-04-01	FGA	north	0.16272187072956631	0.02670901087684892	3.875749728737817	0.04198461771744962	-0.9850755443098795	-225.1301761450299	12	494.0	494.00389369458594	1.0	0.9975312414890886	1.0	1.0	False
7	2035-04-01	FGA	north	0.03161297404656077	0.0011280818823261143	0.48470862659629793	0.06522057234374426	-0.3982702318985267	-1.1217021156432603	13	352.0	351.5805459517217	0.8185905793467723	0.8204813338961074	1.0	1.0	True
8	2035-04-01	FGA	north	0.016185625989862163	0.0004392685111575846	0.2670749476801309	0.060603310533069124	-0.9811160229893552	-0.47962135547434825	11	1123.0	1123.0665032128015	0.866373589403641	0.8143149556798583	0.9764150943396226	1.0	True
7	2035-10-01	FGA	north	0.008760809098883583	8.437564133408834e-05	0.2691690850450269	0.03254760515093353	0.988960536562613	0.7469869929034466	4	57.0	56.27519823008061	0.17727331546127967	0.21501086454464222	0.358974358974359	0.3471776246170259	True
8	2035-10-01	FGA	north	0.0031145489801471552	1.3384255573211793e-05	0.053275959412205844	0.05846068310190944	0.9974857904267569	0.9908799402385923	23	2143.0	2143.023572396681	0.9266674080056817	0.88563805910238	1.0	1.0	True
8	2036-04-01	FGA	north	0.19308441497471177	0.03774207433484824	4.1160143294363625	0.046910530314201386	0.7001866741983075	-44.88978025601298	19	874.0	873.9593497453911	0.6114778236939893	0.5970619219068751	1.0	0.9948595353452176	False
9	2036-04-01	FGA	north	0.042148167041079536	0.002038822854811941	0.7050678027410278	0.05977888492032107		-6.771240746066637	12	1124.0	1123.9790963606965	0.7994006840539595	0.8014925299747503	0.910377358490566	0.8996156645161816	False
8	2036-10-01	FGA	north	0.018138772377332434	0.0005491636583437105	0.5394121270099601	0.03362692729560658	0.8094991876371951	-0.7686359285112714	13	256.0	255.79239477355273	0.16941453709154114	0.13671887483444536	0.4583333333333333	0.3173971898306841	True
9	2036-10-01	FGA	north	0.030557774884497485	0.0012557609463803806	0.38823331467425004	0.0787098214642842	0.7814156398480622	0.28461271367118135	25	2076.0	2075.9498093685343	0.8519528486106228	0.8625271286512518	0.9591836734693877	0.9524126396367475	True
8	2037-04-01	FGA	north	0.13869410382568723	0.019289730063518244	4.382845616889086	0.031644761405977	-1.0	-1391.7330352114104	2	33.0	32.856883548773084	0.11702127659574468	0.1094956445813225	0.12056737588652482	0.11334899684408287	False
9	2037-04-01	FGA	north	0.2548916265909451	0.06545348195140765	5.366024320590072	0.04750101963065946	-0.9777484463268008	-556.0361191149829	11	617.0	617.0014244802762	0.9029771763912187	0.9215082932772546	0.9591836734693877	0.9518072584355128	False
10	2037-04-01	FGA	north	0.12486137648449921	0.015590363337603854	4.988890155060874	0.02502788648449921			1	11.0	10.97793775201281	0.7857142857142857	0.6691488445686211	0.7857142857142857	0.6691488445686211	False
10	2037-10-01	FGA	north	0.006753222090222802	9.489656251532388e-05	0.24346561872164058	0.02773788810790531	0.6281594566854567	0.17001333357252846	12	168.0	167.6913888760908	0.9301819844099256	0.9039638434648095	1.0	1.0	True
10	2038-04-01	FGA	north	0.13498131583932163	0.019628762753126097	2.7377940871692794	0.04930294665764455	-0.6419647425926376	-25.238042130398163	37	4071.0	4071.141466054548	0.961341211311324	0.9519207790179599	1.0	1.0	False
11	2038-04-01	FGA	north	0.14607753025651335	0.022028402136013526	5.173876029466592	0.028233674217272155	-0.9994040004442861	-43.70854839632904	3	32.0	31.914042391941123	0.06866777013835838	0.06080462047440788	0.09166666666666666	0.07956275595473161	False
10	2038-10-01	FGA	north	0.040266212334559154	0.0019201678292707616	0.6955709329754054	0.057889440782573534	-0.30826903453912113	-0.33877364546988153	26	3916.0	3915.9553467936803	0.9437035594698515	0.9345885151088071	1.0	0.9984424673168898	False
