date	country	variant	sequences
2043-04-05	north	20	4
2043-04-05	north	21	2
2043-04-05	south	21	1
2043-04-05	tropics	20	8
2043-04-05	tropics	21	23
2043-04-12	north	20	1
2043-04-12	north	21	5
2043-04-12	tropics	20	5
2043-04-12	tropics	21	29
2043-04-19	north	20	2
2043-04-19	north	21	4
2043-04-19	tropics	20	16
2043-04-19	tropics	21	27
2043-04-26	north	20	3
2043-04-26	north	21	2
2043-04-26	tropics	20	10
2043-04-26	tropics	21	32
2043-05-03	north	20	5
2043-05-03	north	21	6
2043-05-03	south	21	1
2043-05-03	tropics	20	11
2043-05-03	tropics	21	38
2043-05-10	north	20	5
2043-05-10	north	21	2
2043-05-10	south	21	2
2043-05-10	tropics	20	6
2043-05-10	tropics	21	44
2043-05-17	north	20	4
2043-05-17	north	21	4
2043-05-17	south	21	1
2043-05-17	tropics	20	13
2043-05-17	tropics	21	50
2043-05-24	north	20	1
2043-05-24	north	21	4
2043-05-24	tropics	20	9
2043-05-24	tropics	21	55
2043-05-31	north	20	2
2043-05-31	north	21	6
2043-05-31	south	21	1
2043-05-31	tropics	20	9
2043-05-31	tropics	21	61
2043-06-07	north	20	3
2043-06-07	north	21	8
2043-06-07	south	20	1
2043-06-07	south	21	1
2043-06-07	tropics	20	11
2043-06-07	tropics	21	53
2043-06-14	north	20	1
2043-06-14	north	21	3
2043-06-14	south	21	5
2043-06-14	tropics	19	1
2043-06-14	tropics	20	9
2043-06-14	tropics	21	70
2043-06-21	north	20	1
2043-06-21	north	21	5
2043-06-21	south	20	1
2043-06-21	south	21	6
2043-06-21	tropics	20	8
2043-06-21	tropics	21	69
2043-06-28	north	20	1
2043-06-28	north	21	2
2043-06-28	south	21	6
2043-06-28	tropics	20	7
2043-06-28	tropics	21	86
2043-07-05	north	20	1
2043-07-05	north	21	3
2043-07-05	south	20	1
2043-07-05	south	21	3
2043-07-05	tropics	20	9
2043-07-05	tropics	21	74
2043-07-12	north	21	5
2043-07-12	south	21	8
2043-07-12	tropics	20	4
2043-07-12	tropics	21	88
