date	country	variant	sequences
2050-10-02	north	26	1
2050-10-02	south	26	103
2050-10-02	south	27	2
2050-10-02	tropics	26	33
2050-10-09	south	26	77
2050-10-09	tropics	26	35
2050-10-16	north	26	1
2050-10-16	south	26	57
2050-10-16	south	27	1
2050-10-16	tropics	26	32
2050-10-16	tropics	27	1
2050-10-23	north	26	3
2050-10-23	south	26	58
2050-10-23	tropics	26	30
2050-10-23	tropics	27	1
2050-10-30	north	26	1
2050-10-30	south	26	27
2050-10-30	south	27	1
2050-10-30	tropics	26	37
2050-10-30	tropics	27	1
2050-11-06	north	26	1
2050-11-06	south	26	18
2050-11-06	tropics	26	31
2050-11-06	tropics	27	2
2050-11-13	north	26	2
2050-11-13	south	26	21
2050-11-13	tropics	26	38
2050-11-13	tropics	27	2
2050-11-20	north	26	2
2050-11-20	south	26	9
2050-11-20	tropics	26	44
2050-11-20	tropics	27	4
2050-11-27	north	26	2
2050-11-27	south	26	12
2050-11-27	tropics	26	36
2050-11-27	tropics	27	5
2050-12-04	north	26	1
2050-12-04	south	26	4
2050-12-04	tropics	26	31
2050-12-11	north	26	2
2050-12-11	tropics	26	40
2050-12-11	tropics	27	4
2050-12-18	south	26	3
2050-12-18	tropics	26	35
2050-12-18	tropics	27	2
2050-12-25	south	26	1
2050-12-25	tropics	26	35
2050-12-25	tropics	27	3
2051-01-01	north	27	1
2051-01-01	south	26	2
2051-01-01	tropics	26	36
2051-01-01	tropics	27	6
2051-01-08	tropics	26	31
2051-01-08	tropics	27	2
2051-01-15	south	26	1
2051-01-15	tropics	26	28
2051-01-15	tropics	27	4
2051-01-22	tropics	26	26
2051-01-22	tropics	27	5
2051-01-29	north	26	1
2051-01-29	north	27	2
2051-01-29	south	26	1
2051-01-29	tropics	26	31
2051-01-29	tropics	27	3
2051-02-05	north	26	1
2051-02-05	tropics	26	35
2051-02-05	tropics	27	5
2051-02-12	south	26	1
2051-02-12	south	27	1
2051-02-12	tropics	26	26
2051-02-12	tropics	27	6
2051-02-19	north	26	1
2051-02-19	north	27	2
2051-02-19	tropics	26	25
2051-02-19	tropics	27	10
2051-02-26	tropics	26	31
2051-02-26	tropics	27	11
2051-03-05	north	26	1
2051-03-05	tropics	26	19
2051-03-05	tropics	27	7
2051-03-12	tropics	26	20
2051-03-12	tropics	27	10
2051-03-19	north	27	1
2051-03-19	tropics	26	19
2051-03-19	tropics	27	13
2051-03-26	north	27	2
2051-03-26	tropics	26	13
2051-03-26	tropics	27	15
2051-04-02	north	27	1
2051-04-02	tropics	26	19
2051-04-02	tropics	27	11
2051-04-09	tropics	26	22
2051-04-09	tropics	27	8
2051-04-16	north	27	1
2051-04-16	tropics	26	19
2051-04-16	tropics	27	11
2051-04-23	north	26	1
2051-04-23	north	27	2
2051-04-23	tropics	26	14
2051-04-23	tropics	27	17
2051-04-30	south	26	1
2051-04-30	tropics	26	10
2051-04-30	tropics	27	16
2051-05-07	tropics	26	14
2051-05-07	tropics	27	19
2051-05-14	north	26	1
2051-05-14	north	27	1
2051-05-14	tropics	26	14
2051-05-14	tropics	27	10
2051-05-21	tropics	26	14
2051-05-21	tropics	27	18
2051-05-28	north	27	1
2051-05-28	tropics	26	8
2051-05-28	tropics	27	19
2051-06-04	tropics	26	13
2051-06-04	tropics	27	15
2051-06-11	south	27	1
2051-06-11	tropics	26	12
2051-06-11	tropics	27	17
2051-06-18	north	26	1
2051-06-18	tropics	26	14
2051-06-18	tropics	27	21
2051-06-18	tropics	28	1
2051-06-25	north	27	1
2051-06-25	tropics	26	8
2051-06-25	tropics	27	24
2051-07-02	south	27	2
2051-07-02	tropics	26	10
2051-07-02	tropics	27	28
2051-07-02	tropics	28	1
2051-07-09	south	27	1
2051-07-09	tropics	26	6
2051-07-09	tropics	27	26
2051-07-16	south	26	1
2051-07-16	south	27	1
2051-07-16	tropics	26	3
2051-07-16	tropics	27	18
2051-07-23	tropics	26	4
2051-07-23	tropics	27	24
2051-07-30	north	27	1
2051-07-30	tropics	26	8
2051-07-30	tropics	27	21
2051-08-06	south	27	1
2051-08-06	tropics	26	7
2051-08-06	tropics	27	24
2051-08-06	tropics	28	1
2051-08-13	north	27	1
2051-08-13	south	27	3
2051-08-13	tropics	26	1
2051-08-13	tropics	27	30
2051-08-13	tropics	28	1
2051-08-20	north	27	1
2051-08-20	tropics	26	2
2051-08-20	tropics	27	29
2051-08-20	tropics	28	5
2051-08-27	north	26	1
2051-08-27	south	27	1
2051-08-27	tropics	26	7
2051-08-27	tropics	27	24
2051-08-27	tropics	28	5
2051-09-03	south	27	3
2051-09-03	south	28	1
2051-09-03	tropics	26	2
2051-09-03	tropics	27	30
2051-09-03	tropics	28	4
2051-09-10	south	27	3
2051-09-10	tropics	26	5
2051-09-10	tropics	27	22
2051-09-10	tropics	28	7
2051-09-17	south	26	2
2051-09-17	south	27	2
2051-09-17	tropics	26	2
2051-09-17	tropics	27	22
2051-09-17	tropics	28	9
2051-09-24	south	27	1
2051-09-24	tropics	26	2
2051-09-24	tropics	27	23
2051-09-24	tropics	28	5
2051-10-01	south	27	5
2051-10-01	south	28	1
2051-10-01	tropics	26	3
2051-10-01	tropics	27	32
2051-10-01	tropics	28	11
